game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
SVW X SCF 02-11-2019;2;2019-11-02;-10.0;26.0;5.0;-4.0;-17.0;11.0;28.0;13.0;39.0;18.0;-19.0;-6.0;-46.0;-42.0;30.0;28.0;46.0;24.0;53.0;43.0;-40.0;-8.0;-11.0;-17.0;-43.0;-21.0;-4.0;6.0;9.0;39.0;25.0;17.0;15.0;-6.0;6.0;-3.0;-44.0;-30.0;-56.0;-62.0;-34.0;-17.0;-33.0;-16.0;11.0;-5.0;15.0;49.0;32.0;17.0;11.0;81.0;61.0;34.0;34.0;58.0;-6.0;53.0;23.0;-19.0;9.0;6.0;-20.0;-43.0;-28.0;-1.0;-35.0;-7.0;-13.0;12.0;7.0;-17.0;8.0;-3.0;-7.0;-4.0;-33.0;-23.0;-7.0;-17.0;-9.0;-8.0;95.0;8.0;4.0;48.0;41.0;25.0;28.0;-16.0;4.0;22.0;2;12:30:00;0;SCF;SVW
UNB X BCS 02-11-2019;0;2019-11-02;-10.0;19.0;-17.0;-9.0;-9.0;-3.0;-47.0;-24.0;-15.0;-4.0;47.0;-1.0;32.0;24.0;19.0;16.0;88.0;57.0;70.0;42.0;33.0;14.0;12.0;3.0;5.0;-8.0;-3.0;-13.0;-10.0;-13.0;-34.0;-4.0;-2.0;59.0;-2.0;55.0;11.0;-45.0;-26.0;-53.0;27.0;14.0;7.0;6.0;-26.0;37.0;-14.0;-6.0;4.0;3.0;5.0;5.0;25.0;48.0;62.0;36.0;64.0;19.0;31.0;15.0;-14.0;-23.0;-24.0;-23.0;-29.0;-14.0;-32.0;44.0;-3.0;2.0;9.0;-19.0;-5.0;29.0;32.0;21.0;31.0;23.0;24.0;16.0;82.0;71.0;46.0;12.0;10.0;-3.0;21.0;28.0;12.0;8.0;1.0;-13.0;1;15:30:00;1;BCS;
DUS X KOL 03-11-2019;0;2019-11-03;7.0;-8.0;-24.0;-25.0;-17.0;-13.0;-10.0;32.0;17.0;10.0;5.0;58.0;-13.0;-21.0;-16.0;-10.0;-10.0;11.0;42.0;24.0;37.0;37.0;48.0;21.0;9.0;8.0;6.0;-13.0;-4.0;5.0;6.0;27.0;11.0;27.0;20.0;11.0;-6.0;-8.0;-11.0;-24.0;-8.0;-9.0;-10.0;-43.0;-25.0;14.0;-37.0;-28.0;-12.0;-4.0;8.0;44.0;66.0;32.0;12.0;11.0;35.0;-8.0;-39.0;-26.0;22.0;-4.0;1.0;-18.0;-11.0;-16.0;-28.0;26.0;-9.0;-4.0;8.0;19.0;5.0;-5.0;-26.0;-22.0;-37.0;-26.0;13.0;-21.0;-5.0;-5.0;5.0;48.0;37.0;22.0;-19.0;10.0;7.0;11.0;12.0;-3.0;2;12:30:00;1;KOL;DUS
AUG X S04 03-11-2019;3;2019-11-03;-2.0;3.0;-2.0;40.0;22.0;6.0;10.0;1.0;-5.0;-8.0;-7.0;-4.0;-10.0;-10.0;-11.0;12.0;-6.0;-5.0;-6.0;-7.0;-7.0;62.0;35.0;42.0;25.0;19.0;8.0;-11.0;-6.0;37.0;16.0;40.0;20.0;48.0;24.0;-56.0;-32.0;-18.0;-12.0;-22.0;-2.0;-6.0;-9.0;-10.0;24.0;30.0;-59.0;-27.0;-21.0;-11.0;-10.0;-7.0;-9.0;6.0;-5.0;3.0;34.0;45.0;24.0;7.0;14.0;1.0;-17.0;-62.0;-85.0;-58.0;-43.0;22.0;-40.0;-61.0;-59.0;-15.0;-15.0;-41.0;-9.0;-9.0;-27.0;-20.0;12.0;-30.0;-21.0;-48.0;-48.0;-28.0;-15.0;31.0;6.0;7.0;20.0;7.0;19.0;15.0;2;15:00:00;-1;S04;AUG
KOL X TSG 08-11-2019;2;2019-11-08;2.0;9.0;3.0;4.0;-5.0;-7.0;-6.0;-14.0;-8.0;28.0;10.0;-5.0;-10.0;-7.0;-47.0;-67.0;-34.0;-13.0;-4.0;5.0;7.0;-12.0;-7.0;8.0;-5.0;27.0;8.0;25.0;10.0;27.0;-26.0;-6.0;43.0;-9.0;29.0;2.0;17.0;18.0;12.0;10.0;4.0;-8.0;-11.0;-77.0;-91.0;-10.0;-69.0;-33.0;-17.0;-11.0;-6.0;-13.0;18.0;8.0;5.0;5.0;23.0;3.0;-18.0;-9.0;-7.0;17.0;1.0;-19.0;-16.0;14.0;-23.0;9.0;-50.0;-36.0;-27.0;-21.0;-3.0;-65.0;-37.0;-19.0;-33.0;-11.0;3.0;14.0;13.0;27.0;15.0;10.0;3.0;-4.0;40.0;36.0;32.0;11.0;-20.0;-15.0;1;17:30:00;-1;TSG;KOL
MAI X UNB 09-11-2019;3;2019-11-09;3.0;-15.0;-8.0;-13.0;-10.0;-5.0;-9.0;-33.0;32.0;15.0;9.0;7.0;-13.0;-1.0;71.0;47.0;69.0;52.0;33.0;14.0;11.0;22.0;-6.0;-36.0;-38.0;-20.0;-10.0;-23.0;-37.0;-21.0;-44.0;-15.0;60.0;-9.0;30.0;-40.0;-15.0;-13.0;-15.0;-11.0;-59.0;-34.0;-39.0;-38.0;-13.0;-7.0;29.0;12.0;-36.0;-9.0;-16.0;-20.0;-21.0;-11.0;-11.0;-9.0;-3.0;-11.0;-8.0;-8.0;-18.0;-3.0;68.0;50.0;35.0;39.0;30.0;18.0;22.0;23.0;55.0;41.0;29.0;24.0;23.0;16.0;15.0;22.0;2.0;61.0;46.0;76.0;42.0;21.0;35.0;28.0;14.0;14.0;12.0;-8.0;-20.0;35.0;2;12:30:00;-1;;
S04 X DUS 09-11-2019;3;2019-11-09;1.0;23.0;15.0;10.0;-12.0;12.0;10.0;5.0;5.0;6.0;5.0;-4.0;4.0;14.0;10.0;8.0;-18.0;-6.0;27.0;36.0;23.0;12.0;-18.0;42.0;24.0;13.0;55.0;33.0;30.0;20.0;-20.0;-7.0;5.0;-6.0;35.0;20.0;32.0;-40.0;-14.0;-39.0;9.0;1.0;28.0;16.0;2.0;7.0;-17.0;-23.0;-70.0;-8.0;34.0;19.0;20.0;13.0;4.0;5.0;9.0;2.0;-26.0;-74.0;-39.0;-14.0;9.0;7.0;62.0;34.0;39.0;28.0;20.0;9.0;-30.0;-23.0;-32.0;-40.0;-19.0;-10.0;-8.0;38.0;20.0;44.0;23.0;10.0;3.0;-5.0;-8.0;-58.0;-54.0;-24.0;21.0;20.0;20.0;33.0;3;12:30:00;0;DUS;S04
BCS X RBL 09-11-2019;4;2019-11-09;-6.0;-49.0;-25.0;-23.0;-17.0;-11.0;-12.0;14.0;3.0;4.0;-6.0;-9.0;-15.0;-14.0;-15.0;-6.0;-17.0;-73.0;-38.0;-25.0;-20.0;-18.0;-11.0;-9.0;-14.0;18.0;28.0;7.0;-6.0;-30.0;-25.0;-59.0;-54.0;-12.0;-52.0;-34.0;-62.0;-36.0;-22.0;-7.0;-1.0;1.0;4.0;2.0;1.0;-3.0;1.0;6.0;-8.0;-6.0;-13.0;-10.0;-8.0;-2.0;10.0;6.0;-12.0;-8.0;-2.0;6.0;8.0;18.0;13.0;10.0;19.0;-14.0;-7.0;-19.0;6.0;-2.0;5.0;-4.0;-4.0;-7.0;-4.0;-8.0;-64.0;-43.0;-16.0;-29.0;-21.0;-14.0;-49.0;-33.0;-23.0;-17.0;-63.0;-28.0;-15.0;-67.0;14.0;9.0;2;12:30:00;-1;RBL;BCS
SCP X AUG 09-11-2019;1;2019-11-09;-8.0;23.0;21.0;39.0;18.0;30.0;25.0;14.0;16.0;13.0;5.0;27.0;-13.0;-38.0;-21.0;-10.0;-43.0;-26.0;-33.0;24.0;-13.0;7.0;18.0;13.0;-65.0;-31.0;-5.0;17.0;7.0;-12.0;4.0;-23.0;-11.0;20.0;-21.0;-12.0;-52.0;-29.0;-27.0;-12.0;0.0;3.0;-14.0;-50.0;-31.0;41.0;-19.0;-31.0;-35.0;-18.0;-12.0;-56.0;-55.0;-47.0;-61.0;-39.0;31.0;-64.0;-49.0;-24.0;-8.0;-45.0;-11.0;6.0;12.0;10.0;6.0;28.0;42.0;16.0;40.0;16.0;15.0;57.0;42.0;21.0;10.0;-10.0;87.0;-16.0;24.0;11.0;35.0;22.0;-16.0;-2.0;-5.0;15.0;39.0;41.0;27.0;49.0;0;12:30:00;-1;AUG;SCP
BAY X DOR 09-11-2019;0;2019-11-09;10.0;-8.0;-16.0;-44.0;-22.0;-13.0;17.0;4.0;100.0;72.0;49.0;23.0;29.0;28.0;11.0;7.0;5.0;4.0;40.0;48.0;88.0;56.0;15.0;53.0;32.0;71.0;46.0;34.0;23.0;42.0;27.0;36.0;38.0;23.0;27.0;15.0;10.0;40.0;23.0;6.0;-2.0;1.0;-4.0;31.0;39.0;17.0;28.0;21.0;46.0;42.0;31.0;20.0;16.0;14.0;28.0;28.0;22.0;55.0;32.0;20.0;5.0;10.0;7.0;6.0;15.0;11.0;4.0;12.0;-28.0;-3.0;-2.0;23.0;70.0;45.0;55.0;59.0;33.0;19.0;3.0;50.0;43.0;14.0;5.0;6.0;-3.0;8.0;1.0;-2.0;6.0;-11.0;-7.0;15.0;4;15:30:00;1;DOR;BAY
BMG X SVW 10-11-2019;1;2019-11-10;6.0;40.0;32.0;28.0;-35.0;-10.0;-22.0;-34.0;22.0;39.0;66.0;49.0;79.0;80.0;87.0;51.0;63.0;42.0;23.0;13.0;-21.0;32.0;-40.0;14.0;46.0;23.0;-24.0;-12.0;-13.0;-5.0;33.0;32.0;20.0;-9.0;21.0;12.0;-29.0;-68.0;-67.0;-57.0;-4.0;-8.0;41.0;-27.0;-93.0;-22.0;-63.0;-31.0;-40.0;-34.0;-2.0;-50.0;35.0;11.0;11.0;9.0;-16.0;42.0;19.0;36.0;8.0;-14.0;-5.0;4.0;3.0;48.0;58.0;-6.0;54.0;23.0;10.0;-18.0;-13.0;17.0;9.0;9.0;10.0;10.0;6.0;18.0;15.0;59.0;-49.0;-6.0;27.0;-33.0;-20.0;-30.0;-17.0;29.0;-39.0;-36.0;3;10:30:00;1;SVW;BMG
WOB X BLK 10-11-2019;2;2019-11-10;-8.0;-10.0;-6.0;-11.0;-8.0;-7.0;11.0;-5.0;5.0;1.0;4.0;-12.0;-3.0;-3.0;-8.0;45.0;23.0;-44.0;-19.0;-12.0;-13.0;-9.0;-14.0;-4.0;-4.0;6.0;18.0;50.0;29.0;45.0;27.0;14.0;17.0;-10.0;5.0;-2.0;-33.0;-12.0;20.0;23.0;8.0;7.0;14.0;9.0;5.0;-10.0;10.0;6.0;77.0;70.0;37.0;29.0;13.0;-16.0;-27.0;-9.0;-34.0;13.0;2.0;-16.0;-7.0;-8.0;-6.0;-4.0;21.0;15.0;12.0;-26.0;8.0;12.0;2.0;-7.0;-3.0;29.0;18.0;19.0;38.0;15.0;-19.0;11.0;10.0;21.0;39.0;24.0;16.0;28.0;17.0;39.0;22.0;-13.0;19.0;1.0;0;12:30:00;-1;BLK;WOB
SCF X SGE 10-11-2019;0;2019-11-10;-6.0;33.0;16.0;6.0;-22.0;-60.0;-46.0;-29.0;-18.0;-9.0;-1.0;-7.0;2.0;2.0;11.0;25.0;15.0;11.0;6.0;17.0;-10.0;35.0;-17.0;9.0;6.0;3.0;12.0;10.0;2.0;-30.0;-20.0;-72.0;-64.0;-14.0;-36.0;-13.0;-14.0;-22.0;-17.0;-51.0;29.0;21.0;29.0;20.0;16.0;18.0;27.0;23.0;19.0;100.0;50.0;4.0;5.0;6.0;19.0;-38.0;10.0;29.0;12.0;12.0;10.0;13.0;10.0;55.0;31.0;-19.0;-13.0;46.0;-15.0;-67.0;-31.0;-18.0;-43.0;-30.0;-15.0;35.0;41.0;21.0;28.0;12.0;-69.0;-1.0;61.0;13.0;-87.0;-47.0;-63.0;-46.0;-19.0;77.0;-5.0;6.0;1;15:00:00;1;SGE;SCF
DOR X SCP 22-11-2019;3;2019-11-22;4.0;-7.0;5.0;11.0;12.0;12.0;2.0;21.0;14.0;31.0;20.0;6.0;14.0;34.0;25.0;12.0;15.0;41.0;26.0;21.0;15.0;12.0;7.0;-5.0;-34.0;-1.0;6.0;2.0;13.0;36.0;4.0;-25.0;-56.0;-6.0;-32.0;-21.0;-14.0;-5.0;-23.0;-34.0;-4.0;7.0;8.0;70.0;100.0;34.0;88.0;44.0;37.0;23.0;19.0;50.0;36.0;69.0;46.0;32.0;-25.0;55.0;41.0;28.0;32.0;21.0;-19.0;-16.0;-8.0;-5.0;-7.0;-52.0;10.0;8.0;7.0;38.0;25.0;-36.0;-5.0;89.0;51.0;62.0;-34.0;50.0;70.0;37.0;54.0;95.0;54.0;65.0;39.0;53.0;28.0;-16.0;38.0;51.0;3;17:30:00;0;SCP;DOR
UNB X BMG 23-11-2019;0;2019-11-23;-1.0;-12.0;-47.0;-29.0;-56.0;-36.0;22.0;-6.0;23.0;20.0;15.0;-3.0;-15.0;-4.0;9.0;16.0;23.0;15.0;24.0;10.0;11.0;2.0;-15.0;-21.0;-15.0;-13.0;-12.0;29.0;11.0;-35.0;-16.0;-24.0;-84.0;20.0;-45.0;-26.0;-16.0;-9.0;19.0;8.0;-27.0;28.0;18.0;13.0;34.0;-8.0;28.0;-18.0;-5.0;-6.0;-11.0;36.0;16.0;7.0;2.0;-16.0;32.0;-15.0;11.0;-6.0;-8.0;-9.0;-9.0;-14.0;-11.0;-11.0;-10.0;-60.0;-10.0;-10.0;-23.0;-21.0;-44.0;-34.0;-17.0;-14.0;11.0;9.0;-23.0;-19.0;-15.0;-14.0;-8.0;-38.0;-29.0;-27.0;-14.0;-3.0;3.0;-3.0;7.0;4.0;2;12:30:00;1;BMG;
BLK X SCF 23-11-2019;1;2019-11-23;10.0;19.0;15.0;15.0;14.0;17.0;17.0;49.0;47.0;41.0;28.0;51.0;57.0;21.0;-22.0;8.0;3.0;40.0;31.0;37.0;44.0;32.0;38.0;100.0;65.0;46.0;31.0;70.0;45.0;80.0;48.0;33.0;28.0;50.0;23.0;14.0;36.0;84.0;50.0;68.0;56.0;27.0;18.0;14.0;12.0;-70.0;7.0;34.0;66.0;37.0;26.0;-25.0;-59.0;-21.0;-11.0;-7.0;-46.0;10.0;35.0;22.0;12.0;10.0;10.0;12.0;10.0;-24.0;-9.0;-16.0;-3.0;14.0;18.0;20.0;23.0;28.0;23.0;43.0;24.0;-21.0;37.0;-16.0;-20.0;33.0;20.0;18.0;55.0;38.0;66.0;73.0;70.0;17.0;36.0;-1.0;1;12:30:00;0;SCF;BLK
SGE X WOB 23-11-2019;2;2019-11-23;-2.0;24.0;-15.0;-32.0;-16.0;35.0;30.0;18.0;27.0;32.0;12.0;3.0;-32.0;-32.0;-13.0;94.0;46.0;27.0;15.0;6.0;-1.0;3.0;6.0;6.0;4.0;66.0;58.0;32.0;61.0;33.0;24.0;17.0;2.0;6.0;4.0;4.0;-9.0;-5.0;-4.0;26.0;6.0;5.0;-10.0;7.0;37.0;8.0;39.0;45.0;34.0;41.0;-45.0;49.0;22.0;21.0;8.0;-42.0;9.0;-64.0;-40.0;-18.0;40.0;74.0;50.0;15.0;-11.0;26.0;-26.0;-9.0;-6.0;11.0;45.0;32.0;26.0;30.0;45.0;33.0;24.0;49.0;10.0;59.0;34.0;31.0;19.0;10.0;1.0;13.0;45.0;34.0;36.0;39.0;29.0;85.0;0;12:30:00;-1;WOB;SGE
DUS X BAY 23-11-2019;4;2019-11-23;-7.0;-27.0;-82.0;-100.0;-74.0;92.0;25.0;-29.0;-4.0;-37.0;-60.0;-12.0;-39.0;-32.0;-25.0;-10.0;-27.0;-22.0;-21.0;-34.0;-46.0;-45.0;-30.0;-24.0;-21.0;-53.0;-26.0;-62.0;-38.0;-51.0;-25.0;-23.0;-2.0;-28.0;-34.0;-14.0;-11.0;21.0;6.0;4.0;-9.0;-12.0;-30.0;-6.0;38.0;-44.0;-22.0;1.0;-5.0;-18.0;-21.0;-14.0;-12.0;-1.0;50.0;30.0;-45.0;13.0;-48.0;-30.0;-31.0;-35.0;-78.0;-100.0;-65.0;-46.0;-43.0;-30.0;-31.0;-20.0;-23.0;-32.0;-71.0;-40.0;-25.0;-12.0;-13.0;-6.0;-29.0;25.0;12.0;3.0;2.0;-4.0;6.0;-16.0;-13.0;34.0;14.0;-21.0;1.0;2.0;0;12:30:00;-1;BAY;DUS
SVW X S04 23-11-2019;2;2019-11-23;-8.0;4.0;8.0;10.0;10.0;22.0;8.0;-6.0;-7.0;-1.0;3.0;-13.0;-2.0;1.0;20.0;24.0;14.0;-41.0;-22.0;-34.0;-24.0;-17.0;-16.0;-14.0;-13.0;-10.0;-10.0;-8.0;-4.0;-10.0;-12.0;-7.0;-3.0;-16.0;-2.0;-1.0;-1.0;-38.0;-20.0;-32.0;7.0;6.0;5.0;4.0;8.0;-21.0;4.0;-9.0;-15.0;-37.0;-59.0;-34.0;-18.0;-6.0;2.0;-7.0;-28.0;-5.0;7.0;25.0;9.0;11.0;43.0;31.0;47.0;31.0;48.0;-16.0;30.0;17.0;-47.0;-21.0;-39.0;-21.0;-10.0;9.0;9.0;18.0;25.0;97.0;63.0;41.0;27.0;13.0;-5.0;-1.0;35.0;20.0;8.0;12.0;-56.0;45.0;1;12:30:00;-1;S04;SVW
RBL X KOL 23-11-2019;1;2019-11-23;10.0;56.0;53.0;50.0;31.0;25.0;20.0;59.0;59.0;65.0;69.0;12.0;53.0;29.0;54.0;50.0;24.0;21.0;33.0;22.0;17.0;13.0;-30.0;12.0;17.0;33.0;63.0;38.0;21.0;15.0;95.0;56.0;57.0;-7.0;-43.0;-8.0;67.0;38.0;24.0;25.0;20.0;15.0;7.0;35.0;24.0;31.0;47.0;36.0;100.0;81.0;78.0;52.0;65.0;33.0;46.0;36.0;22.0;24.0;44.0;28.0;46.0;74.0;43.0;19.0;43.0;12.0;5.0;61.0;-13.0;-28.0;-18.0;-29.0;-36.0;-20.0;-8.0;-2.0;-5.0;27.0;42.0;18.0;29.0;11.0;10.0;7.0;6.0;-21.0;34.0;29.0;21.0;48.0;16.0;5.0;4;15:30:00;1;KOL;RBL
AUG X BCS 24-11-2019;0;2019-11-24;-3.0;2.0;41.0;20.0;11.0;-10.0;-3.0;-2.0;17.0;23.0;31.0;-7.0;15.0;12.0;16.0;4.0;-16.0;-13.0;-8.0;20.0;6.0;32.0;-5.0;16.0;7.0;7.0;16.0;24.0;8.0;4.0;4.0;63.0;31.0;-4.0;15.0;20.0;-23.0;-18.0;14.0;19.0;4.0;3.0;-13.0;-7.0;-16.0;-38.0;21.0;11.0;37.0;23.0;40.0;26.0;30.0;3.0;-3.0;-2.0;-22.0;10.0;36.0;48.0;31.0;27.0;20.0;7.0;-20.0;-7.0;24.0;-10.0;18.0;18.0;18.0;-55.0;-28.0;-15.0;34.0;26.0;40.0;26.0;-6.0;53.0;32.0;34.0;21.0;24.0;12.0;11.0;16.0;16.0;11.0;4.0;21.0;3.0;4;12:30:00;1;BCS;AUG
TSG X MAI 24-11-2019;5;2019-11-24;10.0;18.0;14.0;28.0;-20.0;-8.0;-5.0;8.0;-5.0;-55.0;-31.0;-13.0;38.0;14.0;8.0;10.0;10.0;15.0;42.0;40.0;28.0;17.0;14.0;7.0;1.0;-42.0;-38.0;-54.0;-34.0;-45.0;-57.0;-40.0;-65.0;32.0;-45.0;-37.0;-11.0;36.0;24.0;17.0;14.0;12.0;10.0;35.0;28.0;45.0;45.0;33.0;28.0;23.0;31.0;16.0;15.0;39.0;40.0;90.0;26.0;57.0;66.0;42.0;7.0;4.0;5.0;-30.0;-47.0;-23.0;40.0;18.0;8.0;17.0;43.0;29.0;17.0;9.0;-24.0;-11.0;11.0;26.0;11.0;23.0;36.0;37.0;100.0;63.0;99.0;77.0;100.0;100.0;97.0;47.0;-68.0;-55.0;1;15:00:00;-1;;TSG
S04 X UNB 29-11-2019;1;2019-11-29;2.0;-19.0;-15.0;15.0;5.0;8.0;6.0;-11.0;-10.0;-20.0;-8.0;4.0;-19.0;-5.0;3.0;54.0;29.0;35.0;22.0;18.0;4.0;-55.0;-10.0;-29.0;-29.0;-20.0;-11.0;9.0;-14.0;-40.0;-29.0;-16.0;11.0;-21.0;-14.0;-56.0;-32.0;21.0;3.0;9.0;93.0;58.0;46.0;55.0;36.0;-37.0;18.0;17.0;16.0;14.0;34.0;22.0;9.0;3.0;-11.0;-2.0;-22.0;23.0;-32.0;-4.0;-13.0;47.0;22.0;43.0;33.0;22.0;21.0;-53.0;13.0;30.0;7.0;4.0;13.0;42.0;23.0;-51.0;-26.0;-23.0;-59.0;-11.0;-5.0;2.0;5.0;2.0;54.0;34.0;41.0;48.0;35.0;-32.0;16.0;-22.0;2;17:30:00;1;;S04
KOL X AUG 30-11-2019;1;2019-11-30;-3.0;-86.0;-52.0;-24.0;-7.0;22.0;48.0;42.0;24.0;8.0;2.0;9.0;7.0;4.0;11.0;6.0;14.0;9.0;5.0;-49.0;-81.0;-47.0;3.0;-35.0;-28.0;-14.0;-2.0;-5.0;-34.0;-24.0;-12.0;-4.0;5.0;11.0;-25.0;-41.0;-30.0;-75.0;-59.0;43.0;23.0;18.0;15.0;13.0;4.0;38.0;-2.0;49.0;26.0;14.0;12.0;-55.0;-34.0;-22.0;-15.0;-11.0;45.0;-5.0;-5.0;-17.0;-18.0;-16.0;-2.0;8.0;24.0;11.0;10.0;13.0;4.0;8.0;2.0;55.0;74.0;39.0;26.0;20.0;6.0;-52.0;3.0;-28.0;-25.0;53.0;22.0;23.0;57.0;34.0;33.0;19.0;27.0;1.0;13.0;1.0;1;12:30:00;0;AUG;KOL
TSG X DUS 30-11-2019;1;2019-11-30;-32.0;24.0;21.0;16.0;10.0;9.0;7.0;7.0;21.0;44.0;22.0;-16.0;9.0;1.0;-5.0;-10.0;-30.0;-12.0;-4.0;-44.0;-27.0;-15.0;-23.0;-5.0;5.0;36.0;13.0;1.0;-1.0;-21.0;-15.0;-9.0;-6.0;-10.0;7.0;-29.0;48.0;35.0;18.0;8.0;21.0;16.0;6.0;7.0;-38.0;31.0;-24.0;-42.0;-24.0;33.0;13.0;-16.0;-30.0;-18.0;36.0;12.0;36.0;-33.0;-21.0;-10.0;-5.0;-1.0;10.0;-8.0;-58.0;-73.0;-44.0;19.0;44.0;6.0;55.0;43.0;31.0;53.0;32.0;-37.0;-32.0;-27.0;37.0;-23.0;-35.0;-1.0;-18.0;-9.0;8.0;-13.0;-22.0;-40.0;-49.0;19.0;-31.0;-57.0;1;12:30:00;0;DUS;TSG
BCS X DOR 30-11-2019;2;2019-11-30;-5.0;4.0;38.0;14.0;7.0;-22.0;-32.0;-24.0;-49.0;-64.0;-39.0;-8.0;-42.0;-31.0;42.0;-21.0;-20.0;-12.0;-7.0;-10.0;-29.0;-55.0;18.0;-34.0;-13.0;31.0;16.0;45.0;35.0;17.0;4.0;-4.0;-8.0;1.0;19.0;3.0;-4.0;-11.0;-5.0;5.0;22.0;15.0;37.0;22.0;58.0;-5.0;1.0;-28.0;-28.0;-22.0;-21.0;-6.0;5.0;7.0;9.0;29.0;-7.0;26.0;14.0;29.0;67.0;41.0;28.0;35.0;23.0;30.0;20.0;-2.0;13.0;10.0;7.0;8.0;-52.0;-22.0;50.0;28.0;25.0;-20.0;-1.0;-25.0;-19.0;-11.0;-10.0;-7.0;-1.0;3.0;3.0;3.0;4.0;17.0;9.0;23.0;1;12:30:00;-1;DOR;BCS
SCP X RBL 30-11-2019;3;2019-11-30;-10.0;-29.0;42.0;26.0;13.0;18.0;15.0;31.0;30.0;20.0;7.0;-30.0;-35.0;-25.0;-11.0;-56.0;-34.0;-47.0;-30.0;-45.0;-21.0;-48.0;-69.0;-13.0;15.0;13.0;8.0;8.0;-4.0;15.0;-16.0;-1.0;5.0;-47.0;7.0;8.0;12.0;-30.0;-18.0;22.0;15.0;11.0;34.0;23.0;10.0;-73.0;4.0;-20.0;-7.0;5.0;-47.0;-34.0;-37.0;-16.0;-1.0;9.0;-43.0;11.0;24.0;26.0;41.0;47.0;23.0;28.0;50.0;63.0;41.0;-58.0;35.0;28.0;31.0;60.0;28.0;33.0;22.0;8.0;15.0;-28.0;-68.0;-30.0;19.0;-4.0;-18.0;-6.0;4.0;5.0;12.0;-14.0;6.0;-54.0;-6.0;4.0;2;12:30:00;-1;RBL;SCP
BAY X BLK 30-11-2019;2;2019-11-30;-8.0;16.0;-22.0;-58.0;-29.0;-17.0;-51.0;-21.0;35.0;20.0;65.0;-21.0;51.0;35.0;15.0;10.0;7.0;11.0;-18.0;-2.0;5.0;4.0;-7.0;23.0;23.0;48.0;35.0;83.0;62.0;6.0;6.0;9.0;43.0;20.0;25.0;18.0;21.0;23.0;18.0;7.0;28.0;18.0;60.0;35.0;45.0;17.0;29.0;20.0;-36.0;-15.0;25.0;20.0;19.0;22.0;19.0;45.0;29.0;33.0;82.0;85.0;57.0;43.0;54.0;42.0;-44.0;41.0;3.0;57.0;1.0;6.0;4.0;4.0;13.0;14.0;-14.0;34.0;71.0;50.0;34.0;56.0;32.0;24.0;38.0;57.0;75.0;52.0;55.0;36.0;63.0;47.0;88.0;92.0;1;15:30:00;-1;BLK;BAY
BMG X SCF 01-12-2019;2;2019-12-01;10.0;15.0;21.0;32.0;33.0;24.0;49.0;31.0;15.0;15.0;6.0;-31.0;-15.0;-7.0;20.0;33.0;23.0;34.0;26.0;1.0;2.0;2.0;-1.0;33.0;23.0;34.0;55.0;57.0;31.0;20.0;2.0;-4.0;6.0;22.0;-4.0;-16.0;-4.0;-7.0;-20.0;-13.0;-23.0;14.0;42.0;24.0;11.0;9.0;46.0;34.0;80.0;54.0;38.0;26.0;20.0;39.0;-43.0;-15.0;1.0;-26.0;-11.0;-41.0;-24.0;-8.0;-16.0;10.0;44.0;-31.0;4.0;5.0;21.0;9.0;41.0;51.0;21.0;1.0;-5.0;-46.0;-10.0;-29.0;4.0;-23.0;-20.0;-15.0;-35.0;-64.0;-41.0;-20.0;22.0;12.0;9.0;8.0;6.0;52.0;4;12:30:00;1;SCF;BMG
