game;away_score;data;form_minute_-12;form_minute_-13;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CHA X SPT 2017-11-05;1;2017-11-05;;;10.0;-5.0;-5.0;-9.0;-10.0;-9.0;-8.0;-8.0;4.0;5.0;-6.0;5.0;-1.0;-1.0;-1.0;-1.0;-25.0;-10.0;-11.0;-11.0;-7.0;-2.0;-6.0;9.0;14.0;4.0;2.0;2.0;-5.0;-6.0;-7.0;6.0;7.0;-1.0;10.0;1.0;-6.0;-2.0;-7.0;1.0;-25.0;-45.0;-25.0;-14.0;-7.0;-25.0;-9.0;5.0;1.0;-1.0;4.0;3.0;81.0;50.0;37.0;19.0;-16.0;27.0;11.0;7.0;29.0;18.0;15.0;4.0;73.0;36.0;17.0;26.0;12.0;6.0;-3.0;-6.0;36.0;14.0;3.0;2.0;-8.0;-17.0;9.0;-47.0;-24.0;-10.0;-2.0;3.0;-43.0;-40.0;-21.0;-20.0;-19.0;1.0;33.0;-80.0;1;19:00:00;0;SPT;CHA
VAS X VIT 2017-11-05;1;2017-11-05;;;6.0;-5.0;70.0;37.0;19.0;9.0;2.0;-5.0;39.0;20.0;4.0;8.0;-8.0;-6.0;-9.0;-8.0;-2.0;18.0;8.0;3.0;-7.0;-5.0;10.0;-6.0;-7.0;-7.0;-11.0;-40.0;-31.0;-26.0;-57.0;-36.0;-21.0;3.0;-9.0;7.0;7.0;7.0;4.0;2.0;0.0;-40.0;-23.0;-13.0;-8.0;-3.0;-4.0;1.0;-4.0;-5.0;-1.0;-4.0;-12.0;-16.0;-13.0;-37.0;-2.0;-26.0;-20.0;-15.0;-28.0;-20.0;-47.0;-43.0;-30.0;-36.0;-20.0;-40.0;-8.0;26.0;43.0;22.0;7.0;-36.0;-30.0;-35.0;-15.0;-3.0;-23.0;-1.0;5.0;-21.0;-30.0;-59.0;-35.0;-47.0;-27.0;-20.0;-9.0;-12.0;-31.0;-80.0;1;19:00:00;0;VIT;VAS
AVA X BAH 2017-11-08;2;2017-11-08;;;-10.0;11.0;8.0;3.0;2.0;-4.0;11.0;6.0;1.0;73.0;36.0;-12.0;18.0;8.0;1.0;-8.0;-9.0;-9.0;-9.0;-9.0;-9.0;99.0;-14.0;51.0;31.0;18.0;10.0;-100.0;-100.0;-64.0;-57.0;-34.0;11.0;35.0;11.0;10.0;26.0;10.0;4.0;8.0;0.0;37.0;24.0;16.0;51.0;37.0;31.0;12.0;3.0;-64.0;-65.0;-44.0;-71.0;-41.0;-19.0;-48.0;27.0;-28.0;-7.0;7.0;8.0;44.0;58.0;36.0;68.0;46.0;30.0;56.0;21.0;36.0;52.0;100.0;59.0;40.0;17.0;7.0;4.0;-72.0;42.0;-37.0;31.0;-5.0;56.0;33.0;15.0;9.0;9.0;4.0;6.0;22.0;12.0;45.0;1;19:30:00;-1;BAH;AVA
PON X GRE 2017-11-08;1;2017-11-08;;;10.0;-7.0;-14.0;-40.0;-6.0;-8.0;-4.0;-56.0;-29.0;-11.0;-19.0;11.0;-13.0;-5.0;-1.0;-9.0;-11.0;14.0;-6.0;3.0;3.0;-38.0;12.0;-29.0;-66.0;-44.0;-25.0;-18.0;-15.0;-11.0;-11.0;-12.0;-12.0;12.0;-11.0;-10.0;-15.0;-13.0;-11.0;6.0;15.0;-38.0;-29.0;-42.0;-29.0;37.0;-100.0;-65.0;-7.0;-7.0;8.0;8.0;24.0;26.0;20.0;10.0;72.0;5.0;5.0;40.0;25.0;17.0;11.0;-7.0;-13.0;-14.0;-14.0;32.0;-7.0;-28.0;-15.0;-12.0;68.0;68.0;84.0;100.0;69.0;37.0;14.0;100.0;82.0;100.0;74.0;84.0;44.0;24.0;-20.0;-11.0;-2.0;1.0;42.0;40.0;0;19:30:00;-1;GRE;PON
CAP X COR 2017-11-08;1;2017-11-08;;;6.0;-14.0;-5.0;25.0;18.0;39.0;22.0;11.0;2.0;-32.0;-42.0;-4.0;-22.0;-10.0;28.0;20.0;19.0;-14.0;-15.0;-15.0;-6.0;-1.0;-33.0;3.0;6.0;12.0;49.0;31.0;20.0;14.0;10.0;10.0;1.0;-11.0;-5.0;-6.0;-16.0;-6.0;4.0;4.0;40.0;35.0;25.0;18.0;13.0;56.0;9.0;4.0;4.0;4.0;-4.0;42.0;26.0;17.0;12.0;14.0;-37.0;-6.0;14.0;15.0;71.0;45.0;36.0;4.0;5.0;29.0;20.0;-13.0;16.0;20.0;41.0;29.0;48.0;34.0;16.0;-9.0;-49.0;-27.0;-10.0;-13.0;-3.0;4.0;33.0;23.0;27.0;19.0;15.0;10.0;8.0;-10.0;6.0;35.0;0;21:00:00;-1;COR;CAP
SPT X BOT 2017-11-08;2;2017-11-08;;;-10.0;10.0;32.0;36.0;68.0;68.0;42.0;-71.0;30.0;30.0;23.0;-5.0;-71.0;-21.0;-20.0;-20.0;-11.0;2.0;2.0;-14.0;11.0;2.0;-2.0;-2.0;-1.0;-2.0;2.0;2.0;37.0;23.0;15.0;45.0;28.0;-2.0;11.0;3.0;-4.0;24.0;16.0;63.0;;37.0;21.0;9.0;10.0;-1.0;6.0;33.0;49.0;55.0;48.0;54.0;41.0;28.0;21.0;8.0;-1.0;-4.0;7.0;9.0;6.0;8.0;10.0;10.0;10.0;-21.0;-4.0;47.0;5.0;5.0;8.0;11.0;11.0;11.0;16.0;4.0;-31.0;-18.0;38.0;-17.0;54.0;23.0;21.0;17.0;15.0;9.0;90.0;63.0;41.0;15.0;39.0;-30.0;1;21:00:00;-1;BOT;SPT
FLA X CRU 2017-11-08;0;2017-11-08;;;10.0;-26.0;-7.0;62.0;42.0;36.0;100.0;69.0;53.0;84.0;52.0;3.0;28.0;19.0;13.0;7.0;7.0;7.0;58.0;78.0;74.0;51.0;-8.0;27.0;9.0;-4.0;-6.0;5.0;4.0;7.0;94.0;51.0;25.0;6.0;21.0;23.0;13.0;14.0;15.0;14.0;;14.0;1.0;-7.0;-6.0;71.0;28.0;10.0;3.0;4.0;-34.0;-25.0;-11.0;-7.0;-5.0;-4.0;15.0;-6.0;-51.0;-32.0;-20.0;-8.0;-6.0;-2.0;-3.0;-8.0;-5.0;-20.0;5.0;-1.0;-1.0;-1.0;-1.0;-30.0;-48.0;-29.0;-22.0;-16.0;-5.0;37.0;71.0;39.0;20.0;9.0;-23.0;-18.0;-13.0;-13.0;-13.0;-46.0;-16.0;80.0;2;21:45:00;1;CRU;FLA
SAN X VAS 2017-11-08;2;2017-11-08;;;3.0;-47.0;28.0;70.0;46.0;34.0;25.0;-48.0;-20.0;-4.0;8.0;6.0;19.0;67.0;45.0;27.0;21.0;12.0;4.0;-73.0;-62.0;-37.0;14.0;-47.0;30.0;60.0;42.0;24.0;21.0;14.0;3.0;-6.0;-3.0;14.0;-4.0;14.0;34.0;20.0;12.0;12.0;0.0;5.0;-13.0;-31.0;-19.0;10.0;-12.0;-8.0;-7.0;-21.0;-30.0;-41.0;-17.0;-7.0;4.0;5.0;1.0;8.0;8.0;8.0;28.0;15.0;52.0;29.0;-32.0;-11.0;-13.0;3.0;-12.0;-14.0;-7.0;-6.0;-5.0;-45.0;-19.0;-14.0;-12.0;-15.0;-23.0;-9.0;-9.0;-34.0;-29.0;-20.0;-82.0;-69.0;-34.0;-20.0;-7.0;-50.0;5.0;-180.0;1;21:45:00;-1;VAS;SAN
VIT X PAL 2017-11-08;1;2017-11-08;;;-4.0;8.0;24.0;8.0;5.0;-5.0;5.0;69.0;34.0;13.0;3.0;-6.0;-6.0;-82.0;-100.0;-72.0;-52.0;-36.0;-21.0;-12.0;60.0;10.0;-7.0;-32.0;-17.0;-13.0;-20.0;-13.0;-9.0;-8.0;-8.0;-7.0;-4.0;-1.0;40.0;50.0;23.0;-17.0;-1.0;-3.0;-5.0;1.0;-25.0;-14.0;-8.0;38.0;14.0;38.0;17.0;3.0;-23.0;-50.0;-34.0;-22.0;-15.0;-9.0;22.0;-5.0;-5.0;-5.0;-5.0;-20.0;-39.0;-30.0;-26.0;-23.0;-20.0;93.0;-42.0;-40.0;-28.0;-27.0;-21.0;-20.0;-16.0;-14.0;-13.0;-13.0;48.0;-12.0;-12.0;-12.0;20.0;-31.0;-18.0;-16.0;-54.0;-54.0;-40.0;21.0;-6.0;-35.0;3;21:45:00;1;PAL;VIT
CAM X ATG 2017-11-09;2;2017-11-09;;;5.0;48.0;-46.0;-5.0;30.0;64.0;65.0;46.0;29.0;21.0;85.0;7.0;45.0;31.0;18.0;29.0;11.0;11.0;-8.0;-70.0;-47.0;-27.0;4.0;-21.0;-8.0;28.0;20.0;16.0;-17.0;-5.0;-6.0;22.0;16.0;7.0;10.0;-62.0;-34.0;-16.0;-4.0;36.0;15.0;18.0;18.0;16.0;16.0;7.0;13.0;80.0;45.0;18.0;9.0;4.0;4.0;7.0;11.0;8.0;-77.0;5.0;-5.0;1.0;21.0;11.0;6.0;78.0;45.0;-26.0;-35.0;-43.0;-25.0;-25.0;-25.0;-16.0;-10.0;-8.0;-2.0;7.0;30.0;12.0;-25.0;1.0;19.0;4.0;-7.0;4.0;-3.0;-14.0;-15.0;-41.0;-32.0;-9.0;-8.0;5.0;3;20:00:00;1;ATG;CAM
SPO X CHA 2017-11-09;2;2017-11-09;;;10.0;2.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;33.0;18.0;-38.0;5.0;26.0;14.0;-27.0;-8.0;-4.0;-4.0;-100.0;-42.0;-17.0;-23.0;-5.0;5.0;13.0;12.0;12.0;72.0;50.0;36.0;29.0;38.0;-11.0;54.0;64.0;20.0;11.0;5.0;1.0;20.0;19.0;9.0;3.0;60.0;-34.0;41.0;28.0;22.0;58.0;35.0;26.0;19.0;16.0;36.0;40.0;-15.0;-71.0;-23.0;-9.0;-2.0;5.0;6.0;23.0;13.0;8.0;3.0;7.0;25.0;17.0;86.0;53.0;32.0;19.0;12.0;3.0;3.0;-20.0;1.0;-10.0;26.0;11.0;100.0;74.0;49.0;33.0;26.0;13.0;13.0;-5.0;33.0;80.0;2;20:00:00;0;CHA;SPO
FLU X CFC 2017-11-09;2;2017-11-09;;;0.0;7.0;7.0;6.0;14.0;4.0;2.0;1.0;25.0;20.0;7.0;3.0;-30.0;-19.0;-22.0;-16.0;-12.0;-5.0;5.0;1.0;3.0;5.0;33.0;5.0;-8.0;-72.0;-48.0;-26.0;-32.0;-15.0;-11.0;-9.0;-8.0;31.0;-6.0;8.0;4.0;5.0;-63.0;-58.0;0.0;-36.0;-16.0;26.0;15.0;22.0;14.0;5.0;18.0;7.0;7.0;63.0;66.0;100.0;79.0;59.0;100.0;29.0;14.0;20.0;-42.0;-15.0;-6.0;-5.0;-1.0;4.0;10.0;63.0;-123.0;-66.0;-36.0;-14.0;-6.0;8.0;-24.0;-19.0;-40.0;-18.0;-59.0;-50.0;-47.0;-27.0;-7.0;27.0;41.0;-39.0;-1.0;7.0;7.0;-8.0;7.0;35.0;2;21:00:00;0;CFC;FLU
BOT X CAP 2017-11-11;1;2017-11-11;;;6.0;-27.0;-10.0;-8.0;-4.0;-8.0;-31.0;44.0;13.0;6.0;1.0;10.0;-3.0;3.0;3.0;43.0;15.0;-46.0;-21.0;-12.0;-9.0;-4.0;1.0;1.0;1.0;-75.0;-43.0;-25.0;-14.0;-7.0;1.0;-4.0;-4.0;-5.0;-21.0;-17.0;-15.0;-5.0;64.0;8.0;60.0;7.0;7.0;40.0;20.0;5.0;8.0;6.0;5.0;1.0;2.0;3.0;3.0;3.0;8.0;11.0;5.0;12.0;29.0;19.0;12.0;8.0;6.0;4.0;4.0;4.0;-39.0;32.0;-19.0;-10.0;-4.0;19.0;5.0;4.0;3.0;7.0;41.0;29.0;18.0;21.0;41.0;32.0;15.0;10.0;36.0;51.0;30.0;59.0;61.0;15.0;40.0;60.0;0;17:00:00;-1;CAP;BOT
COR X AVA 2017-11-11;0;2017-11-11;;;10.0;-57.0;-23.0;-13.0;-2.0;6.0;16.0;60.0;59.0;38.0;22.0;68.0;13.0;4.0;1.0;3.0;9.0;8.0;7.0;7.0;7.0;6.0;45.0;7.0;7.0;42.0;50.0;35.0;26.0;61.0;34.0;24.0;64.0;31.0;100.0;89.0;68.0;46.0;29.0;16.0;0.0;10.0;32.0;25.0;21.0;23.0;100.0;60.0;33.0;20.0;17.0;4.0;-28.0;28.0;39.0;25.0;17.0;17.0;14.0;4.0;-3.0;3.0;2.0;-48.0;-37.0;-22.0;-38.0;35.0;-22.0;-9.0;-4.0;-26.0;-19.0;-11.0;-6.0;-3.0;-5.0;-23.0;24.0;-54.0;-2.0;-3.0;-33.0;-20.0;-14.0;-5.0;-27.0;-13.0;-7.0;22.0;-4.0;-35.0;1;19:00:00;1;AVA;COR
ATG X SPT 2017-11-12;0;2017-11-12;;;1.0;-7.0;-1.0;3.0;5.0;6.0;-4.0;-6.0;-10.0;-17.0;-16.0;1.0;-9.0;-7.0;-46.0;-24.0;17.0;-4.0;-8.0;-9.0;-11.0;-19.0;-2.0;-13.0;-9.0;-7.0;-6.0;6.0;-5.0;-5.0;-6.0;-7.0;-2.0;-2.0;-3.0;3.0;33.0;97.0;59.0;37.0;10.0;-75.0;-48.0;-33.0;-28.0;-53.0;-21.0;-11.0;-75.0;-51.0;-56.0;-33.0;-39.0;-18.0;-10.0;21.0;-29.0;9.0;-8.0;-8.0;5.0;5.0;-24.0;-11.0;-5.0;-2.0;2.0;-44.0;-5.0;-1.0;11.0;5.0;3.0;52.0;31.0;98.0;64.0;44.0;-31.0;23.0;14.0;3.0;2.0;1.0;1.0;1.0;-7.0;-14.0;-64.0;-28.0;-44.0;-65.0;2;17:00:00;1;SPT;ATG
GRE X VIT 2017-11-12;1;2017-11-12;;;6.0;14.0;11.0;9.0;32.0;-19.0;-53.0;-30.0;-91.0;-48.0;-16.0;7.0;87.0;47.0;33.0;27.0;52.0;32.0;81.0;55.0;39.0;27.0;7.0;22.0;10.0;7.0;5.0;-34.0;28.0;12.0;9.0;5.0;5.0;13.0;3.0;7.0;11.0;33.0;64.0;37.0;10.0;-26.0;-9.0;6.0;26.0;10.0;20.0;-15.0;1.0;-7.0;-4.0;57.0;33.0;-29.0;-12.0;16.0;11.0;46.0;33.0;73.0;49.0;39.0;21.0;13.0;-4.0;27.0;15.0;12.0;34.0;25.0;16.0;7.0;36.0;26.0;21.0;19.0;28.0;21.0;13.0;19.0;18.0;12.0;38.0;50.0;31.0;25.0;12.0;12.0;27.0;13.0;20.0;0.0;1;17:00:00;0;VIT;GRE
PAL X FLA 2017-11-12;0;2017-11-12;;;-10.0;7.0;1.0;-3.0;4.0;78.0;43.0;23.0;-62.0;-30.0;-70.0;-5.0;-36.0;-16.0;-12.0;-9.0;-3.0;3.0;-2.0;-5.0;6.0;1.0;-2.0;-1.0;-1.0;-6.0;-24.0;-15.0;-36.0;68.0;50.0;29.0;15.0;-1.0;8.0;-5.0;-8.0;-32.0;-22.0;-3.0;-10.0;35.0;89.0;57.0;39.0;-20.0;13.0;-6.0;61.0;33.0;20.0;13.0;-50.0;-27.0;-15.0;19.0;-43.0;64.0;34.0;-52.0;-25.0;-23.0;-12.0;-5.0;-4.0;2.0;1.0;-20.0;-9.0;5.0;5.0;6.0;24.0;11.0;-24.0;-19.0;-15.0;-14.0;-6.0;-12.0;-9.0;-8.0;-13.0;-11.0;-40.0;-27.0;-24.0;22.0;1.0;6.0;-4.0;0.0;2;17:00:00;1;FLA;PAL
VAS X SPO 2017-11-12;1;2017-11-12;;;-5.0;-4.0;-10.0;-8.0;-7.0;-7.0;-11.0;8.0;8.0;17.0;33.0;-7.0;16.0;1.0;-8.0;-7.0;-12.0;-8.0;29.0;14.0;7.0;13.0;-9.0;7.0;1.0;-3.0;-3.0;28.0;7.0;-8.0;-34.0;-13.0;-14.0;-33.0;-88.0;-48.0;-23.0;-6.0;24.0;4.0;75.0;3.0;3.0;3.0;3.0;-18.0;3.0;3.0;4.0;9.0;26.0;11.0;-30.0;-6.0;8.0;33.0;26.0;21.0;12.0;49.0;31.0;43.0;-33.0;-2.0;-3.0;2.0;2.0;8.0;-4.0;47.0;53.0;38.0;34.0;28.0;91.0;55.0;40.0;-28.0;2.0;2.0;-24.0;-7.0;-58.0;-15.0;-7.0;-6.0;-2.0;38.0;32.0;-4.0;84.0;25.0;1;17:00:00;0;SPO;VAS
BAH X CAM 2017-11-12;2;2017-11-12;;;10.0;5.0;-42.0;-20.0;-19.0;-8.0;5.0;7.0;28.0;22.0;12.0;49.0;7.0;8.0;13.0;27.0;18.0;18.0;19.0;15.0;11.0;15.0;32.0;35.0;29.0;21.0;16.0;37.0;25.0;44.0;26.0;15.0;36.0;23.0;26.0;23.0;17.0;-16.0;-5.0;-10.0;-5.0;-36.0;-46.0;-22.0;30.0;-67.0;6.0;12.0;10.0;36.0;50.0;30.0;93.0;56.0;29.0;23.0;-26.0;12.0;-4.0;-20.0;-12.0;-3.0;45.0;25.0;51.0;5.0;44.0;-23.0;20.0;8.0;-4.0;2.0;-80.0;-45.0;-24.0;-12.0;-35.0;-12.0;-7.0;48.0;25.0;17.0;-23.0;8.0;-1.0;3.0;2.0;5.0;4.0;7.0;3.0;60.0;2;18:00:00;0;CAM;BAH
CFC X PON 2017-11-12;1;2017-11-12;;;15.0;12.0;14.0;9.0;6.0;-8.0;-4.0;-5.0;-47.0;-33.0;-25.0;12.0;-56.0;-30.0;-12.0;26.0;11.0;-25.0;-13.0;-8.0;-6.0;-8.0;11.0;12.0;3.0;-2.0;22.0;-23.0;43.0;24.0;16.0;25.0;18.0;6.0;9.0;7.0;1.0;7.0;5.0;-8.0;-55.0;28.0;20.0;19.0;17.0;8.0;57.0;64.0;49.0;35.0;42.0;13.0;2.0;-34.0;-54.0;-29.0;10.0;-12.0;-2.0;5.0;9.0;1.0;-95.0;-76.0;71.0;24.0;19.0;7.0;48.0;40.0;23.0;10.0;3.0;-3.0;-65.0;-47.0;-1.0;-29.0;9.0;-20.0;-36.0;-17.0;-13.0;19.0;-17.0;-29.0;-9.0;-1.0;4.0;17.0;30.0;0.0;1;19:00:00;0;PON;CFC
CRU X FLU 2017-11-12;1;2017-11-12;;;10.0;-27.0;-13.0;-10.0;-35.0;-19.0;-11.0;-6.0;-2.0;76.0;45.0;13.0;22.0;5.0;7.0;-7.0;7.0;-16.0;-2.0;-9.0;-3.0;-6.0;35.0;5.0;25.0;16.0;9.0;6.0;-25.0;-9.0;6.0;-1.0;-1.0;25.0;-1.0;-6.0;10.0;7.0;9.0;-8.0;0.0;44.0;21.0;41.0;21.0;19.0;-29.0;-18.0;14.0;-6.0;-9.0;-8.0;-9.0;16.0;5.0;78.0;15.0;47.0;28.0;15.0;9.0;30.0;57.0;-44.0;12.0;-4.0;9.0;11.0;-2.0;1.0;-1.0;74.0;41.0;28.0;-47.0;-13.0;24.0;14.0;-97.0;41.0;20.0;9.0;-33.0;63.0;16.0;-28.0;-4.0;11.0;26.0;-51.0;47.0;-40.0;3;19:00:00;1;FLU;CRU
CHA X SAN 2017-11-13;0;2017-11-13;;;-10.0;8.0;11.0;15.0;11.0;79.0;23.0;15.0;9.0;7.0;-4.0;-5.0;6.0;7.0;9.0;11.0;13.0;14.0;55.0;35.0;3.0;-2.0;-2.0;4.0;4.0;4.0;7.0;72.0;48.0;34.0;18.0;-27.0;-17.0;1.0;-13.0;-11.0;-9.0;-6.0;-1.0;-2.0;0.0;-7.0;-5.0;-4.0;-9.0;-4.0;-6.0;24.0;6.0;-6.0;-4.0;-6.0;-9.0;-9.0;21.0;-25.0;-1.0;-10.0;-8.0;18.0;-8.0;-3.0;-23.0;-36.0;-55.0;83.0;31.0;1.0;42.0;-33.0;-13.0;-61.0;-39.0;-27.0;-16.0;-16.0;-8.0;18.0;1.0;-48.0;-29.0;-48.0;-90.0;-40.0;-20.0;-17.0;-13.0;-10.0;-39.0;-2.0;-30.0;15.0;2;20:00:00;1;SAN;CHA
PON X CAP 2017-11-15;1;2017-11-15;;;-10.0;-12.0;-7.0;-2.0;19.0;5.0;3.0;-5.0;-6.0;-31.0;21.0;-9.0;-4.0;2.0;2.0;5.0;48.0;24.0;9.0;-6.0;-5.0;-7.0;-9.0;-9.0;-5.0;-3.0;-1.0;25.0;17.0;13.0;16.0;6.0;73.0;-9.0;39.0;20.0;8.0;2.0;-6.0;-6.0;-35.0;-63.0;-40.0;-26.0;-22.0;-9.0;-25.0;-15.0;35.0;5.0;3.0;2.0;2.0;-6.0;-3.0;5.0;-38.0;1.0;-46.0;-26.0;20.0;31.0;18.0;9.0;38.0;90.0;44.0;-26.0;31.0;29.0;7.0;-7.0;-15.0;-14.0;-14.0;-8.0;-9.0;-85.0;-24.0;-50.0;-24.0;-14.0;-8.0;-1.0;40.0;38.0;22.0;18.0;-32.0;-17.0;-17.0;-5.0;2;17:00:00;1;CAP;PON
CRU X AVA 2017-11-15;2;2017-11-15;;;7.0;39.0;25.0;16.0;-44.0;-25.0;-42.0;34.0;19.0;10.0;2.0;10.0;-5.0;-12.0;-6.0;-75.0;-12.0;41.0;23.0;16.0;17.0;45.0;5.0;14.0;-13.0;39.0;48.0;23.0;11.0;49.0;2.0;7.0;10.0;42.0;5.0;-1.0;-2.0;-1.0;5.0;5.0;0.0;96.0;61.0;40.0;28.0;22.0;20.0;8.0;8.0;8.0;8.0;28.0;52.0;41.0;55.0;62.0;9.0;100.0;75.0;43.0;23.0;7.0;31.0;17.0;7.0;2.0;-8.0;7.0;-29.0;-16.0;-4.0;61.0;36.0;24.0;16.0;15.0;6.0;39.0;61.0;64.0;39.0;24.0;40.0;22.0;11.0;3.0;3.0;7.0;-4.0;63.0;2.0;-115.0;2;19:30:00;0;AVA;CRU
GRE X SPO 2017-11-15;0;2017-11-15;;;-5.0;21.0;16.0;13.0;11.0;6.0;-76.0;-41.0;-23.0;37.0;13.0;-9.0;8.0;-6.0;-10.0;-13.0;-4.0;3.0;28.0;20.0;38.0;24.0;-3.0;16.0;44.0;28.0;42.0;87.0;79.0;41.0;20.0;7.0;4.0;3.0;9.0;3.0;-2.0;-67.0;-41.0;-27.0;;-17.0;29.0;13.0;2.0;2.0;-1.0;-7.0;-11.0;-11.0;-11.0;-6.0;-8.0;115.0;60.0;31.0;9.0;14.0;4.0;-9.0;46.0;28.0;21.0;9.0;1.0;-6.0;-8.0;13.0;-9.0;-9.0;-14.0;-12.0;-15.0;-13.0;-11.0;-10.0;-9.0;-9.0;36.0;-1.0;-37.0;29.0;62.0;35.0;29.0;-37.0;-7.0;-10.0;;21.0;-31.0;-10.0;1;19:30:00;1;SPO;GRE
COR X FLU 2017-11-15;1;2017-11-15;;;-5.0;21.0;14.0;10.0;12.0;13.0;20.0;20.0;17.0;16.0;15.0;-7.0;11.0;4.0;-4.0;27.0;15.0;10.0;5.0;12.0;8.0;8.0;-100.0;8.0;8.0;38.0;30.0;25.0;18.0;13.0;18.0;16.0;-39.0;-70.0;-11.0;-1.0;7.0;-5.0;-5.0;-5.0;45.0;3.0;83.0;49.0;54.0;-45.0;43.0;-25.0;-5.0;-77.0;-46.0;-24.0;-34.0;-17.0;-1.0;1.0;-25.0;16.0;-33.0;-15.0;-11.0;-28.0;-43.0;-26.0;-13.0;88.0;81.0;61.0;48.0;27.0;14.0;-2.0;-1.0;1.0;-4.0;4.0;8.0;8.0;42.0;18.0;14.0;11.0;9.0;12.0;9.0;82.0;51.0;33.0;21.0;32.0;15.0;0.0;3;21:45:00;1;FLU;COR
VAS X CAM 2017-11-15;1;2017-11-15;;;-2.0;33.0;17.0;13.0;10.0;70.0;37.0;12.0;15.0;43.0;18.0;-1.0;14.0;12.0;40.0;22.0;6.0;8.0;100.0;86.0;51.0;27.0;-2.0;32.0;-25.0;-13.0;-53.0;-26.0;-20.0;22.0;8.0;1.0;-12.0;-26.0;35.0;19.0;-13.0;28.0;21.0;4.0;10.0;-5.0;-5.0;50.0;27.0;-91.0;13.0;5.0;-4.0;-66.0;-74.0;-79.0;-41.0;-18.0;-12.0;-40.0;-6.0;-25.0;-20.0;-21.0;-24.0;-18.0;-47.0;-25.0;-6.0;58.0;35.0;-5.0;21.0;45.0;65.0;38.0;6.0;12.0;5.0;25.0;-35.0;-16.0;-4.0;-11.0;-2.0;30.0;26.0;20.0;41.0;57.0;36.0;21.0;8.0;39.0;3.0;40.0;1;21:45:00;0;CAM;VAS
BOT X ATG 2017-11-16;2;2017-11-16;;;-9.0;-6.0;-10.0;-5.0;12.0;2.0;-18.0;-61.0;-69.0;-38.0;-18.0;7.0;35.0;28.0;-57.0;-22.0;-8.0;-36.0;-22.0;-3.0;-2.0;-2.0;6.0;5.0;7.0;39.0;29.0;52.0;35.0;30.0;58.0;32.0;14.0;10.0;6.0;-82.0;-53.0;-34.0;72.0;31.0;;26.0;16.0;56.0;29.0;11.0;18.0;32.0;40.0;21.0;13.0;-35.0;-36.0;-22.0;29.0;6.0;18.0;-117.0;-58.0;-29.0;-14.0;-2.0;12.0;7.0;4.0;22.0;18.0;18.0;10.0;6.0;11.0;7.0;11.0;100.0;78.0;100.0;74.0;54.0;18.0;48.0;32.0;13.0;12.0;5.0;-33.0;-11.0;-20.0;32.0;34.0;11.0;30.0;15.0;1;20:00:00;-1;ATG;BOT
CHA X VIT 2017-11-16;1;2017-11-16;;;9.0;3.0;3.0;8.0;3.0;-2.0;-2.0;-35.0;-25.0;-19.0;-15.0;13.0;-13.0;-84.0;-46.0;-23.0;-10.0;99.0;59.0;34.0;15.0;3.0;9.0;16.0;25.0;19.0;15.0;42.0;32.0;21.0;3.0;-4.0;-7.0;13.0;-12.0;-2.0;5.0;9.0;13.0;27.0;0.0;9.0;3.0;-2.0;-4.0;11.0;-7.0;-5.0;9.0;2.0;-32.0;-23.0;-14.0;-34.0;-25.0;-12.0;8.0;-7.0;10.0;4.0;3.0;1.0;-1.0;-40.0;-29.0;-17.0;-10.0;5.0;-6.0;-1.0;-1.0;5.0;1.0;-1.0;-1.0;-5.0;80.0;44.0;5.0;65.0;56.0;61.0;23.0;11.0;1.0;22.0;6.0;-4.0;-4.0;4.0;-26.0;-40.0;2;20:00:00;1;VIT;CHA
