game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
ING X EBR 04-12-2017;2.0;2017-12-04;-10.0;-30.0;-11.0;-18.0;-15.0;-9.0;-1.0;3.0;4.0;5.0;6.0;32.0;53.0;66.0;35.0;24.0;22.0;5.0;3.0;10.0;13.0;-18.0;23.0;-27.0;-13.0;11.0;6.0;15.0;45.0;59.0;37.0;24.0;41.0;14.0;24.0;15.0;14.0;39.0;32.0;29.0;20.0;73.0;71.0;51.0;58.0;-35.0;38.0;1.0;-7.0;43.0;26.0;18.0;54.0;38.0;34.0;30.0;-16.0;23.0;16.0;14.0;13.0;42.0;-30.0;-37.0;-16.0;-4.0;26.0;24.0;9.0;15.0;36.0;43.0;28.0;26.0;20.0;-71.0;-32.0;30.0;9.0;9.0;15.0;21.0;19.0;11.0;-13.0;32.0;52.0;42.0;31.0;-39.0;7.0;45.0;0.0;17:30:00;-1.0;EBR;ING
EBR X HKI 08-12-2017;0.0;2017-12-08;-10.0;-27.0;-20.0;-11.0;-8.0;-7.0;-7.0;-7.0;-7.0;-2.0;-28.0;-9.0;-42.0;-24.0;-44.0;-31.0;31.0;5.0;-5.0;2.0;1.0;-2.0;-3.0;3.0;-7.0;-9.0;8.0;15.0;3.0;-26.0;-24.0;-22.0;-15.0;-5.0;-9.0;5.0;-4.0;7.0;4.0;3.0;;3.0;-7.0;-8.0;-11.0;-11.0;30.0;7.0;-6.0;-1.0;-26.0;60.0;25.0;20.0;8.0;7.0;-32.0;1.0;1.0;1.0;7.0;-5.0;-25.0;-29.0;-22.0;-18.0;-15.0;-69.0;-12.0;-32.0;-50.0;-36.0;-22.0;-14.0;-7.0;-8.0;-66.0;-40.0;-66.0;-25.0;31.0;-35.0;-15.0;-84.0;-64.0;-40.0;-26.0;-20.0;-1.0;-42.0;-3.0;-25.0;0.0;15:30:00;0.0;HKI;EBR
AUE X D98 08-12-2017;0.0;2017-12-08;-10.0;-32.0;-19.0;-11.0;-7.0;8.0;2.0;-2.0;-1.0;-4.0;22.0;-9.0;6.0;-9.0;-46.0;-31.0;-28.0;-16.0;-9.0;-2.0;1.0;1.0;62.0;1.0;1.0;-5.0;-3.0;-5.0;-7.0;66.0;42.0;31.0;-34.0;79.0;-11.0;22.0;22.0;9.0;-28.0;-8.0;30.0;2.0;2.0;18.0;7.0;100.0;1.0;3.0;9.0;1.0;-3.0;-3.0;28.0;16.0;-23.0;-9.0;63.0;6.0;-26.0;-45.0;-4.0;-2.0;-41.0;-27.0;-16.0;-14.0;-11.0;33.0;38.0;17.0;37.0;-33.0;-8.0;-10.0;-9.0;-10.0;-11.0;23.0;10.0;-43.0;-27.0;-39.0;33.0;-8.0;-3.0;-8.0;-6.0;-8.0;-2.0;-5.0;-4.0;25.0;1.0;15:30:00;1.0;D98;AUE
UNB X DRE 09-12-2017;1.0;2017-12-09;-7.0;5.0;-4.0;-7.0;-12.0;-41.0;-25.0;-15.0;-9.0;-5.0;-4.0;-4.0;-6.0;7.0;-4.0;-4.0;2.0;9.0;-22.0;23.0;4.0;15.0;-13.0;5.0;-33.0;-66.0;-41.0;-68.0;-43.0;-6.0;33.0;100.0;63.0;-13.0;40.0;25.0;6.0;-58.0;-39.0;-28.0;;-21.0;-37.0;-23.0;-18.0;-2.0;-3.0;-8.0;-5.0;-24.0;-6.0;23.0;-13.0;13.0;5.0;4.0;-6.0;-24.0;-20.0;-12.0;-1.0;1.0;2.0;2.0;1.0;1.0;-20.0;48.0;11.0;-40.0;-58.0;-34.0;-18.0;-16.0;-1.0;-20.0;-10.0;-6.0;27.0;-28.0;-62.0;-35.0;-45.0;-27.0;-11.0;4.0;44.0;30.0;26.0;7.0;23.0;25.0;0.0;10:00:00;-1.0;DRE;UNB
JAH X BOC 09-12-2017;1.0;2017-12-09;10.0;30.0;88.0;55.0;59.0;55.0;32.0;-29.0;-13.0;-10.0;-8.0;7.0;-10.0;-3.0;26.0;14.0;-35.0;33.0;-73.0;-31.0;42.0;14.0;5.0;4.0;11.0;1.0;2.0;1.0;3.0;3.0;4.0;4.0;29.0;4.0;19.0;13.0;54.0;29.0;22.0;2.0;0.0;23.0;6.0;2.0;-2.0;9.0;-7.0;-2.0;3.0;38.0;30.0;21.0;35.0;28.0;16.0;16.0;5.0;52.0;32.0;16.0;17.0;42.0;54.0;34.0;18.0;7.0;-8.0;37.0;-6.0;-10.0;-6.0;-4.0;-3.0;27.0;47.0;19.0;13.0;10.0;-75.0;5.0;2.0;39.0;24.0;-29.0;-6.0;52.0;27.0;63.0;36.0;-26.0;28.0;15.0;0.0;10:00:00;-1.0;BOC;JAH
FUR X HEI 09-12-2017;0.0;2017-12-09;6.0;-10.0;-10.0;-14.0;-57.0;-36.0;-22.0;-13.0;-8.0;-2.0;3.0;8.0;-5.0;-20.0;-20.0;-14.0;-11.0;-19.0;-37.0;-23.0;-45.0;85.0;4.0;70.0;39.0;28.0;23.0;8.0;7.0;10.0;5.0;-6.0;-41.0;1.0;-25.0;-15.0;-7.0;8.0;12.0;1.0;5.0;-71.0;-21.0;-16.0;-9.0;-1.0;-4.0;3.0;6.0;5.0;9.0;27.0;7.0;5.0;9.0;66.0;5.0;31.0;12.0;4.0;-19.0;27.0;24.0;-39.0;-16.0;-12.0;-12.0;66.0;-7.0;-4.0;7.0;9.0;-13.0;33.0;12.0;47.0;-35.0;21.0;43.0;46.0;26.0;6.0;-17.0;-4.0;-2.0;4.0;-6.0;-6.0;-14.0;-39.0;-14.0;-25.0;1.0;10:00:00;1.0;HEI;FUR
STP X DUI 10-12-2017;2.0;2017-12-10;-10.0;2.0;4.0;3.0;8.0;1.0;-30.0;-72.0;-38.0;-19.0;-7.0;6.0;7.0;12.0;18.0;12.0;13.0;9.0;6.0;4.0;29.0;13.0;6.0;-36.0;-17.0;-11.0;-79.0;-47.0;-30.0;-37.0;-18.0;-2.0;-7.0;5.0;4.0;4.0;2.0;5.0;3.0;-1.0;-60.0;-18.0;13.0;6.0;14.0;5.0;19.0;10.0;3.0;3.0;-3.0;-2.0;-2.0;4.0;77.0;43.0;-27.0;32.0;15.0;7.0;74.0;41.0;23.0;14.0;8.0;-1.0;-5.0;-10.0;-18.0;-68.0;-38.0;-70.0;-41.0;-18.0;10.0;6.0;12.0;3.0;-2.0;-4.0;-75.0;-47.0;-31.0;-21.0;-14.0;-11.0;-40.0;-87.0;-60.0;2.0;1.0;25.0;2.0;10:30:00;0.0;DUI;STP
SAN X ARM 10-12-2017;1.0;2017-12-10;-8.0;-2.0;-1.0;60.0;34.0;20.0;9.0;-6.0;-9.0;-36.0;-14.0;-8.0;-7.0;-6.0;-5.0;-17.0;-14.0;-6.0;-9.0;-7.0;28.0;12.0;-6.0;5.0;1.0;4.0;3.0;5.0;-7.0;-28.0;-19.0;-18.0;-13.0;-3.0;-4.0;29.0;-62.0;-24.0;-12.0;2.0;100.0;25.0;18.0;39.0;26.0;6.0;18.0;35.0;12.0;1.0;-27.0;-91.0;-53.0;-35.0;-19.0;-38.0;1.0;71.0;27.0;7.0;-112.0;-68.0;-51.0;-35.0;-40.0;-9.0;27.0;3.0;60.0;19.0;15.0;11.0;26.0;17.0;37.0;23.0;14.0;8.0;4.0;5.0;2.0;42.0;25.0;11.0;-12.0;-8.0;-9.0;-12.0;69.0;1.0;31.0;-50.0;3.0;10:30:00;1.0;ARM;SAN
KAI X ING 10-12-2017;1.0;2017-12-10;-10.0;19.0;8.0;2.0;-19.0;-7.0;-10.0;-11.0;-9.0;-7.0;22.0;-37.0;7.0;1.0;-14.0;-10.0;-16.0;-17.0;-38.0;-29.0;-25.0;-22.0;-28.0;-15.0;-9.0;-7.0;-7.0;-11.0;-19.0;-73.0;-45.0;-34.0;-26.0;-20.0;-20.0;-14.0;-14.0;-49.0;-29.0;5.0;0.0;7.0;5.0;3.0;-23.0;-100.0;-15.0;-11.0;-9.0;-13.0;-8.0;-66.0;-45.0;-28.0;-17.0;-12.0;-97.0;-4.0;3.0;-3.0;-3.0;-3.0;-9.0;-7.0;24.0;49.0;7.0;-87.0;2.0;-52.0;-33.0;-29.0;-21.0;-23.0;-15.0;-19.0;-16.0;-9.0;77.0;-85.0;-55.0;-37.0;-57.0;-40.0;-29.0;-28.0;-73.0;-42.0;-36.0;11.0;-47.0;0.0;1.0;10:45:00;0.0;ING;KAI
DUS X NUR 11-12-2017;2.0;2017-12-11;10.0;-6.0;53.0;33.0;37.0;28.0;19.0;45.0;28.0;17.0;11.0;3.0;8.0;3.0;3.0;3.0;29.0;18.0;-54.0;41.0;2.0;-6.0;-3.0;10.0;12.0;25.0;-29.0;-9.0;8.0;28.0;17.0;10.0;4.0;-8.0;-8.0;-43.0;-19.0;-9.0;-5.0;-6.0;0.0;-1.0;2.0;-33.0;-77.0;-7.0;-48.0;-32.0;-22.0;-43.0;-21.0;-17.0;-4.0;-2.0;1.0;36.0;-8.0;27.0;16.0;-67.0;-36.0;-61.0;-89.0;-61.0;-74.0;-100.0;-81.0;-2.0;-47.0;-30.0;57.0;67.0;46.0;29.0;-39.0;-65.0;-100.0;-30.0;-5.0;27.0;8.0;12.0;16.0;10.0;3.0;21.0;18.0;15.0;8.0;-7.0;9.0;35.0;0.0;17:30:00;-1.0;NUR;DUS
UNB X ING 15-12-2017;2.0;2017-12-15;2.0;10.0;-37.0;-21.0;-11.0;-6.0;22.0;54.0;54.0;27.0;18.0;1.0;36.0;21.0;48.0;53.0;28.0;2.0;6.0;5.0;-3.0;-8.0;26.0;-5.0;-5.0;9.0;-32.0;-14.0;-6.0;-6.0;-1.0;3.0;-28.0;-16.0;-16.0;84.0;52.0;9.0;6.0;-67.0;20.0;-37.0;-25.0;-18.0;-2.0;-1.0;32.0;22.0;11.0;10.0;33.0;21.0;-21.0;35.0;21.0;82.0;36.0;50.0;27.0;3.0;-56.0;-69.0;-43.0;-32.0;-25.0;-12.0;-17.0;16.0;-2.0;38.0;24.0;11.0;-38.0;-46.0;-33.0;-92.0;-52.0;-26.0;-25.0;-7.0;6.0;12.0;11.0;10.0;9.0;9.0;14.0;-19.0;7.0;-14.0;6.0;65.0;1.0;15:30:00;-1.0;ING;UNB
EBR X DUS 15-12-2017;1.0;2017-12-15;10.0;-45.0;-30.0;-20.0;-17.0;-8.0;-8.0;-3.0;-6.0;-7.0;36.0;-5.0;54.0;35.0;49.0;24.0;6.0;-6.0;-7.0;-12.0;-12.0;-12.0;-5.0;-13.0;34.0;-57.0;-30.0;43.0;9.0;-6.0;1.0;-6.0;-52.0;-5.0;-36.0;-17.0;10.0;29.0;27.0;17.0;;9.0;4.0;20.0;11.0;27.0;10.0;5.0;2.0;27.0;12.0;7.0;30.0;14.0;3.0;18.0;11.0;7.0;24.0;36.0;18.0;-29.0;-14.0;-18.0;-15.0;-7.0;-10.0;5.0;-9.0;-13.0;-12.0;-71.0;-41.0;-24.0;-13.0;-4.0;45.0;29.0;26.0;20.0;15.0;22.0;11.0;8.0;6.0;-4.0;42.0;30.0;25.0;-80.0;53.0;5.0;0.0;15:30:00;-1.0;DUS;EBR
KAI X NUR 16-12-2017;1.0;2017-12-16;-10.0;3.0;3.0;1.0;-4.0;-5.0;-31.0;-23.0;-4.0;20.0;3.0;-12.0;-7.0;6.0;-30.0;-30.0;-15.0;-100.0;-66.0;-31.0;-25.0;-20.0;-14.0;-5.0;-8.0;-1.0;5.0;7.0;9.0;8.0;7.0;6.0;5.0;-20.0;5.0;6.0;-35.0;-17.0;21.0;6.0;;4.0;1.0;-5.0;-32.0;-17.0;-23.0;-12.0;-6.0;-2.0;7.0;-4.0;-49.0;-32.0;-23.0;-12.0;-6.0;-4.0;7.0;27.0;12.0;-24.0;27.0;6.0;3.0;8.0;12.0;-38.0;-34.0;-14.0;-7.0;27.0;13.0;-59.0;-31.0;38.0;1.0;-43.0;26.0;-28.0;-14.0;-54.0;-34.0;-20.0;-9.0;-29.0;17.0;23.0;16.0;-7.0;16.0;-25.0;1.0;10:00:00;0.0;NUR;KAI
AUE X HEI 16-12-2017;1.0;2017-12-16;6.0;40.0;-34.0;8.0;26.0;10.0;-6.0;-6.0;-33.0;-49.0;-27.0;8.0;-21.0;-13.0;-12.0;29.0;9.0;1.0;-5.0;-5.0;-9.0;-39.0;10.0;-17.0;-16.0;-37.0;-20.0;-7.0;-12.0;-7.0;5.0;26.0;11.0;8.0;13.0;-13.0;-1.0;-20.0;-9.0;7.0;;7.0;10.0;33.0;10.0;7.0;1.0;-5.0;-3.0;-29.0;-22.0;-13.0;-13.0;-13.0;-6.0;-24.0;6.0;-14.0;-9.0;-5.0;-3.0;-1.0;4.0;5.0;1.0;-2.0;-6.0;6.0;-5.0;-30.0;-19.0;-7.0;26.0;7.0;1.0;4.0;-27.0;-17.0;45.0;-46.0;-34.0;-47.0;29.0;-27.0;-13.0;-9.0;-10.0;-8.0;-3.0;64.0;-12.0;-200.0;1.0;10:00:00;0.0;HEI;AUE
JAH X ARM 16-12-2017;2.0;2017-12-16;10.0;9.0;3.0;2.0;-75.0;-4.0;38.0;55.0;57.0;38.0;24.0;6.0;8.0;-9.0;-31.0;-14.0;-9.0;-2.0;83.0;54.0;30.0;21.0;4.0;-39.0;-20.0;22.0;6.0;10.0;10.0;52.0;55.0;31.0;35.0;-30.0;19.0;-23.0;-42.0;-27.0;-20.0;5.0;0.0;22.0;9.0;36.0;17.0;-15.0;-25.0;-4.0;6.0;2.0;3.0;-44.0;-16.0;-8.0;-3.0;2.0;-9.0;4.0;-3.0;-2.0;-9.0;-8.0;-38.0;-30.0;-20.0;37.0;7.0;-5.0;4.0;-8.0;-35.0;-31.0;-43.0;-30.0;-27.0;-11.0;-4.0;3.0;-3.0;38.0;30.0;-28.0;-43.0;-28.0;58.0;19.0;10.0;6.0;1.0;30.0;-5.0;-110.0;3.0;10:00:00;1.0;ARM;JAH
DUI X DRE 17-12-2017;0.0;2017-12-17;-2.0;1.0;1.0;-5.0;-7.0;-8.0;-29.0;-22.0;-48.0;-56.0;-36.0;-6.0;-28.0;37.0;8.0;7.0;4.0;-5.0;-12.0;-11.0;-6.0;-4.0;-9.0;-3.0;-2.0;-2.0;-2.0;5.0;-6.0;60.0;28.0;12.0;3.0;-7.0;-4.0;-9.0;-8.0;-18.0;-37.0;-34.0;75.0;-6.0;-9.0;-11.0;47.0;-6.0;17.0;34.0;39.0;19.0;8.0;6.0;2.0;6.0;4.0;5.0;-4.0;36.0;14.0;11.0;15.0;10.0;5.0;50.0;-53.0;-26.0;-22.0;6.0;-11.0;-8.0;22.0;48.0;24.0;-50.0;-20.0;-13.0;-10.0;6.0;-4.0;4.0;3.0;2.0;41.0;64.0;38.0;22.0;13.0;4.0;20.0;1.0;9.0;-25.0;2.0;10:30:00;1.0;DRE;DUI
SAN X HKI 17-12-2017;1.0;2017-12-17;-2.0;-74.0;-65.0;-42.0;-30.0;-22.0;-4.0;31.0;39.0;45.0;37.0;39.0;18.0;74.0;38.0;16.0;9.0;-5.0;-16.0;-13.0;-36.0;-25.0;16.0;-43.0;-34.0;-19.0;-13.0;-11.0;-9.0;-28.0;-21.0;-16.0;-13.0;8.0;-12.0;6.0;1.0;-19.0;-19.0;-80.0;;-52.0;-30.0;-20.0;-15.0;2.0;-33.0;-23.0;-18.0;-54.0;-59.0;-51.0;-17.0;-2.0;75.0;45.0;-9.0;21.0;10.0;84.0;42.0;19.0;5.0;6.0;-3.0;-18.0;-8.0;-50.0;-2.0;38.0;57.0;36.0;22.0;9.0;-25.0;-14.0;21.0;-125.0;-32.0;-23.0;-14.0;-10.0;-10.0;-3.0;-10.0;-22.0;-40.0;-26.0;18.0;-27.0;-3.0;-60.0;3.0;10:30:00;1.0;HKI;SAN
FUR X D98 17-12-2017;1.0;2017-12-17;10.0;-39.0;-22.0;-14.0;-4.0;22.0;28.0;18.0;45.0;10.0;8.0;13.0;10.0;11.0;14.0;10.0;5.0;2.0;3.0;32.0;26.0;17.0;11.0;34.0;28.0;13.0;-39.0;-17.0;-5.0;7.0;7.0;43.0;32.0;11.0;19.0;52.0;-69.0;-30.0;-18.0;76.0;0.0;8.0;6.0;5.0;9.0;-12.0;1.0;5.0;4.0;-59.0;-32.0;43.0;-73.0;-34.0;-65.0;-37.0;-9.0;-24.0;-3.0;16.0;12.0;13.0;11.0;-17.0;9.0;9.0;14.0;-40.0;11.0;12.0;5.0;6.0;6.0;7.0;5.0;10.0;17.0;16.0;-60.0;10.0;7.0;-19.0;-8.0;-4.0;37.0;20.0;15.0;10.0;7.0;-60.0;-24.0;-50.0;1.0;10:30:00;0.0;D98;FUR
STP X BOC 18-12-2017;1.0;2017-12-18;10.0;1.0;-2.0;-3.0;5.0;3.0;47.0;6.0;7.0;3.0;16.0;-21.0;6.0;-36.0;-43.0;-30.0;-29.0;-28.0;-9.0;5.0;6.0;14.0;-54.0;4.0;-5.0;-6.0;-4.0;68.0;30.0;20.0;14.0;11.0;3.0;-54.0;50.0;59.0;75.0;44.0;23.0;37.0;;16.0;-43.0;-43.0;-17.0;-62.0;-14.0;-10.0;-5.0;-8.0;-8.0;-6.0;38.0;18.0;9.0;-23.0;-35.0;18.0;-3.0;-2.0;-5.0;-5.0;-8.0;-13.0;-11.0;-8.0;-1.0;-21.0;24.0;10.0;-34.0;-20.0;17.0;-4.0;-100.0;-69.0;-67.0;-63.0;-5.0;-38.0;-41.0;-34.0;-29.0;-23.0;-21.0;-18.0;-8.0;-1.0;3.0;-6.0;18.0;45.0;2.0;17:30:00;1.0;BOC;STP
BOC X DUI 23-01-2018;2.0;2018-01-23;-1.0;12.0;33.0;18.0;9.0;-7.0;-32.0;-18.0;-6.0;-5.0;-14.0;-1.0;-33.0;-24.0;-18.0;-9.0;-37.0;-22.0;-8.0;-6.0;-5.0;-43.0;-4.0;-31.0;-25.0;-22.0;31.0;-53.0;-24.0;-16.0;38.0;12.0;8.0;7.0;-44.0;-55.0;-28.0;-11.0;-1.0;37.0;0.0;-83.0;-81.0;-50.0;-37.0;6.0;-24.0;-50.0;-23.0;-9.0;110.0;87.0;65.0;69.0;42.0;18.0;7.0;16.0;55.0;62.0;33.0;21.0;59.0;33.0;24.0;16.0;7.0;8.0;10.0;10.0;-26.0;-7.0;30.0;48.0;33.0;31.0;26.0;16.0;9.0;-28.0;-54.0;-30.0;-16.0;-7.0;-39.0;-17.0;-5.0;31.0;26.0;11.0;24.0;5.0;0.0;15:30:00;-1.0;DUI;BOC
NUR X JAH 23-01-2018;2.0;2018-01-23;-10.0;49.0;100.0;66.0;43.0;61.0;79.0;38.0;24.0;45.0;26.0;6.0;13.0;9.0;4.0;-12.0;23.0;-53.0;-14.0;13.0;-54.0;-30.0;6.0;-12.0;-22.0;-13.0;-2.0;-55.0;-31.0;-16.0;-3.0;6.0;6.0;38.0;2.0;-2.0;-2.0;-3.0;-38.0;-2.0;5.0;4.0;5.0;6.0;7.0;27.0;83.0;53.0;30.0;21.0;-32.0;-11.0;-2.0;5.0;6.0;6.0;-72.0;3.0;27.0;16.0;49.0;29.0;23.0;7.0;-25.0;-20.0;-12.0;-26.0;-3.0;5.0;-6.0;-1.0;-1.0;-2.0;25.0;12.0;-33.0;-7.0;22.0;-12.0;-33.0;26.0;5.0;8.0;5.0;-25.0;-13.0;-37.0;-22.0;2.0;-53.0;-20.0;2.0;17:30:00;0.0;JAH;NUR
HKI X UNB 23-01-2018;2.0;2018-01-23;-7.0;39.0;12.0;-43.0;-24.0;-23.0;-7.0;-4.0;-6.0;-42.0;-23.0;-15.0;96.0;43.0;25.0;22.0;12.0;13.0;-8.0;-13.0;-12.0;-12.0;-9.0;-12.0;-16.0;-83.0;-49.0;-28.0;20.0;-4.0;1.0;-4.0;-5.0;-25.0;-3.0;-10.0;-3.0;2.0;13.0;-12.0;-45.0;-25.0;-25.0;-21.0;-18.0;-8.0;-8.0;-7.0;-42.0;-23.0;-12.0;-6.0;64.0;42.0;29.0;96.0;48.0;81.0;68.0;32.0;11.0;6.0;2.0;-19.0;-10.0;6.0;21.0;19.0;12.0;13.0;8.0;4.0;1.0;-5.0;-22.0;-13.0;-47.0;-28.0;10.0;-26.0;16.0;-10.0;-2.0;-6.0;-23.0;-95.0;-60.0;-81.0;-54.0;71.0;-2.0;-25.0;2.0;17:30:00;0.0;UNB;HKI
ING X SAN 23-01-2018;0.0;2018-01-23;10.0;25.0;42.0;29.0;19.0;15.0;38.0;25.0;13.0;11.0;40.0;12.0;26.0;18.0;14.0;27.0;22.0;42.0;29.0;17.0;7.0;37.0;13.0;15.0;3.0;2.0;2.0;6.0;13.0;13.0;13.0;10.0;8.0;14.0;6.0;6.0;5.0;5.0;5.0;2.0;;5.0;-39.0;-24.0;-18.0;14.0;37.0;16.0;14.0;5.0;4.0;-39.0;-21.0;-6.0;-1.0;-1.0;14.0;-6.0;-2.0;-2.0;11.0;11.0;12.0;13.0;13.0;12.0;17.0;9.0;70.0;46.0;20.0;4.0;-3.0;-3.0;7.0;4.0;4.0;3.0;49.0;-4.0;2.0;27.0;16.0;10.0;8.0;10.0;5.0;-4.0;7.0;31.0;3.0;-85.0;0.0;17:30:00;0.0;SAN;ING
D98 X KAI 24-01-2018;0.0;2018-01-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;15:30:00;0.0;KAI;D98
HEI X EBR 24-01-2018;0.0;2018-01-24;10.0;30.0;18.0;1.0;-2.0;-15.0;-41.0;-30.0;-64.0;-45.0;-34.0;7.0;-40.0;-26.0;-54.0;-33.0;-21.0;-9.0;-9.0;-50.0;-28.0;-10.0;6.0;-7.0;-5.0;-2.0;-1.0;24.0;23.0;13.0;-21.0;10.0;-1.0;5.0;6.0;-6.0;-41.0;-18.0;48.0;69.0;5.0;-21.0;-12.0;-7.0;75.0;6.0;41.0;16.0;4.0;4.0;22.0;-34.0;-15.0;-12.0;-15.0;-14.0;30.0;-9.0;-8.0;-8.0;-32.0;62.0;-34.0;-13.0;-6.0;5.0;-17.0;42.0;-7.0;-2.0;1.0;1.0;2.0;10.0;11.0;11.0;36.0;21.0;28.0;31.0;38.0;21.0;10.0;95.0;59.0;37.0;26.0;-48.0;-33.0;48.0;-28.0;-10.0;2.0;17:30:00;1.0;EBR;HEI
ARM X FUR 24-01-2018;0.0;2018-01-24;10.0;30.0;23.0;14.0;11.0;5.0;29.0;40.0;22.0;12.0;14.0;10.0;47.0;51.0;32.0;20.0;13.0;6.0;13.0;20.0;17.0;11.0;11.0;-30.0;26.0;1.0;-30.0;41.0;51.0;51.0;64.0;43.0;26.0;11.0;41.0;25.0;56.0;14.0;40.0;59.0;;67.0;25.0;20.0;14.0;4.0;10.0;43.0;72.0;73.0;43.0;3.0;-2.0;-1.0;4.0;24.0;7.0;18.0;54.0;35.0;23.0;15.0;37.0;22.0;17.0;38.0;26.0;39.0;17.0;18.0;14.0;35.0;20.0;12.0;-26.0;-16.0;-11.0;-7.0;21.0;-4.0;-1.0;37.0;17.0;1.0;2.0;3.0;2.0;2.0;3.0;11.0;3.0;-5.0;0.0;17:30:00;0.0;FUR;ARM
DUS X AUE 24-01-2018;1.0;2018-01-24;-5.0;-26.0;-21.0;-17.0;-21.0;-58.0;-41.0;-26.0;-16.0;-4.0;-6.0;-4.0;-8.0;23.0;8.0;28.0;21.0;11.0;-27.0;-13.0;-11.0;-8.0;-24.0;-6.0;64.0;40.0;48.0;33.0;23.0;33.0;54.0;24.0;3.0;-16.0;8.0;4.0;2.0;2.0;8.0;74.0;-5.0;-1.0;30.0;17.0;10.0;-11.0;66.0;44.0;29.0;23.0;11.0;-3.0;-32.0;-27.0;-19.0;-53.0;19.0;-34.0;-20.0;-34.0;-22.0;-43.0;-28.0;-74.0;-35.0;-25.0;-11.0;-10.0;-10.0;71.0;36.0;15.0;3.0;-7.0;-12.0;-11.0;-10.0;-10.0;-46.0;-15.0;-30.0;-14.0;-25.0;-11.0;8.0;9.0;5.0;88.0;61.0;-36.0;35.0;40.0;2.0;17:30:00;1.0;AUE;DUS
DRE X STP 25-01-2018;3.0;2018-01-25;-10.0;-32.0;-100.0;-78.0;-38.0;38.0;13.0;19.0;15.0;29.0;15.0;5.0;20.0;16.0;14.0;16.0;-37.0;-11.0;-1.0;11.0;10.0;15.0;5.0;9.0;11.0;81.0;93.0;60.0;41.0;55.0;72.0;62.0;38.0;21.0;24.0;35.0;40.0;30.0;40.0;57.0;0.0;8.0;11.0;13.0;40.0;-25.0;25.0;15.0;10.0;-38.0;-24.0;-12.0;27.0;44.0;32.0;22.0;-1.0;16.0;11.0;7.0;7.0;17.0;13.0;41.0;24.0;44.0;25.0;-1.0;34.0;22.0;-21.0;-35.0;-20.0;36.0;13.0;-19.0;-26.0;-8.0;-46.0;-1.0;7.0;-69.0;-29.0;-13.0;25.0;28.0;100.0;100.0;94.0;-58.0;63.0;60.0;1.0;17:30:00;-1.0;STP;DRE
D98 X KAI 21-02-2018;2.0;2018-02-21;10.0;29.0;15.0;3.0;-6.0;-9.0;-6.0;-3.0;-41.0;-58.0;-28.0;9.0;-15.0;41.0;55.0;39.0;57.0;38.0;20.0;6.0;-34.0;-56.0;9.0;-13.0;66.0;45.0;36.0;26.0;11.0;-3.0;-3.0;-5.0;-55.0;52.0;-7.0;6.0;7.0;-7.0;-7.0;-6.0;0.0;19.0;19.0;35.0;20.0;31.0;21.0;16.0;13.0;4.0;5.0;5.0;11.0;14.0;11.0;9.0;13.0;-35.0;-32.0;-12.0;-34.0;-1.0;6.0;4.0;-31.0;20.0;-6.0;3.0;-32.0;-22.0;-9.0;42.0;25.0;36.0;31.0;23.0;15.0;-16.0;-4.0;14.0;3.0;-1.0;4.0;7.0;-16.0;-3.0;-17.0;-6.0;4.0;16.0;4.0;145.0;1.0;15:30:00;-1.0;KAI;D98
