game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;time
RBL X BMG 16-09-2017;;{'name': 'Bernardo', 'slug': 'bernardo', 'shortName': 'Bernardo', 'position': 'D', 'userCount': 255, 'id': 828571};0;1;121714237;regular;goal;True;{'name': 'Timo Werner', 'slug': 'timo-werner', 'shortName': 'T. Werner', 'position': 'F', 'userCount': 14278, 'id': 232306};17
TSG X BCS 17-09-2017;;{'name': 'Marvin Plattenhardt', 'slug': 'marvin-plattenhardt', 'shortName': 'M. Plattenhardt', 'position': 'D', 'userCount': 318, 'id': 108584};1;1;121716878;regular;goal;False;{'name': 'Alexander Esswein', 'slug': 'alexander-esswein', 'shortName': 'A. Esswein', 'position': 'M', 'userCount': 73, 'id': 31861};55
TSG X BCS 17-09-2017;;{'name': 'Andrej Kramarić', 'slug': 'andrej-kramaric', 'shortName': 'A. Kramarić', 'position': 'F', 'userCount': 3874, 'id': 67647};0;1;121716877;regular;goal;True;{'name': 'Sandro Wagner', 'slug': 'sandro-wagner', 'shortName': 'S. Wagner', 'position': 'F', 'userCount': 883, 'id': 18914};6
BLK X SCF 17-09-2017;;{'name': 'Charles Aránguiz', 'slug': 'charles-aranguiz', 'shortName': 'C. Aránguiz', 'position': 'M', 'userCount': 1843, 'id': 18304};0;4;121718280;regular;goal;True;{'name': 'Julian Brandt', 'slug': 'julian-brandt', 'shortName': 'J. Brandt', 'position': 'M', 'userCount': 6552, 'id': 226978};86
BLK X SCF 17-09-2017;;;0;3;121718279;regular;goal;True;{'name': 'Kevin Volland', 'slug': 'kevin-volland', 'shortName': 'K. Volland', 'position': 'F', 'userCount': 1609, 'id': 117373};34
BLK X SCF 17-09-2017;;;0;2;121718278;regular;goal;True;{'name': 'Charles Aránguiz', 'slug': 'charles-aranguiz', 'shortName': 'C. Aránguiz', 'position': 'M', 'userCount': 1843, 'id': 18304};29
BLK X SCF 17-09-2017;;{'name': 'Charles Aránguiz', 'slug': 'charles-aranguiz', 'shortName': 'C. Aránguiz', 'position': 'M', 'userCount': 1843, 'id': 18304};0;1;121718277;regular;goal;True;{'name': 'Kevin Volland', 'slug': 'kevin-volland', 'shortName': 'K. Volland', 'position': 'F', 'userCount': 1609, 'id': 117373};21
DOR X KOL 17-09-2017;;{'name': 'Mahmoud Dahoud', 'slug': 'mahmoud-dahoud', 'shortName': 'M. Dahoud', 'position': 'M', 'userCount': 1785, 'id': 341589};0;5;121719934;regular;goal;True;{'name': 'Maximilian Philipp', 'slug': 'maximilian-philipp', 'shortName': 'M. Philipp', 'position': 'F', 'userCount': 1110, 'id': 171927};69
DOR X KOL 17-09-2017;;{'name': 'Łukasz Piszczek', 'slug': 'lukasz-piszczek', 'shortName': 'Ł. Piszczek', 'position': 'D', 'userCount': 4409, 'id': 24829};0;4;121719933;regular;goal;True;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};60
DOR X KOL 17-09-2017;;;0;3;121719932;penalty;goal;True;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};59
DOR X KOL 17-09-2017;1.0;;0;2;121719931;regular;goal;True;{'name': 'Sokratis', 'slug': 'sokratis', 'shortName': 'Sokratis', 'position': 'D', 'userCount': 3341, 'id': 13108};45
DOR X KOL 17-09-2017;;{'name': 'Andriy Yarmolenko', 'slug': 'andriy-yarmolenko', 'shortName': 'A. Yarmolenko', 'position': 'M', 'userCount': 2765, 'id': 41116};0;1;121719930;regular;goal;True;{'name': 'Maximilian Philipp', 'slug': 'maximilian-philipp', 'shortName': 'M. Philipp', 'position': 'F', 'userCount': 1110, 'id': 171927};2
BMG X STU 19-09-2017;;;0;2;121723579;penalty;goal;True;{'name': 'Raffael', 'slug': 'raffael', 'shortName': 'Raffael', 'position': 'F', 'userCount': 305, 'id': 17979};74
