game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
D98 X ARM 25-09-2018;2.0;2018-09-25;10.0;37.0;18.0;25.0;14.0;-34.0;-13.0;-3.0;-1.0;55.0;73.0;12.0;31.0;-25.0;6.0;11.0;-2.0;12.0;13.0;15.0;12.0;-28.0;10.0;-17.0;29.0;-23.0;-12.0;-64.0;-44.0;-30.0;-18.0;-29.0;-15.0;6.0;-12.0;-33.0;-99.0;-61.0;-72.0;-82.0;;-53.0;-6.0;-17.0;-17.0;37.0;-11.0;-27.0;41.0;23.0;13.0;31.0;34.0;16.0;9.0;4.0;19.0;-2.0;-2.0;-2.0;1.0;11.0;1.0;-15.0;78.0;39.0;40.0;-13.0;10.0;-23.0;-32.0;-44.0;-41.0;-30.0;-8.0;66.0;30.0;31.0;-10.0;25.0;89.0;43.0;50.0;53.0;15.0;-39.0;-31.0;-86.0;-38.0;6.0;39.0;-161.0;1.0;14:30:00;-1.0;ARM;D98
BOC X DRE 25-09-2018;1.0;2018-09-25;6.0;-39.0;-18.0;-11.0;9.0;6.0;11.0;11.0;20.0;12.0;7.0;8.0;15.0;86.0;42.0;12.0;8.0;68.0;35.0;26.0;13.0;-28.0;11.0;-23.0;-60.0;-55.0;-33.0;-23.0;-25.0;-37.0;-26.0;-15.0;-78.0;23.0;-100.0;-71.0;-42.0;-22.0;-2.0;35.0;-5.0;3.0;-12.0;-2.0;28.0;-20.0;24.0;27.0;32.0;22.0;66.0;56.0;38.0;27.0;100.0;100.0;-40.0;90.0;57.0;49.0;24.0;43.0;66.0;52.0;81.0;62.0;38.0;-2.0;62.0;57.0;44.0;64.0;43.0;26.0;12.0;10.0;32.0;32.0;-4.0;-33.0;9.0;12.0;6.0;13.0;14.0;54.0;84.0;100.0;91.0;-8.0;-2.0;48.0;0.0;14:30:00;-1.0;DRE;BOC
MAG X DUI 26-09-2018;3.0;2018-09-26;9.0;-8.0;43.0;67.0;36.0;36.0;18.0;9.0;-4.0;-3.0;-6.0;9.0;-80.0;-40.0;-59.0;-33.0;-44.0;-27.0;-40.0;-48.0;-4.0;3.0;-25.0;4.0;7.0;47.0;36.0;25.0;14.0;12.0;7.0;75.0;50.0;-6.0;38.0;30.0;58.0;68.0;37.0;-4.0;27.0;-7.0;-16.0;-16.0;-13.0;4.0;-5.0;44.0;25.0;16.0;-29.0;-11.0;-31.0;-18.0;-10.0;18.0;4.0;7.0;1.0;1.0;100.0;100.0;67.0;-71.0;-6.0;-9.0;49.0;3.0;22.0;66.0;28.0;16.0;5.0;3.0;95.0;67.0;39.0;-24.0;-9.0;23.0;-36.0;-9.0;35.0;100.0;80.0;50.0;22.0;8.0;-100.0;-10.0;-2.0;-27.0;3.0;14:30:00;0.0;DUI;MAG
AUE X SAN 26-09-2018;2.0;2018-09-26;6.0;-61.0;-35.0;-52.0;-14.0;-5.0;-13.0;-3.0;2.0;-10.0;-1.0;8.0;12.0;9.0;3.0;-6.0;-3.0;-11.0;-12.0;40.0;21.0;18.0;-58.0;6.0;-60.0;-44.0;-34.0;-100.0;-60.0;-17.0;-40.0;-21.0;-4.0;-66.0;3.0;-60.0;-46.0;-24.0;-11.0;4.0;58.0;-2.0;-2.0;13.0;16.0;-73.0;18.0;35.0;48.0;20.0;-28.0;-6.0;-33.0;-13.0;10.0;36.0;-39.0;24.0;29.0;41.0;26.0;15.0;11.0;8.0;24.0;14.0;20.0;-19.0;9.0;-43.0;-21.0;23.0;35.0;84.0;55.0;36.0;31.0;32.0;58.0;40.0;27.0;100.0;68.0;26.0;10.0;-79.0;-90.0;-35.0;-10.0;28.0;-43.0;-43.0;0.0;14:30:00;-1.0;SAN;AUE
STP X SCP 26-09-2018;1.0;2018-09-26;15.0;-69.0;-100.0;-85.0;-49.0;-23.0;-36.0;-15.0;-8.0;-26.0;-35.0;28.0;-56.0;-34.0;83.0;-45.0;-17.0;-12.0;-11.0;-5.0;-69.0;-37.0;-26.0;-23.0;21.0;-44.0;-18.0;29.0;48.0;-42.0;102.0;58.0;61.0;-2.0;32.0;24.0;10.0;-7.0;-43.0;-35.0;;53.0;-18.0;1.0;-4.0;-35.0;-72.0;-47.0;-29.0;-13.0;35.0;7.0;-6.0;-5.0;-28.0;23.0;-18.0;56.0;56.0;69.0;-60.0;-3.0;9.0;-1.0;-10.0;-13.0;9.0;-24.0;-65.0;-100.0;-54.0;-10.0;7.0;2.0;-39.0;-19.0;-15.0;-12.0;-76.0;-38.0;-22.0;-22.0;-55.0;-35.0;-50.0;-30.0;-1.0;-5.0;-3.0;-94.0;-3.0;55.0;2.0;14:30:00;1.0;SCP;STP
JAH X HEI 26-09-2018;1.0;2018-09-26;9.0;-88.0;-52.0;-70.0;-36.0;22.0;25.0;-72.0;-68.0;-70.0;-1.0;72.0;-2.0;80.0;42.0;42.0;33.0;17.0;-12.0;-5.0;-6.0;5.0;38.0;9.0;9.0;13.0;40.0;66.0;34.0;15.0;-24.0;16.0;33.0;19.0;64.0;36.0;28.0;-38.0;-47.0;-16.0;0.0;-71.0;-50.0;-64.0;-12.0;-38.0;-22.0;-20.0;-25.0;-17.0;-32.0;-21.0;16.0;-4.0;-50.0;-33.0;-16.0;-23.0;-18.0;-14.0;11.0;-13.0;-44.0;-37.0;-50.0;-32.0;-3.0;77.0;11.0;-57.0;-36.0;-53.0;-61.0;43.0;-12.0;51.0;26.0;12.0;20.0;-6.0;-6.0;-7.0;-8.0;-26.0;-20.0;-18.0;-25.0;-24.0;-14.0;9.0;-48.0;-2.0;2.0;14:30:00;1.0;HEI;JAH
FUR X HSV 27-09-2018;0.0;2018-09-27;14.0;32.0;14.0;22.0;6.0;-13.0;-34.0;-62.0;-41.0;-27.0;-18.0;23.0;-54.0;-32.0;-34.0;-25.0;-70.0;-43.0;-33.0;-42.0;-25.0;-18.0;23.0;-18.0;-30.0;-23.0;-21.0;-15.0;-10.0;-63.0;-38.0;-21.0;-22.0;100.0;-53.0;-37.0;-67.0;-33.0;-24.0;15.0;;-6.0;-6.0;-11.0;-11.0;66.0;-54.0;-69.0;-68.0;-100.0;-72.0;-67.0;-40.0;-29.0;-5.0;92.0;35.0;68.0;43.0;16.0;10.0;-3.0;-6.0;-17.0;-13.0;-5.0;-4.0;16.0;-8.0;37.0;20.0;7.0;-10.0;-1.0;-47.0;-67.0;-66.0;-69.0;25.0;-57.0;-32.0;-44.0;-27.0;-16.0;30.0;55.0;30.0;14.0;-11.0;22.0;-5.0;32.0;0.0;16:30:00;0.0;HSV;FUR
ARM X KOL 28-09-2018;3.0;2018-09-28;-10.0;-13.0;2.0;-2.0;-1.0;-2.0;10.0;20.0;87.0;47.0;-43.0;38.0;19.0;10.0;-22.0;-64.0;-31.0;-13.0;24.0;22.0;25.0;12.0;45.0;4.0;-8.0;-30.0;-22.0;-16.0;-36.0;-1.0;18.0;75.0;40.0;23.0;4.0;12.0;37.0;1.0;27.0;29.0;-70.0;-3.0;-2.0;-9.0;-9.0;-94.0;-33.0;-23.0;16.0;7.0;19.0;15.0;6.0;7.0;-67.0;-46.0;-38.0;-18.0;-13.0;-35.0;-14.0;-3.0;15.0;24.0;54.0;45.0;28.0;27.0;-36.0;-50.0;-31.0;-22.0;28.0;43.0;38.0;18.0;-32.0;-13.0;3.0;-3.0;20.0;42.0;30.0;39.0;100.0;90.0;71.0;57.0;28.0;6.0;24.0;-33.0;1.0;14:30:00;-1.0;KOL;ARM
HKI X D98 28-09-2018;2.0;2018-09-28;-5.0;100.0;65.0;39.0;100.0;100.0;61.0;38.0;25.0;12.0;5.0;-14.0;14.0;9.0;6.0;-35.0;84.0;34.0;-32.0;-67.0;-100.0;-94.0;-32.0;-100.0;-33.0;82.0;44.0;-33.0;-13.0;-15.0;-28.0;-71.0;-53.0;-16.0;-100.0;-69.0;-45.0;-70.0;59.0;15.0;5.0;-1.0;-1.0;-1.0;116.0;-6.0;88.0;43.0;14.0;52.0;1.0;-21.0;-12.0;19.0;-41.0;-34.0;-5.0;-5.0;-8.0;-19.0;-16.0;-12.0;-31.0;-11.0;-17.0;-18.0;-19.0;35.0;-2.0;85.0;42.0;18.0;4.0;-33.0;33.0;17.0;12.0;-43.0;34.0;-21.0;-24.0;-26.0;-62.0;-53.0;-34.0;-76.0;-52.0;-35.0;-27.0;59.0;-8.0;-52.0;4.0;14:30:00;1.0;D98;HKI
HEI X BOC 29-09-2018;2.0;2018-09-29;-8.0;14.0;1.0;78.0;42.0;55.0;70.0;20.0;-28.0;-13.0;-13.0;4.0;-19.0;-29.0;-53.0;-54.0;-40.0;-30.0;-14.0;-9.0;5.0;-2.0;-7.0;-6.0;-4.0;-100.0;-12.0;15.0;34.0;19.0;28.0;-16.0;-8.0;65.0;39.0;25.0;-61.0;-69.0;-49.0;-15.0;34.0;20.0;18.0;54.0;13.0;42.0;33.0;22.0;98.0;47.0;26.0;10.0;3.0;18.0;12.0;21.0;100.0;22.0;17.0;26.0;25.0;100.0;65.0;56.0;62.0;100.0;46.0;100.0;20.0;12.0;15.0;4.0;4.0;-46.0;-100.0;-100.0;87.0;34.0;57.0;32.0;68.0;41.0;21.0;37.0;59.0;30.0;7.0;-36.0;-42.0;28.0;-10.0;5.0;3.0;09:00:00;1.0;BOC;HEI
DUI X JAH 29-09-2018;3.0;2018-09-29;-16.0;32.0;28.0;-21.0;-8.0;-57.0;-93.0;-57.0;-31.0;31.0;51.0;-44.0;55.0;76.0;49.0;30.0;19.0;99.0;62.0;67.0;50.0;-54.0;-28.0;-16.0;49.0;24.0;23.0;55.0;51.0;33.0;26.0;37.0;23.0;-59.0;16.0;26.0;60.0;27.0;-32.0;3.0;95.0;6.0;-4.0;18.0;12.0;-45.0;-18.0;-43.0;-20.0;36.0;12.0;-37.0;37.0;10.0;-4.0;19.0;-68.0;13.0;8.0;35.0;19.0;11.0;15.0;29.0;1.0;11.0;99.0;-15.0;66.0;50.0;4.0;38.0;19.0;33.0;30.0;38.0;-82.0;-33.0;31.0;-21.0;-7.0;13.0;9.0;25.0;59.0;31.0;-33.0;34.0;23.0;9.0;19.0;-48.0;1.0;09:00:00;-1.0;JAH;DUI
SCP X AUE 29-09-2018;0.0;2018-09-29;10.0;69.0;72.0;54.0;48.0;47.0;85.0;60.0;28.0;-41.0;41.0;14.0;42.0;20.0;17.0;-24.0;-9.0;12.0;61.0;40.0;29.0;23.0;39.0;-31.0;-7.0;53.0;33.0;34.0;100.0;100.0;73.0;-76.0;-100.0;50.0;-86.0;-81.0;-100.0;-67.0;-11.0;141.0;62.0;-17.0;-10.0;23.0;9.0;23.0;5.0;-7.0;-5.0;-10.0;-21.0;-5.0;-55.0;-51.0;-61.0;-32.0;8.0;-14.0;6.0;18.0;81.0;60.0;53.0;58.0;-102.0;-50.0;-10.0;-54.0;-10.0;-18.0;-13.0;-8.0;23.0;19.0;26.0;43.0;32.0;-18.0;-62.0;-72.0;-51.0;-33.0;-90.0;-54.0;102.0;41.0;-52.0;-6.0;-12.0;58.0;-80.0;-71.0;1.0;09:00:00;1.0;AUE;SCP
DRE X FUR 30-09-2018;1.0;2018-09-30;62.0;29.0;31.0;-40.0;-18.0;-36.0;35.0;24.0;2.0;34.0;24.0;23.0;14.0;9.0;27.0;24.0;34.0;52.0;38.0;59.0;38.0;55.0;14.0;72.0;46.0;28.0;21.0;31.0;42.0;57.0;25.0;13.0;-28.0;-25.0;84.0;27.0;-24.0;-26.0;-13.0;18.0;7.0;7.0;44.0;18.0;3.0;50.0;-72.0;-85.0;-89.0;-45.0;-11.0;15.0;20.0;26.0;43.0;24.0;13.0;18.0;9.0;7.0;-6.0;-9.0;-34.0;-34.0;-23.0;-23.0;19.0;3.0;19.0;7.0;19.0;59.0;31.0;42.0;29.0;25.0;13.0;6.0;6.0;-9.0;-5.0;-5.0;-4.0;-42.0;-9.0;-75.0;-39.0;-19.0;-7.0;9.0;-2.0;26.0;0.0;09:30:00;-1.0;FUR;DRE
HSV X STP 30-09-2018;0.0;2018-09-30;5.0;49.0;37.0;31.0;47.0;33.0;21.0;17.0;47.0;24.0;11.0;21.0;11.0;10.0;8.0;13.0;12.0;43.0;71.0;47.0;29.0;18.0;34.0;9.0;4.0;-25.0;-3.0;-18.0;-4.0;7.0;4.0;9.0;13.0;22.0;73.0;46.0;37.0;24.0;4.0;-37.0;0.0;30.0;26.0;25.0;15.0;1.0;17.0;42.0;20.0;21.0;18.0;14.0;31.0;22.0;16.0;58.0;3.0;3.0;15.0;12.0;39.0;36.0;29.0;29.0;31.0;30.0;23.0;2.0;83.0;16.0;11.0;20.0;19.0;9.0;10.0;24.0;16.0;51.0;-37.0;20.0;24.0;1.0;8.0;12.0;34.0;6.0;-22.0;59.0;29.0;-15.0;12.0;-91.0;0.0;09:30:00;0.0;STP;HSV
SAN X MAG 30-09-2018;1.0;2018-09-30;10.0;34.0;16.0;11.0;1.0;4.0;-34.0;-21.0;-7.0;-4.0;-1.0;7.0;-14.0;-7.0;-5.0;-4.0;-3.0;-2.0;-19.0;-13.0;-13.0;-10.0;5.0;-53.0;-24.0;-15.0;-10.0;-7.0;-9.0;-27.0;-61.0;-38.0;-24.0;2.0;-16.0;-28.0;-28.0;-14.0;-5.0;87.0;5.0;-27.0;-14.0;16.0;10.0;7.0;12.0;10.0;29.0;26.0;45.0;39.0;26.0;12.0;46.0;19.0;9.0;12.0;6.0;-12.0;-10.0;37.0;15.0;19.0;16.0;13.0;6.0;-9.0;2.0;3.0;-21.0;-53.0;-100.0;-55.0;-21.0;52.0;36.0;24.0;77.0;-34.0;-17.0;-11.0;-4.0;3.0;2.0;5.0;-7.0;6.0;30.0;10.0;54.0;27.0;0.0;09:30:00;-1.0;MAG;SAN
ING X UNB 01-10-2018;2.0;2018-10-01;-17.0;-44.0;-68.0;-100.0;-75.0;-60.0;-33.0;-37.0;-36.0;-10.0;-8.0;-7.0;-60.0;-97.0;-71.0;-34.0;-19.0;-4.0;-24.0;13.0;-6.0;10.0;-6.0;8.0;21.0;28.0;20.0;23.0;34.0;17.0;6.0;-8.0;-21.0;-10.0;-10.0;-10.0;-8.0;-46.0;-73.0;-34.0;-11.0;-15.0;-6.0;11.0;2.0;-53.0;8.0;1.0;-4.0;-13.0;-19.0;46.0;31.0;8.0;-55.0;-46.0;-98.0;-41.0;-18.0;23.0;9.0;-60.0;-26.0;-13.0;-22.0;-10.0;39.0;-97.0;25.0;24.0;19.0;-34.0;-88.0;-33.0;24.0;45.0;34.0;50.0;-65.0;100.0;55.0;24.0;26.0;-13.0;-2.0;-20.0;-11.0;-12.0;-6.0;-35.0;6.0;3.0;1.0;16:30:00;-1.0;UNB;ING
D98 X HSV 05-10-2018;2.0;2018-10-05;-4.0;-26.0;-17.0;-13.0;-12.0;-71.0;-46.0;-31.0;-12.0;-8.0;-3.0;-6.0;-4.0;-5.0;-6.0;-6.0;50.0;18.0;42.0;20.0;6.0;-19.0;-9.0;-12.0;-20.0;-36.0;-33.0;-19.0;-6.0;17.0;21.0;8.0;9.0;-19.0;5.0;14.0;9.0;4.0;-8.0;5.0;-41.0;2.0;14.0;6.0;-14.0;-91.0;10.0;9.0;-5.0;-14.0;-15.0;-17.0;-45.0;-32.0;-24.0;-19.0;-56.0;-37.0;-6.0;48.0;34.0;53.0;32.0;14.0;4.0;-32.0;-34.0;-57.0;-16.0;44.0;36.0;52.0;26.0;-26.0;17.0;-6.0;-7.0;-8.0;-39.0;-31.0;-30.0;-27.0;-44.0;-37.0;-24.0;-25.0;-6.0;21.0;53.0;-46.0;70.0;36.0;1.0;14:30:00;-1.0;HSV;D98
BOC X ARM 05-10-2018;0.0;2018-10-05;3.0;2.0;-8.0;-39.0;-55.0;-50.0;-63.0;-26.0;-16.0;-9.0;-14.0;-8.0;8.0;-1.0;-36.0;-36.0;-69.0;-44.0;-9.0;-4.0;-6.0;-18.0;-14.0;-27.0;22.0;-5.0;-5.0;-21.0;-25.0;30.0;8.0;20.0;27.0;-7.0;-25.0;-15.0;-17.0;15.0;-3.0;8.0;-24.0;-1.0;-6.0;11.0;3.0;-7.0;1.0;-1.0;-1.0;-12.0;-28.0;-15.0;-8.0;7.0;-3.0;-5.0;-31.0;10.0;-43.0;-26.0;-41.0;-19.0;24.0;-41.0;-39.0;-60.0;-58.0;-33.0;-30.0;-45.0;-1.0;-15.0;-2.0;9.0;10.0;4.0;-34.0;-3.0;-12.0;-31.0;-3.0;-1.0;33.0;49.0;21.0;2.0;8.0;1.0;-6.0;38.0;18.0;35.0;1.0;14:30:00;1.0;ARM;BOC
MAG X DRE 06-10-2018;2.0;2018-10-06;-10.0;9.0;23.0;9.0;24.0;8.0;8.0;7.0;10.0;8.0;13.0;-8.0;15.0;11.0;34.0;-61.0;-22.0;-15.0;47.0;25.0;71.0;48.0;-38.0;51.0;56.0;48.0;22.0;23.0;19.0;10.0;3.0;35.0;16.0;-15.0;8.0;6.0;15.0;14.0;48.0;35.0;32.0;7.0;66.0;53.0;85.0;-38.0;53.0;27.0;9.0;34.0;30.0;48.0;32.0;31.0;20.0;29.0;-15.0;34.0;46.0;26.0;11.0;5.0;17.0;30.0;-28.0;21.0;18.0;50.0;28.0;69.0;39.0;17.0;15.0;14.0;10.0;62.0;50.0;33.0;-56.0;35.0;20.0;9.0;49.0;48.0;14.0;15.0;10.0;31.0;14.0;18.0;-40.0;14.0;2.0;09:00:00;0.0;DRE;MAG
AUE X HKI 06-10-2018;1.0;2018-10-06;3.0;9.0;-11.0;-9.0;-16.0;-11.0;-43.0;-45.0;-60.0;-45.0;-31.0;16.0;21.0;10.0;39.0;28.0;8.0;3.0;14.0;-7.0;-1.0;-6.0;7.0;-14.0;-14.0;-8.0;-7.0;4.0;16.0;22.0;15.0;8.0;3.0;36.0;-2.0;-2.0;-53.0;32.0;30.0;11.0;9.0;14.0;9.0;4.0;5.0;24.0;-6.0;-7.0;-43.0;-40.0;-51.0;-24.0;-9.0;73.0;42.0;58.0;44.0;27.0;9.0;-1.0;-8.0;-5.0;-7.0;-33.0;-1.0;-5.0;-3.0;12.0;3.0;25.0;13.0;70.0;42.0;25.0;13.0;8.0;-4.0;-21.0;2.0;-10.0;-7.0;-5.0;16.0;18.0;18.0;32.0;23.0;35.0;43.0;-6.0;57.0;-12.0;2.0;09:00:00;1.0;HKI;AUE
FUR X JAH 06-10-2018;1.0;2018-10-06;3.0;22.0;5.0;-23.0;-36.0;-38.0;-31.0;-41.0;-67.0;-27.0;-9.0;-7.0;-23.0;-13.0;-25.0;-12.0;18.0;10.0;62.0;46.0;59.0;43.0;4.0;8.0;5.0;-4.0;-33.0;-15.0;-3.0;13.0;54.0;33.0;17.0;1.0;8.0;-10.0;7.0;7.0;2.0;-7.0;9.0;17.0;60.0;77.0;13.0;-3.0;67.0;34.0;20.0;-11.0;-2.0;-16.0;18.0;-30.0;-14.0;21.0;3.0;-13.0;-11.0;-20.0;22.0;4.0;-12.0;-44.0;-45.0;-29.0;-48.0;4.0;-28.0;-35.0;-15.0;20.0;6.0;5.0;-35.0;-33.0;-22.0;-14.0;13.0;14.0;4.0;-10.0;-5.0;-3.0;-8.0;-7.0;-1.0;-6.0;-40.0;10.0;-36.0;17.0;1.0;09:00:00;0.0;JAH;FUR
UNB X HEI 07-10-2018;1.0;2018-10-07;-7.0;21.0;43.0;25.0;-20.0;-5.0;8.0;-10.0;-6.0;-21.0;32.0;-35.0;35.0;16.0;4.0;22.0;13.0;23.0;15.0;3.0;-11.0;-2.0;-26.0;-8.0;-7.0;-28.0;-9.0;-9.0;8.0;30.0;18.0;-15.0;-2.0;-31.0;2.0;5.0;11.0;1.0;-6.0;4.0;39.0;30.0;47.0;28.0;17.0;-33.0;10.0;33.0;12.0;1.0;-21.0;-30.0;-20.0;-55.0;-32.0;-52.0;20.0;-31.0;-39.0;-6.0;-1.0;7.0;15.0;47.0;43.0;50.0;30.0;26.0;17.0;31.0;23.0;23.0;47.0;35.0;21.0;14.0;24.0;10.0;16.0;27.0;14.0;13.0;40.0;26.0;44.0;25.0;42.0;66.0;41.0;34.0;41.0;-11.0;1.0;09:30:00;0.0;HEI;UNB
STP X SAN 07-10-2018;1.0;2018-10-07;-7.0;31.0;17.0;5.0;22.0;30.0;31.0;1.0;65.0;36.0;7.0;-19.0;3.0;7.0;3.0;3.0;3.0;-20.0;-1.0;9.0;-5.0;-2.0;-7.0;-5.0;-10.0;-15.0;-12.0;-17.0;-13.0;-8.0;-7.0;-19.0;-38.0;28.0;-19.0;-9.0;-10.0;-9.0;-3.0;3.0;-15.0;7.0;3.0;6.0;6.0;23.0;2.0;-2.0;2.0;-2.0;-20.0;-17.0;-22.0;-22.0;-25.0;-31.0;15.0;-19.0;-16.0;12.0;15.0;5.0;-5.0;-19.0;-16.0;-16.0;-15.0;22.0;-17.0;-13.0;-26.0;-19.0;-79.0;-79.0;-62.0;-63.0;-62.0;-7.0;12.0;-8.0;-6.0;15.0;-15.0;-11.0;-34.0;-31.0;-17.0;-7.0;26.0;3.0;6.0;13.0;3.0;09:30:00;1.0;SAN;STP
ING X SCP 07-10-2018;2.0;2018-10-07;-10.0;23.0;26.0;35.0;20.0;12.0;9.0;53.0;27.0;-62.0;-43.0;-69.0;-32.0;-54.0;-56.0;-31.0;-19.0;-44.0;-29.0;-16.0;-13.0;-18.0;-48.0;-7.0;-8.0;-29.0;-20.0;-56.0;-50.0;-70.0;-67.0;-56.0;-87.0;-37.0;-60.0;-44.0;-20.0;-12.0;-21.0;16.0;8.0;72.0;42.0;24.0;-25.0;-20.0;-26.0;-47.0;-30.0;-56.0;-19.0;-17.0;-31.0;86.0;42.0;52.0;-10.0;43.0;26.0;-42.0;50.0;9.0;7.0;13.0;100.0;72.0;43.0;2.0;48.0;43.0;39.0;21.0;13.0;4.0;7.0;29.0;22.0;22.0;9.0;8.0;-6.0;-8.0;-8.0;-9.0;-32.0;-26.0;-3.0;29.0;18.0;29.0;3.0;33.0;1.0;09:30:00;-1.0;SCP;ING
KOL X DUI 08-10-2018;2.0;2018-10-08;-10.0;-58.0;-25.0;-14.0;15.0;24.0;22.0;9.0;19.0;15.0;15.0;-3.0;8.0;5.0;-5.0;28.0;13.0;5.0;3.0;-31.0;-31.0;-14.0;-65.0;-6.0;-21.0;-10.0;18.0;20.0;45.0;100.0;60.0;40.0;28.0;-28.0;37.0;67.0;43.0;19.0;-19.0;-30.0;9.0;8.0;12.0;43.0;43.0;-16.0;41.0;31.0;50.0;33.0;9.0;15.0;8.0;-10.0;-53.0;-33.0;-23.0;-25.0;20.0;5.0;18.0;23.0;16.0;29.0;69.0;34.0;20.0;-16.0;-14.0;82.0;71.0;44.0;-33.0;3.0;29.0;-22.0;13.0;6.0;13.0;68.0;64.0;25.0;20.0;49.0;28.0;24.0;35.0;33.0;20.0;2.0;36.0;2.0;1.0;16:30:00;-1.0;DUI;KOL
DRE X AUE 19-10-2018;1.0;2018-10-19;9.0;-21.0;61.0;-33.0;-10.0;-26.0;25.0;14.0;6.0;-7.0;-19.0;12.0;-18.0;-45.0;-27.0;-22.0;-43.0;-60.0;44.0;5.0;8.0;49.0;6.0;18.0;6.0;3.0;-12.0;-24.0;-10.0;-1.0;-7.0;-26.0;-17.0;-16.0;-3.0;-1.0;13.0;34.0;38.0;-45.0;-10.0;-48.0;-34.0;-25.0;22.0;-8.0;-24.0;-25.0;-41.0;-21.0;-7.0;9.0;4.0;5.0;29.0;29.0;-32.0;9.0;-36.0;-17.0;-35.0;-22.0;-19.0;-35.0;-11.0;-5.0;11.0;-26.0;73.0;37.0;26.0;15.0;73.0;80.0;51.0;37.0;28.0;9.0;-19.0;19.0;14.0;22.0;20.0;75.0;51.0;32.0;48.0;30.0;20.0;-28.0;19.0;20.0;1.0;14:30:00;0.0;AUE;DRE
SAN X ING 19-10-2018;0.0;2018-10-19;-10.0;15.0;9.0;-12.0;-10.0;-8.0;-4.0;8.0;5.0;-4.0;-4.0;-8.0;-6.0;-36.0;-31.0;-22.0;-31.0;-15.0;48.0;21.0;5.0;-8.0;12.0;-8.0;-16.0;-69.0;-35.0;-3.0;-7.0;-8.0;13.0;20.0;5.0;1.0;-5.0;-11.0;-12.0;-13.0;-13.0;-43.0;-19.0;2.0;4.0;4.0;25.0;9.0;41.0;24.0;32.0;13.0;12.0;46.0;12.0;-36.0;-34.0;-25.0;11.0;-10.0;-3.0;17.0;-61.0;-30.0;-44.0;54.0;12.0;5.0;-78.0;28.0;-19.0;-20.0;-12.0;64.0;38.0;19.0;-18.0;8.0;-3.0;55.0;33.0;33.0;19.0;9.0;34.0;12.0;15.0;31.0;41.0;-30.0;-6.0;19.0;-10.0;;4.0;14:30:00;1.0;ING;SAN
HEI X MAG 20-10-2018;0.0;2018-10-20;-8.0;18.0;-24.0;-10.0;-11.0;-14.0;-11.0;-5.0;-18.0;-18.0;52.0;-5.0;21.0;11.0;21.0;11.0;-7.0;-6.0;13.0;9.0;3.0;18.0;7.0;53.0;40.0;29.0;21.0;5.0;-6.0;-13.0;21.0;11.0;3.0;-17.0;-4.0;-4.0;-22.0;-11.0;23.0;2.0;0.0;-13.0;-11.0;-54.0;-35.0;12.0;-25.0;28.0;5.0;19.0;9.0;-23.0;-16.0;-44.0;-67.0;-27.0;8.0;26.0;-34.0;-33.0;-17.0;-41.0;-19.0;-15.0;-72.0;-75.0;-63.0;11.0;-41.0;-47.0;-30.0;-69.0;-48.0;-16.0;-19.0;-14.0;-23.0;-81.0;22.0;-77.0;-76.0;-46.0;-55.0;-15.0;25.0;6.0;-6.0;-6.0;-18.0;31.0;-2.0;10.0;3.0;09:00:00;1.0;MAG;HEI
ARM X FUR 20-10-2018;3.0;2018-10-20;1.0;11.0;33.0;52.0;35.0;21.0;40.0;34.0;20.0;30.0;1.0;37.0;8.0;-5.0;1.0;-2.0;2.0;1.0;-52.0;-48.0;-21.0;-21.0;-24.0;-38.0;55.0;8.0;10.0;3.0;26.0;64.0;36.0;-22.0;-53.0;-21.0;-37.0;-31.0;-7.0;-33.0;19.0;1.0;1.0;-5.0;27.0;40.0;58.0;-15.0;40.0;-59.0;-22.0;-12.0;-9.0;-69.0;-8.0;-5.0;6.0;22.0;-11.0;36.0;4.0;-62.0;-28.0;-12.0;-13.0;-16.0;-31.0;-18.0;-22.0;19.0;-10.0;-2.0;3.0;34.0;31.0;38.0;23.0;15.0;17.0;16.0;32.0;21.0;-19.0;-8.0;-52.0;-26.0;-12.0;8.0;4.0;9.0;16.0;42.0;24.0;3.0;2.0;09:00:00;-1.0;FUR;ARM
