game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
WEH X HKI 23-11-2019;6.0;2019-11-23;-8.0;-12.0;-31.0;-28.0;-17.0;-14.0;-67.0;-41.0;-24.0;-21.0;-40.0;-13.0;-25.0;-74.0;-48.0;-20.0;-2.0;-4.0;-11.0;-36.0;-29.0;-78.0;-3.0;-49.0;-57.0;-40.0;33.0;7.0;-8.0;31.0;13.0;4.0;8.0;-9.0;-6.0;-5.0;-26.0;28.0;18.0;17.0;16.0;11.0;32.0;19.0;17.0;-12.0;-10.0;3.0;68.0;83.0;49.0;56.0;33.0;11.0;4.0;34.0;43.0;3.0;2.0;-8.0;28.0;16.0;13.0;65.0;48.0;36.0;53.0;31.0;28.0;5.0;22.0;9.0;-51.0;-37.0;-54.0;-9.0;-1.0;9.0;-42.0;11.0;26.0;21.0;14.0;-21.0;-23.0;-12.0;-9.0;-9.0;-76.0;-13.0;-76.0;-26.0;3.0;10:00:00;-1.0;HKI;WEH
JAH X HEI 24-11-2019;1.0;2019-11-24;-3.0;26.0;11.0;-7.0;-6.0;-19.0;22.0;8.0;21.0;-17.0;-1.0;-5.0;12.0;37.0;22.0;20.0;-25.0;-10.0;-43.0;-21.0;21.0;11.0;-6.0;23.0;5.0;-35.0;-18.0;-8.0;24.0;37.0;21.0;8.0;9.0;-7.0;2.0;24.0;13.0;8.0;4.0;-23.0;60.0;35.0;39.0;23.0;20.0;-44.0;23.0;13.0;5.0;-4.0;-3.0;6.0;-6.0;-4.0;-32.0;-21.0;-23.0;-37.0;-22.0;-7.0;-54.0;-24.0;-12.0;-28.0;-15.0;-22.0;-12.0;15.0;-7.0;-17.0;-13.0;-10.0;33.0;13.0;32.0;10.0;4.0;-12.0;1.0;34.0;13.0;8.0;36.0;15.0;34.0;45.0;15.0;5.0;3.0;43.0;-20.0;-10.0;3.0;10:30:00;1.0;HEI;JAH
FUR X NUR 24-11-2019;0.0;2019-11-24;28.0;35.0;25.0;29.0;34.0;55.0;35.0;32.0;24.0;6.0;-11.0;1.0;28.0;35.0;20.0;12.0;6.0;4.0;3.0;-3.0;3.0;-9.0;-77.0;-17.0;-5.0;3.0;-3.0;-1.0;8.0;30.0;27.0;25.0;3.0;-49.0;-2.0;-37.0;-20.0;-10.0;6.0;8.0;-1.0;-11.0;-31.0;-8.0;-5.0;-55.0;-3.0;-64.0;-64.0;-39.0;-36.0;-17.0;-16.0;8.0;-45.0;-4.0;-31.0;-3.0;81.0;17.0;2.0;-6.0;13.0;-2.0;20.0;7.0;-7.0;-15.0;7.0;36.0;15.0;-32.0;-12.0;-13.0;30.0;14.0;14.0;4.0;3.0;-32.0;-19.0;-17.0;-43.0;-12.0;16.0;9.0;4.0;36.0;22.0;11.0;38.0;7.0;0.0;10:30:00;0.0;NUR;FUR
STU X KAR 24-11-2019;0.0;2019-11-24;3.0;13.0;5.0;13.0;14.0;57.0;38.0;25.0;16.0;26.0;52.0;8.0;38.0;56.0;92.0;59.0;36.0;24.0;-32.0;21.0;16.0;8.0;7.0;-17.0;-1.0;20.0;16.0;32.0;37.0;44.0;48.0;28.0;15.0;-8.0;7.0;3.0;-1.0;-8.0;-5.0;-4.0;-4.0;10.0;12.0;10.0;-21.0;3.0;-52.0;-6.0;-37.0;-11.0;7.0;10.0;26.0;24.0;68.0;42.0;8.0;38.0;86.0;62.0;39.0;34.0;42.0;17.0;-12.0;-6.0;-8.0;29.0;-10.0;-32.0;-18.0;-11.0;-6.0;31.0;36.0;48.0;24.0;5.0;18.0;-1.0;-47.0;-35.0;-20.0;-13.0;-19.0;-51.0;-33.0;-39.0;-58.0;17.0;-31.0;2.0;3.0;10:30:00;1.0;KAR;STU
H96 X D98 25-11-2019;2.0;2019-11-25;-10.0;-18.0;-6.0;-12.0;6.0;98.0;57.0;65.0;31.0;22.0;-83.0;22.0;-48.0;-35.0;-31.0;-32.0;-52.0;-46.0;-45.0;-30.0;-20.0;9.0;10.0;-20.0;-3.0;6.0;5.0;3.0;24.0;15.0;14.0;13.0;24.0;-75.0;-37.0;-4.0;-7.0;6.0;13.0;48.0;11.0;22.0;19.0;34.0;27.0;-49.0;19.0;29.0;16.0;-20.0;-3.0;47.0;71.0;-47.0;-5.0;-8.0;-35.0;10.0;3.0;26.0;22.0;19.0;10.0;-15.0;9.0;14.0;12.0;-24.0;12.0;20.0;24.0;48.0;34.0;15.0;65.0;43.0;53.0;43.0;-74.0;57.0;34.0;37.0;38.0;48.0;18.0;-54.0;42.0;6.0;-32.0;-36.0;-59.0;19.0;1.0;17:30:00;-1.0;D98;H96
KAR X JAH 29-11-2019;1.0;2019-11-29;12.0;49.0;13.0;2.0;-3.0;2.0;-5.0;-13.0;-9.0;28.0;56.0;9.0;28.0;40.0;47.0;22.0;-34.0;-9.0;36.0;18.0;44.0;74.0;14.0;39.0;16.0;-27.0;-9.0;-3.0;-26.0;-17.0;-27.0;-15.0;-12.0;6.0;29.0;12.0;13.0;-12.0;-9.0;-12.0;49.0;25.0;3.0;-52.0;-34.0;4.0;-47.0;-29.0;-20.0;-4.0;-3.0;-1.0;31.0;17.0;36.0;28.0;-26.0;69.0;38.0;-40.0;-13.0;-73.0;-38.0;-18.0;-9.0;-5.0;1.0;-16.0;-33.0;-12.0;-11.0;51.0;32.0;-28.0;-35.0;-29.0;-67.0;-44.0;-16.0;-57.0;-35.0;-24.0;-15.0;-13.0;-63.0;-45.0;-49.0;-59.0;-67.0;-7.0;54.0;9.0;4.0;15:30:00;1.0;JAH;KAR
OSN X HSV 29-11-2019;1.0;2019-11-29;2.0;-54.0;-35.0;46.0;9.0;-6.0;-8.0;-12.0;-15.0;-26.0;-19.0;42.0;-26.0;-42.0;34.0;12.0;2.0;-66.0;-43.0;-31.0;-22.0;-23.0;30.0;-12.0;13.0;16.0;11.0;-43.0;-21.0;65.0;25.0;51.0;52.0;21.0;24.0;2.0;-38.0;-56.0;-4.0;14.0;10.0;1.0;-14.0;-35.0;-20.0;15.0;14.0;-8.0;-11.0;-12.0;-22.0;-11.0;-4.0;-7.0;-12.0;-48.0;-24.0;-34.0;-76.0;-53.0;-59.0;-33.0;-43.0;-11.0;-9.0;11.0;-5.0;-7.0;-17.0;-22.0;-46.0;-39.0;-18.0;-12.0;85.0;60.0;40.0;41.0;-5.0;24.0;33.0;18.0;-16.0;-3.0;-5.0;-5.0;9.0;14.0;6.0;-2.0;74.0;-26.0;2.0;15:30:00;1.0;HSV;OSN
NUR X WEH 30-11-2019;2.0;2019-11-30;5.0;15.0;11.0;11.0;11.0;11.0;11.0;24.0;21.0;18.0;69.0;14.0;51.0;18.0;16.0;12.0;11.0;9.0;9.0;31.0;16.0;3.0;-41.0;2.0;32.0;31.0;18.0;8.0;9.0;30.0;51.0;35.0;19.0;-24.0;11.0;100.0;77.0;83.0;54.0;92.0;;4.0;6.0;-11.0;-1.0;-54.0;4.0;-3.0;17.0;50.0;59.0;37.0;70.0;46.0;59.0;35.0;-1.0;36.0;26.0;14.0;8.0;6.0;8.0;11.0;10.0;-24.0;-4.0;3.0;11.0;12.0;57.0;37.0;63.0;39.0;24.0;20.0;14.0;40.0;12.0;1.0;2.0;-2.0;-2.0;-30.0;-2.0;-2.0;9.0;5.0;24.0;12.0;19.0;55.0;0.0;10:00:00;-1.0;WEH;NUR
DRE X HKI 30-11-2019;2.0;2019-11-30;2.0;-5.0;7.0;4.0;5.0;6.0;-8.0;6.0;10.0;54.0;36.0;5.0;24.0;27.0;16.0;6.0;-3.0;2.0;3.0;46.0;-36.0;-10.0;-3.0;-39.0;-20.0;-12.0;-1.0;3.0;-30.0;-20.0;-10.0;-8.0;-3.0;-22.0;-27.0;-13.0;-41.0;-12.0;-8.0;-3.0;9.0;5.0;9.0;11.0;6.0;-11.0;3.0;-8.0;-5.0;-17.0;-13.0;34.0;15.0;-11.0;5.0;7.0;-8.0;2.0;4.0;40.0;26.0;9.0;49.0;31.0;18.0;21.0;19.0;-5.0;64.0;34.0;4.0;-3.0;6.0;6.0;5.0;-5.0;-3.0;-1.0;-8.0;55.0;31.0;21.0;21.0;-13.0;-3.0;-5.0;20.0;7.0;10.0;-13.0;30.0;21.0;1.0;10:00:00;-1.0;HKI;DRE
STP X H96 30-11-2019;1.0;2019-11-30;7.0;-16.0;-2.0;8.0;35.0;25.0;25.0;65.0;80.0;49.0;47.0;13.0;15.0;9.0;7.0;16.0;6.0;5.0;8.0;13.0;25.0;36.0;9.0;40.0;62.0;35.0;46.0;6.0;-4.0;-14.0;-4.0;-1.0;31.0;4.0;15.0;13.0;20.0;20.0;40.0;41.0;-9.0;-9.0;-15.0;-25.0;-39.0;-8.0;-44.0;-23.0;-12.0;9.0;6.0;5.0;9.0;10.0;8.0;1.0;-26.0;3.0;4.0;-17.0;-8.0;30.0;16.0;9.0;9.0;-8.0;-5.0;-36.0;-4.0;-3.0;-3.0;11.0;5.0;-6.0;-5.0;-8.0;-1.0;10.0;-17.0;-24.0;18.0;38.0;50.0;25.0;4.0;7.0;7.0;-4.0;-14.0;-6.0;29.0;50.0;0.0;10:00:00;-1.0;H96;STP
BOC X AUE 30-11-2019;0.0;2019-11-30;7.0;27.0;15.0;5.0;36.0;15.0;16.0;17.0;18.0;62.0;67.0;8.0;46.0;59.0;41.0;23.0;16.0;8.0;16.0;13.0;-12.0;9.0;24.0;11.0;26.0;61.0;37.0;17.0;-22.0;-7.0;-6.0;-3.0;2.0;18.0;-14.0;-6.0;-19.0;-26.0;-16.0;-32.0;-6.0;-20.0;-2.0;4.0;-3.0;29.0;6.0;-5.0;15.0;29.0;16.0;12.0;15.0;15.0;-21.0;-6.0;73.0;-22.0;-11.0;28.0;43.0;33.0;24.0;18.0;13.0;7.0;13.0;50.0;12.0;4.0;-35.0;-21.0;-3.0;-15.0;-10.0;-55.0;-37.0;-23.0;-35.0;-16.0;-10.0;-2.0;5.0;7.0;5.0;33.0;21.0;31.0;19.0;28.0;9.0;18.0;2.0;10:00:00;1.0;AUE;BOC
HEI X FUR 01-12-2019;0.0;2019-12-01;-8.0;-11.0;-4.0;-8.0;30.0;4.0;3.0;-2.0;-30.0;-22.0;-17.0;-14.0;-15.0;-17.0;-30.0;30.0;10.0;47.0;32.0;21.0;-23.0;-12.0;-19.0;-14.0;-12.0;34.0;47.0;29.0;2.0;15.0;44.0;-28.0;-2.0;-55.0;-71.0;-35.0;-33.0;-59.0;-39.0;-39.0;34.0;-23.0;-12.0;-8.0;-13.0;-30.0;-33.0;-51.0;-74.0;-53.0;-27.0;68.0;36.0;3.0;-13.0;-14.0;-20.0;-20.0;29.0;48.0;26.0;52.0;41.0;18.0;1.0;-9.0;-1.0;-1.0;4.0;-18.0;-13.0;-23.0;-47.0;-49.0;-14.0;-3.0;-15.0;-10.0;-53.0;-39.0;-83.0;-53.0;-43.0;-29.0;-6.0;6.0;5.0;5.0;5.0;-14.0;3.0;-20.0;1.0;10:30:00;1.0;FUR;HEI
D98 X ARM 01-12-2019;3.0;2019-12-01;-2.0;-8.0;-9.0;-5.0;-5.0;7.0;-8.0;26.0;10.0;2.0;-11.0;-3.0;-35.0;-30.0;20.0;-8.0;12.0;4.0;1.0;21.0;40.0;59.0;-4.0;30.0;8.0;-6.0;-10.0;-14.0;-14.0;-14.0;-14.0;-14.0;-68.0;-4.0;-96.0;-66.0;-39.0;47.0;29.0;25.0;7.0;3.0;-2.0;-28.0;-72.0;-5.0;-44.0;-57.0;-35.0;33.0;12.0;-53.0;-26.0;-37.0;-56.0;-24.0;26.0;25.0;9.0;9.0;22.0;48.0;62.0;38.0;36.0;21.0;45.0;-33.0;50.0;30.0;69.0;23.0;11.0;-8.0;25.0;13.0;42.0;23.0;-16.0;8.0;-7.0;-10.0;-22.0;-12.0;-20.0;-5.0;-32.0;-19.0;-11.0;-9.0;55.0;4.0;1.0;10:30:00;-1.0;ARM;D98
SAN X STU 01-12-2019;1.0;2019-12-01;10.0;-40.0;-30.0;-19.0;-14.0;-43.0;-9.0;25.0;13.0;-45.0;21.0;87.0;3.0;-31.0;-23.0;-38.0;60.0;73.0;-77.0;-32.0;-23.0;-54.0;48.0;-44.0;-68.0;-51.0;-37.0;-100.0;-100.0;-91.0;-53.0;-30.0;-4.0;43.0;-15.0;-12.0;-17.0;-16.0;-14.0;-10.0;6.0;22.0;3.0;-4.0;-8.0;42.0;50.0;-56.0;-7.0;-6.0;8.0;48.0;29.0;1.0;-28.0;-21.0;29.0;-20.0;28.0;1.0;-8.0;22.0;61.0;24.0;8.0;-11.0;-42.0;5.0;-51.0;-43.0;-29.0;-21.0;-14.0;-13.0;-8.0;-16.0;-14.0;-34.0;-26.0;-76.0;-52.0;-76.0;-80.0;-50.0;-30.0;-64.0;-100.0;-61.0;-53.0;-21.0;-62.0;-53.0;2.0;10:30:00;1.0;STU;SAN
ARM X KAR 06-12-2019;2.0;2019-12-06;8.0;41.0;38.0;15.0;13.0;19.0;12.0;10.0;-36.0;-2.0;-3.0;10.0;4.0;39.0;35.0;21.0;9.0;-47.0;-23.0;-2.0;6.0;9.0;14.0;-27.0;13.0;-53.0;-70.0;-37.0;28.0;80.0;92.0;62.0;89.0;28.0;89.0;52.0;28.0;22.0;8.0;-28.0;6.0;11.0;6.0;11.0;12.0;20.0;14.0;11.0;9.0;-6.0;-4.0;-4.0;-14.0;21.0;-44.0;-23.0;15.0;45.0;23.0;19.0;52.0;37.0;26.0;46.0;32.0;33.0;22.0;8.0;-17.0;7.0;4.0;-11.0;14.0;21.0;31.0;48.0;35.0;54.0;9.0;48.0;86.0;55.0;30.0;21.0;32.0;21.0;30.0;19.0;-24.0;10.0;10.0;19.0;2.0;15:30:00;0.0;KAR;ARM
HSV X HEI 06-12-2019;1.0;2019-12-06;4.0;36.0;22.0;15.0;19.0;15.0;-24.0;-1.0;-26.0;40.0;20.0;7.0;40.0;37.0;32.0;24.0;22.0;19.0;47.0;27.0;17.0;9.0;8.0;11.0;15.0;16.0;23.0;19.0;23.0;58.0;72.0;57.0;38.0;8.0;25.0;14.0;24.0;21.0;45.0;68.0;2.0;3.0;3.0;13.0;17.0;-20.0;57.0;41.0;-33.0;59.0;38.0;26.0;21.0;22.0;28.0;-35.0;-8.0;-7.0;5.0;5.0;7.0;23.0;20.0;42.0;28.0;21.0;19.0;36.0;64.0;41.0;34.0;58.0;40.0;25.0;7.0;9.0;28.0;72.0;66.0;77.0;63.0;47.0;-46.0;-11.0;-1.0;41.0;28.0;25.0;20.0;53.0;23.0;53.0;0.0;15:30:00;-1.0;HEI;HSV
H96 X AUE 07-12-2019;2.0;2019-12-07;1.0;-26.0;-10.0;-8.0;-38.0;-26.0;-51.0;-56.0;-36.0;-21.0;-15.0;1.0;-8.0;-5.0;-5.0;-12.0;-14.0;29.0;16.0;18.0;14.0;12.0;-5.0;26.0;40.0;36.0;18.0;31.0;20.0;32.0;-19.0;-10.0;-10.0;-7.0;49.0;20.0;5.0;6.0;6.0;-1.0;13.0;2.0;-44.0;-24.0;-44.0;-3.0;-26.0;-24.0;-7.0;-10.0;-13.0;-1.0;7.0;8.0;41.0;30.0;32.0;25.0;19.0;-19.0;-11.0;-42.0;45.0;-25.0;-14.0;-39.0;-14.0;21.0;29.0;44.0;38.0;37.0;81.0;76.0;71.0;44.0;33.0;12.0;19.0;49.0;35.0;29.0;48.0;100.0;72.0;42.0;37.0;64.0;47.0;19.0;67.0;-13.0;3.0;10:00:00;1.0;AUE;H96
HKI X OSN 07-12-2019;4.0;2019-12-07;2.0;-4.0;-3.0;32.0;-38.0;-5.0;45.0;39.0;13.0;10.0;14.0;2.0;12.0;11.0;11.0;10.0;9.0;8.0;8.0;8.0;5.0;7.0;48.0;8.0;-37.0;-12.0;-1.0;20.0;59.0;49.0;34.0;25.0;54.0;48.0;47.0;29.0;65.0;40.0;18.0;7.0;5.0;3.0;2.0;-41.0;-26.0;35.0;-35.0;-16.0;-9.0;5.0;25.0;28.0;25.0;21.0;19.0;85.0;31.0;51.0;32.0;36.0;22.0;-58.0;-32.0;-20.0;-16.0;-5.0;10.0;36.0;11.0;11.0;41.0;29.0;27.0;33.0;67.0;9.0;-20.0;24.0;20.0;7.0;-3.0;1.0;-11.0;-62.0;-37.0;34.0;-33.0;-15.0;-5.0;-63.0;9.0;-6.0;2.0;10:00:00;-1.0;OSN;HKI
FUR X BOC 07-12-2019;1.0;2019-12-07;-10.0;-18.0;28.0;27.0;16.0;4.0;-29.0;-18.0;-16.0;34.0;71.0;-53.0;40.0;18.0;10.0;8.0;6.0;9.0;7.0;4.0;2.0;-12.0;-32.0;-8.0;8.0;-23.0;-13.0;-12.0;-71.0;-48.0;-53.0;-36.0;-97.0;-20.0;-66.0;-48.0;-27.0;-10.0;33.0;24.0;20.0;5.0;-15.0;-21.0;-18.0;15.0;-10.0;-3.0;13.0;8.0;5.0;34.0;14.0;-9.0;-12.0;-26.0;2.0;-22.0;-5.0;-3.0;1.0;-10.0;15.0;-10.0;13.0;79.0;47.0;5.0;32.0;-25.0;-33.0;-26.0;-19.0;-12.0;-4.0;-13.0;-8.0;-17.0;2.0;12.0;18.0;20.0;16.0;24.0;13.0;8.0;-32.0;28.0;7.0;-10.0;6.0;9.0;3.0;10:00:00;1.0;BOC;FUR
DRE X SAN 08-12-2019;1.0;2019-12-08;5.0;-14.0;-15.0;-39.0;-27.0;-28.0;-22.0;-36.0;-23.0;-16.0;-37.0;15.0;-33.0;-28.0;-18.0;-11.0;-31.0;-52.0;43.0;-10.0;-2.0;2.0;11.0;4.0;-50.0;-65.0;-31.0;20.0;-4.0;-13.0;-28.0;40.0;31.0;-32.0;22.0;10.0;13.0;2.0;9.0;-6.0;-54.0;-38.0;-50.0;-26.0;19.0;-15.0;-59.0;-41.0;-38.0;-46.0;-33.0;-39.0;-37.0;-28.0;-10.0;-13.0;44.0;-24.0;-47.0;-38.0;-47.0;-32.0;-23.0;-25.0;-26.0;-23.0;-19.0;19.0;-20.0;11.0;37.0;25.0;77.0;49.0;28.0;13.0;19.0;9.0;-27.0;-10.0;16.0;17.0;10.0;-18.0;105.0;58.0;16.0;7.0;-12.0;-4.0;14.0;12.0;1.0;10:30:00;0.0;SAN;DRE
JAH X STP 08-12-2019;0.0;2019-12-08;-2.0;10.0;20.0;17.0;11.0;15.0;-18.0;-15.0;36.0;15.0;11.0;-6.0;18.0;-41.0;-50.0;-56.0;-34.0;25.0;24.0;38.0;51.0;28.0;-8.0;-74.0;-33.0;-2.0;4.0;39.0;48.0;63.0;39.0;50.0;39.0;-33.0;47.0;6.0;62.0;27.0;12.0;7.0;;5.0;7.0;44.0;27.0;-16.0;17.0;9.0;5.0;-1.0;-2.0;28.0;-67.0;-27.0;-12.0;-3.0;-5.0;7.0;37.0;14.0;-32.0;-17.0;-11.0;-11.0;-2.0;-7.0;-17.0;14.0;17.0;12.0;42.0;34.0;25.0;57.0;37.0;21.0;9.0;48.0;8.0;13.0;-12.0;-36.0;-24.0;-61.0;-28.0;-49.0;-26.0;-17.0;-8.0;8.0;-15.0;47.0;1.0;10:30:00;1.0;STP;JAH
WEH X D98 08-12-2019;0.0;2019-12-08;12.0;23.0;9.0;-6.0;-39.0;-35.0;-76.0;-48.0;-62.0;-26.0;30.0;10.0;11.0;2.0;23.0;52.0;46.0;24.0;40.0;-33.0;-8.0;-46.0;8.0;-50.0;-4.0;-5.0;-7.0;-1.0;-25.0;-18.0;32.0;14.0;-9.0;8.0;3.0;-5.0;-5.0;-7.0;-7.0;-19.0;;-4.0;-7.0;-8.0;-4.0;7.0;12.0;59.0;40.0;47.0;48.0;68.0;30.0;7.0;-45.0;-31.0;6.0;-25.0;-18.0;-13.0;-43.0;-25.0;-12.0;-2.0;3.0;-5.0;10.0;28.0;-22.0;-9.0;-35.0;-11.0;-6.0;5.0;3.0;29.0;18.0;13.0;26.0;-79.0;-86.0;-52.0;-28.0;-15.0;-2.0;24.0;21.0;14.0;10.0;37.0;-22.0;21.0;0.0;10:30:00;0.0;D98;WEH
STU X NUR 09-12-2019;1.0;2019-12-09;-3.0;-24.0;5.0;-22.0;-3.0;13.0;10.0;19.0;25.0;18.0;13.0;4.0;12.0;10.0;9.0;38.0;28.0;22.0;18.0;39.0;66.0;45.0;2.0;-27.0;6.0;9.0;46.0;33.0;21.0;17.0;40.0;-27.0;8.0;5.0;54.0;37.0;69.0;58.0;40.0;17.0;8.0;-17.0;-50.0;-24.0;-8.0;6.0;7.0;26.0;56.0;62.0;41.0;62.0;69.0;69.0;66.0;67.0;-12.0;40.0;74.0;46.0;23.0;17.0;12.0;22.0;13.0;-54.0;-22.0;11.0;-3.0;8.0;85.0;84.0;58.0;37.0;56.0;31.0;24.0;25.0;12.0;18.0;-26.0;-10.0;20.0;13.0;11.0;38.0;20.0;16.0;25.0;36.0;53.0;-3.0;3.0;17:30:00;1.0;NUR;STU
AUE X JAH 13-12-2019;0.0;2019-12-13;-1.0;-33.0;-12.0;-17.0;-10.0;-8.0;25.0;13.0;15.0;10.0;6.0;12.0;35.0;-30.0;-14.0;-7.0;26.0;35.0;15.0;6.0;-38.0;-59.0;5.0;-34.0;-22.0;-11.0;51.0;77.0;50.0;24.0;5.0;4.0;9.0;-7.0;6.0;8.0;3.0;6.0;49.0;37.0;-2.0;-4.0;-33.0;-47.0;-31.0;-17.0;-20.0;16.0;3.0;35.0;-38.0;-53.0;-27.0;-24.0;-10.0;-1.0;-50.0;37.0;-28.0;-7.0;12.0;-30.0;-21.0;-10.0;-7.0;-12.0;-38.0;-87.0;-25.0;-51.0;-28.0;38.0;-37.0;-15.0;-32.0;-22.0;-65.0;-34.0;-66.0;-23.0;-17.0;-13.0;17.0;41.0;10.0;3.0;-4.0;-5.0;-9.0;-40.0;-18.0;-47.0;1.0;15:30:00;1.0;JAH;AUE
BOC X H96 13-12-2019;1.0;2019-12-13;4.0;38.0;25.0;53.0;36.0;10.0;27.0;11.0;14.0;13.0;-28.0;7.0;-7.0;18.0;28.0;18.0;42.0;21.0;1.0;4.0;54.0;44.0;8.0;33.0;19.0;-16.0;-7.0;30.0;20.0;9.0;-32.0;-100.0;-96.0;9.0;-60.0;-42.0;-7.0;2.0;4.0;-13.0;4.0;-8.0;-10.0;-41.0;-27.0;69.0;-27.0;-38.0;-31.0;-71.0;57.0;8.0;-10.0;-18.0;-12.0;-50.0;63.0;-33.0;-19.0;-36.0;-26.0;-49.0;-19.0;-48.0;-30.0;-44.0;-37.0;37.0;-55.0;-78.0;-48.0;-27.0;-15.0;-8.0;32.0;-27.0;-9.0;41.0;17.0;-34.0;-40.0;-24.0;-5.0;-29.0;25.0;13.0;-85.0;-49.0;-34.0;28.0;-37.0;-57.0;2.0;15:30:00;1.0;H96;BOC
HEI X ARM 14-12-2019;0.0;2019-12-14;17.0;-19.0;17.0;43.0;32.0;74.0;43.0;-42.0;-19.0;-17.0;-20.0;32.0;-17.0;-22.0;-18.0;-27.0;-25.0;-28.0;-47.0;-34.0;-68.0;-76.0;18.0;-50.0;-49.0;-29.0;-32.0;-32.0;-25.0;-36.0;-22.0;-51.0;-24.0;6.0;-56.0;-32.0;-23.0;-35.0;-27.0;-18.0;-24.0;-19.0;12.0;-6.0;-25.0;5.0;-19.0;-37.0;-21.0;-29.0;34.0;10.0;9.0;16.0;41.0;25.0;-6.0;-25.0;-8.0;-11.0;-50.0;-36.0;-29.0;-21.0;-10.0;-8.0;-10.0;22.0;-5.0;-1.0;3.0;-4.0;3.0;4.0;36.0;25.0;37.0;8.0;-25.0;4.0;-1.0;-19.0;-26.0;-8.0;9.0;-7.0;-8.0;14.0;-48.0;-14.0;-35.0;-8.0;0.0;10:00:00;0.0;ARM;HEI
STP X WEH 14-12-2019;1.0;2019-12-14;7.0;-5.0;-3.0;-2.0;-18.0;-10.0;-6.0;-7.0;-46.0;34.0;-5.0;19.0;4.0;18.0;17.0;35.0;50.0;24.0;8.0;9.0;13.0;39.0;9.0;29.0;23.0;54.0;28.0;5.0;3.0;2.0;-3.0;10.0;14.0;2.0;30.0;14.0;39.0;26.0;19.0;13.0;;4.0;6.0;15.0;16.0;-4.0;13.0;12.0;11.0;9.0;34.0;23.0;18.0;1.0;-49.0;-34.0;-11.0;-21.0;-14.0;-18.0;-53.0;-33.0;-72.0;-57.0;-44.0;27.0;25.0;-11.0;-33.0;-31.0;-24.0;-36.0;-20.0;15.0;17.0;14.0;15.0;15.0;28.0;11.0;-8.0;14.0;12.0;30.0;25.0;21.0;37.0;29.0;12.0;-21.0;2.0;24.0;3.0;10:00:00;1.0;WEH;STP
KAR X FUR 14-12-2019;5.0;2019-12-14;-6.0;-16.0;5.0;46.0;24.0;15.0;10.0;-7.0;-9.0;-3.0;-40.0;-5.0;-22.0;-41.0;-22.0;21.0;3.0;-5.0;28.0;40.0;57.0;-35.0;9.0;-4.0;-41.0;-45.0;-30.0;-32.0;-18.0;-18.0;-11.0;-7.0;62.0;39.0;42.0;81.0;47.0;29.0;79.0;42.0;-14.0;-8.0;21.0;32.0;71.0;21.0;37.0;24.0;-31.0;-11.0;-8.0;-1.0;28.0;49.0;38.0;32.0;20.0;25.0;15.0;-42.0;-23.0;-20.0;-14.0;-37.0;-13.0;12.0;16.0;12.0;13.0;16.0;17.0;8.0;-8.0;-6.0;-8.0;-39.0;-68.0;-7.0;28.0;7.0;8.0;10.0;16.0;4.0;10.0;5.0;19.0;-20.0;-13.0;14.0;-10.0;-37.0;1.0;10:00:00;-1.0;FUR;KAR
NUR X HKI 15-12-2019;2.0;2019-12-15;-9.0;-60.0;-33.0;-17.0;-27.0;-19.0;-12.0;-31.0;-21.0;-14.0;-11.0;-20.0;-9.0;-6.0;5.0;-8.0;-3.0;-4.0;-5.0;9.0;3.0;8.0;-26.0;-7.0;36.0;22.0;7.0;-10.0;-19.0;-13.0;-11.0;-12.0;49.0;-18.0;28.0;11.0;-21.0;-16.0;-18.0;-56.0;56.0;27.0;5.0;-17.0;-3.0;-30.0;-11.0;-31.0;-28.0;-21.0;-28.0;-22.0;-38.0;-22.0;-15.0;-9.0;-22.0;26.0;4.0;1.0;14.0;7.0;3.0;1.0;26.0;13.0;40.0;-42.0;55.0;30.0;14.0;7.0;-2.0;-3.0;-29.0;-62.0;-68.0;-46.0;-27.0;-33.0;-24.0;-17.0;-13.0;-33.0;-13.0;-8.0;21.0;-14.0;-1.0;-23.0;-22.0;-39.0;2.0;10:30:00;0.0;HKI;NUR
