game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
ARS X SOU 2019-11-23;;True;1122;penaltyAwarded;varDecision;False;{'name': 'Danny Ings', 'slug': 'danny-ings', 'shortName': 'D. Ings', 'position': 'F', 'userCount': 2756, 'id': 130181};70
BHA X LEI 2019-11-23;;False;1124;goalAwarded;varDecision;False;{'name': 'James Maddison', 'slug': 'james-maddison', 'shortName': 'J. Maddison', 'position': 'M', 'userCount': 6227, 'id': 356398};81
BHA X LEI 2019-11-23;;True;1123;penaltyAwarded;varDecision;False;{'name': 'Demarai Gray', 'slug': 'demarai-gray', 'shortName': 'D. Gray', 'position': 'M', 'userCount': 1077, 'id': 355152};79
CRY X LIV 2019-11-23;;False;1120;goalAwarded;varDecision;True;{'name': 'James Tomkins', 'slug': 'james-tomkins', 'shortName': 'J. Tomkins', 'position': 'D', 'userCount': 198, 'id': 32124};44
EVE X NOR 2019-11-23;;True;1125;cardUpgrade;varDecision;True;{'name': 'Mason Holgate', 'slug': 'mason-holgate', 'shortName': 'M. Holgate', 'position': 'D', 'userCount': 619, 'id': 781544};81
MCI X CHE 2019-11-23;4.0;True;1129;goalNotAwarded;varDecision;True;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};90
SHE X MUN 2019-11-24;1.0;True;1140;goalAwarded;varDecision;True;{'name': 'Oliver McBurnie', 'slug': 'oliver-mcburnie', 'shortName': 'O. McBurnie', 'position': 'F', 'userCount': 478, 'id': 367228};90
WAT X BUR 2019-11-23;;False;1126;penaltyNotAwarded;varDecision;False;{'name': 'Ashley Barnes', 'slug': 'ashley-barnes', 'shortName': 'A. Barnes', 'position': 'F', 'userCount': 709, 'id': 27028};81
WES X TOT 2019-11-23;;False;1115;goalAwarded;varDecision;True;{'name': 'Declan Rice', 'slug': 'declan-rice', 'shortName': 'D. Rice', 'position': 'M', 'userCount': 1840, 'id': 856714};90
BUR X CRY 2019-11-30;;True;1186;cardUpgrade;varDecision;True;{'name': 'Phil Bardsley', 'slug': 'phil-bardsley', 'shortName': 'P. Bardsley', 'position': 'D', 'userCount': 94, 'id': 768};56
BUR X CRY 2019-11-30;;True;1184;goalNotAwarded;varDecision;False;{'name': 'Patrick van Aanholt', 'slug': 'patrick-van-aanholt', 'shortName': 'P. v. Aanholt', 'position': 'D', 'userCount': 994, 'id': 74577};40
CHE X WES 2019-11-30;;True;1187;goalNotAwarded;varDecision;False;{'name': 'Michail Antonio', 'slug': 'michail-antonio', 'shortName': 'M. Antonio', 'position': 'M', 'userCount': 494, 'id': 47772};69
LEI X EVE 2019-12-01;5.0;False;1226;goalNotAwarded;varDecision;True;{'name': 'Kelechi Iheanacho', 'slug': 'kelechi-iheanacho', 'shortName': 'K. Iheanacho', 'position': 'F', 'userCount': 2768, 'id': 359642};90
LEI X EVE 2019-12-01;;False;1223;penaltyAwarded;varDecision;True;{'name': 'Ben Chilwell', 'slug': 'ben-chilwell', 'shortName': 'B. Chilwell', 'position': 'D', 'userCount': 2403, 'id': 802695};34
NOR X ARS 2019-12-01;;True;1214;penaltyAwarded;varDecision;False;{'name': 'Pierre-Emerick Aubameyang', 'slug': 'pierre-emerick-aubameyang', 'shortName': 'P. Aubameyang', 'position': 'F', 'userCount': 40686, 'id': 51498};27
SOU X WAT 2019-11-30;;True;1193;penaltyNotAwarded;varDecision;True;{'name': 'Moussa Djenepo', 'slug': 'moussa-djenepo', 'shortName': 'M. Djenepo', 'position': 'M', 'userCount': 1795, 'id': 869910};68
