game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;playerName;time
GOI X FLA 26-07-2015;;{'name': 'Paolo Guerrero', 'slug': 'paolo-guerrero', 'shortName': 'P. Guerrero', 'position': 'F', 'userCount': 4500, 'id': 338};1;0;118533168;regular;goal;False;{'name': 'Marcelo Cirino', 'slug': 'marcelo-cirino', 'shortName': 'M. Cirino', 'position': 'F', 'userCount': 218, 'id': 329027};;72
SPO X CRU 26-07-2015;;;0;1;118533042;regular;goal;True;{'name': 'Alexandre Pato', 'slug': 'alexandre-pato', 'shortName': 'A. Pato', 'position': 'F', 'userCount': 3004, 'id': 32164};;45
VAS X PAL 26-07-2015;;;4;1;118533359;regular;goal;True;{'name': 'Duvier Riascos', 'slug': 'duvier-riascos', 'shortName': 'D. Riascos', 'position': 'F', 'userCount': 82, 'id': 220233};;69
VAS X PAL 26-07-2015;;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};4;0;118533342;regular;goal;False;{'name': 'Leandro Pereira', 'slug': 'leandro-pereira', 'shortName': 'L. Pereira', 'position': 'F', 'userCount': 66, 'id': 552638};;55
VAS X PAL 26-07-2015;;;3;0;118533288;regular;goal;False;{'name': 'Victor Ramos', 'slug': 'victor-ramos', 'shortName': 'V. Ramos', 'position': 'D', 'userCount': 28, 'id': 77267};;35
VAS X PAL 26-07-2015;;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};2;0;118533252;regular;goal;False;{'name': 'Dudu', 'slug': 'dudu', 'shortName': 'Dudu', 'position': 'M', 'userCount': 4241, 'id': 147464};;18
VAS X PAL 26-07-2015;;{'name': 'Arouca', 'slug': 'arouca', 'shortName': 'Arouca', 'position': 'M', 'userCount': 56, 'id': 33540};1;0;118533225;regular;goal;False;{'name': 'Leandro Pereira', 'slug': 'leandro-pereira', 'shortName': 'L. Pereira', 'position': 'F', 'userCount': 66, 'id': 552638};;4
CAM X SPO 30-07-2015;;{'name': 'Ganso', 'slug': 'ganso', 'shortName': 'Ganso', 'position': 'M', 'userCount': 1258, 'id': 116853};1;3;118537054;regular;goal;False;{'name': 'Alexandre Pato', 'slug': 'alexandre-pato', 'shortName': 'A. Pato', 'position': 'F', 'userCount': 3004, 'id': 32164};;59
CAM X SPO 30-07-2015;;{'name': 'Giovanni Augusto', 'slug': 'giovanni-augusto', 'shortName': 'G. Augusto', 'position': 'M', 'userCount': 140, 'id': 82680};0;3;118537000;regular;goal;True;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;44
CAM X SPO 30-07-2015;;{'name': 'Giovanni Augusto', 'slug': 'giovanni-augusto', 'shortName': 'G. Augusto', 'position': 'M', 'userCount': 140, 'id': 82680};0;2;118536946;regular;goal;True;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;26
CAM X SPO 30-07-2015;;{'name': 'Marcos Rocha', 'slug': 'marcos-rocha', 'shortName': 'M. Rocha', 'position': 'D', 'userCount': 480, 'id': 82576};0;1;118536934;regular;goal;True;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;20
COR X VAS 30-07-2015;;;0;3;118537065;regular;goal;True;{'name': 'Elias', 'slug': 'elias', 'shortName': 'Elias', 'position': 'M', 'userCount': 182, 'id': 329051};;77
COR X VAS 30-07-2015;;;0;2;118537058;regular;goal;True;{'name': 'Gil', 'slug': 'gil', 'shortName': 'Gil', 'position': 'D', 'userCount': 512, 'id': 106402};;62
COR X VAS 30-07-2015;;;0;1;118537045;regular;goal;True;{'name': 'Renato Augusto', 'slug': 'renato-augusto', 'shortName': 'R. Augusto', 'position': 'M', 'userCount': 970, 'id': 34152};;47
FLU X GRE 01-08-2015;;{'name': 'Wellington Paulista', 'slug': 'wellington-paulista', 'shortName': 'W. Paulista', 'position': 'F', 'userCount': 281, 'id': 29106};0;1;118541411;regular;goal;True;{'name': 'Marcos Júnior', 'slug': 'marcos-junior', 'shortName': 'M. Júnior', 'position': 'M', 'userCount': 162, 'id': 232910};;77
CFC X GOI 02-08-2015;1.0;{'name': 'Esquerdinha', 'slug': 'esquerdinha', 'shortName': 'Esquerdinha', 'position': 'M', 'userCount': 7, 'id': 797198};1;1;118542297;regular;goal;True;{'name': 'Evandro', 'slug': 'evandro', 'shortName': 'E. D. Silva', 'position': 'F', 'userCount': 120, 'id': 801236};;90
CFC X GOI 02-08-2015;;;1;0;118542248;regular;goal;False;{'name': 'Liniker', 'slug': 'liniker', 'shortName': 'Liniker', 'position': 'F', 'userCount': 4, 'id': 797513};;69
PAL X CAP 02-08-2015;;;1;0;118542266;regular;goal;False;{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'F', 'userCount': 102, 'id': 108483};;77
FIG X PON 02-08-2015;2.0;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};1;3;118542915;regular;goal;True;{'name': 'Dudu', 'slug': 'dudu', 'shortName': 'Dudu', 'position': 'F', 'userCount': 12, 'id': 552168};;90
FIG X PON 02-08-2015;;{'name': 'Marquinhos Pedroso', 'slug': 'marquinhos-pedroso', 'shortName': 'M. Pedroso', 'position': 'D', 'userCount': 2, 'id': 244101};1;2;118542864;regular;goal;True;{'name': 'Marquinhos', 'slug': 'marquinhos', 'shortName': 'Marquinhos', 'position': 'D', 'userCount': 39, 'id': 43655};;74
FIG X PON 02-08-2015;;{'name': 'Felipe Azevedo', 'slug': 'felipe-azevedo', 'shortName': 'F. Azevedo', 'position': 'M', 'userCount': 23, 'id': 166471};1;1;118542817;regular;goal;False;{'name': 'Renato Chaves', 'slug': 'renato-chaves', 'shortName': 'R. Chaves', 'position': 'D', 'userCount': 52, 'id': 106953};;51
FIG X PON 02-08-2015;;;0;1;118542655;regular;goal;True;{'name': 'João Vitor', 'slug': 'joao-vitor', 'shortName': 'J. Vitor', 'position': 'M', 'userCount': 23, 'id': 123135};;5
FLA X SAN 02-08-2015;;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};2;2;118542865;regular;goal;False;{'name': 'Lucas Lima', 'slug': 'lucas-lima', 'shortName': 'L. Lima', 'position': 'M', 'userCount': 985, 'id': 244589};;72
FLA X SAN 02-08-2015;;{'name': 'Lucas Lima', 'slug': 'lucas-lima', 'shortName': 'L. Lima', 'position': 'M', 'userCount': 985, 'id': 244589};1;2;118542821;regular;goal;False;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;52
FLA X SAN 02-08-2015;;{'name': 'Héctor Canteros', 'slug': 'hector-canteros', 'shortName': 'H. Canteros', 'position': 'M', 'userCount': 90, 'id': 129501};0;2;118542764;regular;goal;True;{'name': 'Emerson Sheik', 'slug': 'emerson-sheik', 'shortName': 'E. Sheik', 'position': 'F', 'userCount': 104, 'id': 30277};;42
FLA X SAN 02-08-2015;;;0;1;118542760;regular;goal;True;{'name': 'Alan Patrick', 'slug': 'alan-patrick', 'shortName': 'A. Patrick', 'position': 'M', 'userCount': 251, 'id': 124997};;40
JOI X AVA 02-08-2015;;;0;2;118542832;regular;goal;True;{'name': 'Guti', 'slug': 'guti', 'shortName': 'Guti', 'position': 'D', 'userCount': 32, 'id': 243515};;61
JOI X AVA 02-08-2015;;;0;1;118542755;ownGoal;goal;True;{'name': 'Jeci', 'slug': 'jeci', 'shortName': 'Jeci', 'position': 'D', 'userCount': 1, 'id': 39685};;40
AVA X FLU 08-08-2015;;;0;1;118549773;regular;goal;True;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;6
SAN X CFC 09-08-2015;;{'name': 'Geuvânio', 'slug': 'geuvanio', 'shortName': 'Geuvânio', 'position': 'M', 'userCount': 148, 'id': 243187};0;3;118549890;regular;goal;True;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;60
SAN X CFC 09-08-2015;;;0;2;118549850;ownGoal;goal;True;{'name': 'Ivan', 'slug': 'ivan', 'shortName': 'Ivan', 'position': 'D', 'userCount': 2, 'id': 243223};;43
SAN X CFC 09-08-2015;;;0;1;118549819;regular;goal;True;{'name': 'Geuvânio', 'slug': 'geuvanio', 'shortName': 'Geuvânio', 'position': 'M', 'userCount': 148, 'id': 243187};;20
CAP X SPT 09-08-2015;8.0;;1;1;118551048;regular;goal;True;{'name': 'Christian Vilches', 'slug': 'christian-vilches', 'shortName': 'C. Vilches', 'position': 'D', 'userCount': 14, 'id': 26495};;90
CAP X SPT 09-08-2015;;;1;0;118550648;regular;goal;False;{'name': 'Marlone', 'slug': 'marlone', 'shortName': 'Marlone', 'position': 'M', 'userCount': 140, 'id': 281187};;16
CRU X PAL 09-08-2015;;{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 450, 'id': 291723};1;2;118551988;regular;goal;True;{'name': 'Giorgian De Arrascaeta', 'slug': 'giorgian-de-arrascaeta', 'shortName': 'G. De Arrascaeta', 'position': 'M', 'userCount': 8928, 'id': 333587};;82
CRU X PAL 09-08-2015;;;1;1;118551954;regular;goal;False;{'name': 'Jonathan Cristaldo', 'slug': 'jonathan-cristaldo', 'shortName': 'J. Cristaldo', 'position': 'F', 'userCount': 81, 'id': 80934};;74
CRU X PAL 09-08-2015;;{'name': 'Vinicius Araujo', 'slug': 'vinicius-araujo', 'shortName': 'V. Araujo', 'position': 'F', 'userCount': 66, 'id': 329237};0;1;118551689;regular;goal;True;{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 450, 'id': 291723};;5
PON X FLA 09-08-2015;;;0;1;118551946;regular;goal;True;{'name': 'Pablo Nascimento Castro', 'slug': 'pablo-nascimento-castro', 'shortName': 'P. N. Castro', 'position': 'D', 'userCount': 257, 'id': 243735};;71
SPO X COR 09-08-2015;;;1;1;118551886;regular;goal;True;{'name': 'Luís Fabiano', 'slug': 'luis-fabiano', 'shortName': 'L. Fabiano', 'position': 'F', 'userCount': 153, 'id': 17149};;48
SPO X COR 09-08-2015;;{'name': 'Malcom', 'slug': 'malcom', 'shortName': 'Malcom', 'position': 'F', 'userCount': 10770, 'id': 551772};1;0;118551744;regular;goal;False;{'name': 'Luciano', 'slug': 'luciano', 'shortName': 'Luciano', 'position': 'M', 'userCount': 456, 'id': 282557};;22
CHA X FIG 09-08-2015;;;2;2;118552317;regular;goal;False;{'name': 'Marcão', 'slug': 'marcao', 'shortName': 'Marcão', 'position': 'D', 'userCount': 561, 'id': 840951};;89
CHA X FIG 09-08-2015;;;1;2;118552309;regular;goal;False;{'name': 'Dudu', 'slug': 'dudu', 'shortName': 'Dudu', 'position': 'F', 'userCount': 12, 'id': 552168};;83
CHA X FIG 09-08-2015;;;0;2;118552276;regular;goal;True;{'name': 'Tiago Luis', 'slug': 'tiago-luis', 'shortName': 'T. Luis', 'position': 'F', 'userCount': 15, 'id': 34055};;57
CHA X FIG 09-08-2015;;{'name': 'Apodi', 'slug': 'apodi', 'shortName': 'Apodi', 'position': 'M', 'userCount': 124, 'id': 33119};0;1;118552263;regular;goal;True;{'name': 'Bruno Rangel', 'slug': 'bruno-rangel', 'shortName': 'B. Rangel', 'position': 'F', 'userCount': 17, 'id': 578348};;50
GRE X INT 09-08-2015;;;0;5;118552307;ownGoal;goal;True;{'name': 'Réver', 'slug': 'rever', 'shortName': 'Réver', 'position': 'D', 'userCount': 304, 'id': 39421};;84
GRE X INT 09-08-2015;;;0;4;118552300;regular;goal;True;{'name': 'Fernandinho', 'slug': 'fernandinho', 'shortName': 'Fernandinho', 'position': 'M', 'userCount': 127, 'id': 106867};;76
GRE X INT 09-08-2015;;;0;3;118552258;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;49
GRE X INT 09-08-2015;;;0;2;118552208;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;43
GRE X INT 09-08-2015;;;0;1;118552192;regular;goal;True;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};;35
CFC X PAL 12-08-2015;;;1;2;118557307;regular;goal;True;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;82
CFC X PAL 12-08-2015;;;1;1;118557287;regular;goal;False;{'name': 'Rafael Marques', 'slug': 'rafael-marques', 'shortName': 'R. Marques', 'position': 'F', 'userCount': 86, 'id': 60254};;46
CFC X PAL 12-08-2015;;;0;1;118557225;regular;goal;True;{'name': 'Henrique Almeida', 'slug': 'henrique-almeida', 'shortName': 'Henrique', 'position': 'F', 'userCount': 65, 'id': 39402};;18
FLA X CAP 12-08-2015;;;2;3;118557296;regular;goal;False;{'name': 'Kadu', 'slug': 'kadu', 'shortName': 'Kadu', 'position': 'D', 'userCount': 27, 'id': 350078};Kadu;65
FLA X CAP 12-08-2015;;;1;3;118557257;regular;goal;True;{'name': 'Alan Patrick', 'slug': 'alan-patrick', 'shortName': 'A. Patrick', 'position': 'M', 'userCount': 251, 'id': 124997};Alan Patrick;44
FLA X CAP 12-08-2015;;;1;2;118557244;regular;goal;True;{'name': 'Emerson Sheik', 'slug': 'emerson-sheik', 'shortName': 'E. Sheik', 'position': 'F', 'userCount': 104, 'id': 30277};Emerson;39
FLA X CAP 12-08-2015;;;1;1;118557230;regular;goal;False;{'name': 'Hernani', 'slug': 'hernani', 'shortName': 'Hernani', 'position': 'M', 'userCount': 402, 'id': 156019};Hernani;24
FLA X CAP 12-08-2015;;{'name': 'Alan Patrick', 'slug': 'alan-patrick', 'shortName': 'A. Patrick', 'position': 'M', 'userCount': 251, 'id': 124997};0;1;118557217;regular;goal;True;{'name': 'Wallace Reis', 'slug': 'wallace-reis', 'shortName': 'W. Reis', 'position': 'D', 'userCount': 65, 'id': 77244};;12
SAN X VAS 13-08-2015;;;0;1;118557366;regular;goal;True;{'name': 'Victor Ferraz', 'slug': 'victor-ferraz', 'shortName': 'V. Ferraz', 'position': 'D', 'userCount': 237, 'id': 255613};;49
COR X SPT 13-08-2015;;;3;4;118557492;penalty;goal;True;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;87
COR X SPT 13-08-2015;;{'name': 'Régis', 'slug': 'regis', 'shortName': 'Régis', 'position': 'M', 'userCount': 177, 'id': 335365};3;3;118557471;regular;goal;False;{'name': 'Hernane', 'slug': 'hernane', 'shortName': 'Hernane', 'position': 'F', 'userCount': 239, 'id': 243557};;77
COR X SPT 13-08-2015;;;2;3;118557463;regular;goal;False;{'name': 'Hernane', 'slug': 'hernane', 'shortName': 'Hernane', 'position': 'F', 'userCount': 239, 'id': 243557};;72
COR X SPT 13-08-2015;;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};1;3;118557447;ownGoal;goal;True;{'name': 'Samuel Xavier', 'slug': 'samuel-xavier', 'shortName': 'S. Xavier', 'position': 'D', 'userCount': 125, 'id': 795773};;60
COR X SPT 13-08-2015;2.0;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};1;2;118557408;regular;goal;True;{'name': 'Luciano', 'slug': 'luciano', 'shortName': 'Luciano', 'position': 'M', 'userCount': 456, 'id': 282557};;45
COR X SPT 13-08-2015;;{'name': 'Marlone', 'slug': 'marlone', 'shortName': 'Marlone', 'position': 'M', 'userCount': 140, 'id': 281187};1;1;118557377;regular;goal;False;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;17
COR X SPT 13-08-2015;;{'name': 'Elias', 'slug': 'elias', 'shortName': 'Elias', 'position': 'M', 'userCount': 1, 'id': 106951};0;1;118557370;regular;goal;True;{'name': 'Luciano', 'slug': 'luciano', 'shortName': 'Luciano', 'position': 'M', 'userCount': 456, 'id': 282557};;13
FIG X SPO 13-08-2015;;;2;0;118557383;penalty;goal;False;{'name': 'Rogério Ceni', 'slug': 'rogerio-ceni', 'shortName': 'R. Ceni', 'position': 'G', 'userCount': 225, 'id': 15469};;27
FIG X SPO 13-08-2015;;;1;0;118557376;regular;goal;False;{'name': 'Alexandre Pato', 'slug': 'alexandre-pato', 'shortName': 'A. Pato', 'position': 'F', 'userCount': 3004, 'id': 32164};;14
INT X FLU 13-08-2015;;;0;1;118557477;regular;goal;True;{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'userCount': 1368, 'id': 242054};;81
PON X AVA 13-08-2015;;;0;2;118559211;regular;goal;True;{'name': 'Felipe Azevedo', 'slug': 'felipe-azevedo', 'shortName': 'F. Azevedo', 'position': 'M', 'userCount': 23, 'id': 166471};;73
PON X AVA 13-08-2015;;{'name': 'Gilson', 'slug': 'gilson', 'shortName': 'Gilson', 'position': 'D', 'userCount': 15, 'id': 146391};0;1;118559210;regular;goal;True;{'name': 'Borges', 'slug': 'borges', 'shortName': 'Borges', 'position': 'F', 'userCount': 7, 'id': 34338};;60
CAM X GRE 14-08-2015;;;2;0;118559252;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;55
CAM X GRE 14-08-2015;;;1;0;118559221;regular;goal;False;{'name': 'Douglas', 'slug': 'douglas', 'shortName': 'Douglas', 'position': 'M', 'userCount': 97, 'id': 123350};;41
JOI X CRU 14-08-2015;;;0;3;118559266;regular;goal;True;{'name': 'Mariano Tripodi', 'slug': 'mariano-tripodi', 'shortName': 'M. Tripodi', 'position': 'F', 'userCount': 2, 'id': 19366};;72
JOI X CRU 14-08-2015;;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};0;2;118559218;regular;goal;True;{'name': 'Bruno Aguiar', 'slug': 'bruno-aguiar', 'shortName': 'B. Aguiar', 'position': 'D', 'userCount': 12, 'id': 124988};;27
JOI X CRU 14-08-2015;;;0;1;118559214;regular;goal;True;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};;14
VAS X CFC 15-08-2015;3.0;{'name': 'Rafhael Lucas', 'slug': 'rafhael-lucas', 'shortName': 'R. Lucas', 'position': 'F', 'userCount': 13, 'id': 243227};1;0;118566038;regular;goal;False;{'name': 'Evandro', 'slug': 'evandro', 'shortName': 'E. D. Silva', 'position': 'F', 'userCount': 120, 'id': 801236};;90
SPO X GOI 16-08-2015;;{'name': 'Bruno Henrique', 'slug': 'bruno-henrique', 'shortName': 'B. Henrique', 'userCount': 0, 'id': 806419};3;0;118566281;regular;goal;False;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;77
SPO X GOI 16-08-2015;;{'name': 'Felipe Menezes', 'slug': 'felipe-menezes', 'shortName': 'F. Menezes', 'position': 'M', 'userCount': 13, 'id': 83013};2;0;118566197;regular;goal;False;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;45
SPO X GOI 16-08-2015;;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};1;0;118566157;ownGoal;goal;False;{'name': 'Bruno', 'slug': 'bruno', 'shortName': 'Bruno', 'position': 'D', 'userCount': 83, 'id': 220309};;27
PAL X FLA 16-08-2015;;;2;4;118568658;regular;goal;True;{'name': 'Alecsandro', 'slug': 'alecsandro', 'shortName': 'Alecsandro', 'position': 'F', 'userCount': 84, 'id': 17742};;71
PAL X FLA 16-08-2015;;{'name': 'Alecsandro', 'slug': 'alecsandro', 'shortName': 'Alecsandro', 'position': 'F', 'userCount': 84, 'id': 17742};2;3;118568598;regular;goal;True;{'name': 'Dudu', 'slug': 'dudu', 'shortName': 'Dudu', 'position': 'M', 'userCount': 4241, 'id': 147464};;66
PAL X FLA 16-08-2015;;;2;2;118568518;ownGoal;goal;True;{'name': 'Samir', 'slug': 'samir', 'shortName': 'Samir', 'position': 'D', 'userCount': 400, 'id': 331405};;58
PAL X FLA 16-08-2015;;;2;1;118568505;regular;goal;False;{'name': 'Ederson', 'slug': 'ederson', 'shortName': 'Ederson', 'position': 'M', 'userCount': 61, 'id': 3273};;57
PAL X FLA 16-08-2015;;;1;1;118568458;regular;goal;False;{'name': 'Ederson', 'slug': 'ederson', 'shortName': 'Ederson', 'position': 'M', 'userCount': 61, 'id': 3273};;51
PAL X FLA 16-08-2015;;{'name': 'Zé Roberto', 'slug': 'ze-roberto', 'shortName': 'Z. Roberto', 'position': 'M', 'userCount': 78, 'id': 316};0;1;118567868;regular;goal;True;{'name': 'Jackson', 'slug': 'jackson', 'shortName': 'Jackson', 'position': 'D', 'userCount': 45, 'id': 243621};;6
AVA X COR 16-08-2015;;;2;1;118569866;regular;goal;False;{'name': 'Luciano', 'slug': 'luciano', 'shortName': 'Luciano', 'position': 'M', 'userCount': 456, 'id': 282557};;87
AVA X COR 16-08-2015;3.0;;1;1;118569745;regular;goal;False;{'name': 'Luciano', 'slug': 'luciano', 'shortName': 'Luciano', 'position': 'M', 'userCount': 456, 'id': 282557};;45
AVA X COR 16-08-2015;;;0;1;118569679;regular;goal;True;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;15
FLU X FIG 16-08-2015;;;1;2;118569791;regular;goal;True;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};;65
FLU X FIG 16-08-2015;;{'name': 'Wellington Paulista', 'slug': 'wellington-paulista', 'shortName': 'W. Paulista', 'position': 'F', 'userCount': 281, 'id': 29106};1;1;118569759;regular;goal;True;{'name': 'Cícero', 'slug': 'cicero', 'shortName': 'Cícero', 'position': 'M', 'userCount': 192, 'id': 33539};;49
FLU X FIG 16-08-2015;;;1;0;118569719;penalty;goal;False;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};;41
SPT X PON 16-08-2015;;{'name': 'Gilson', 'slug': 'gilson', 'shortName': 'Gilson', 'position': 'D', 'userCount': 15, 'id': 146391};1;1;118569831;regular;goal;False;{'name': 'Borges', 'slug': 'borges', 'shortName': 'Borges', 'position': 'F', 'userCount': 7, 'id': 34338};;82
SPT X PON 16-08-2015;;{'name': 'André Felipe Ribeiro de Souza', 'slug': 'andre-felipe-ribeiro-de-souza', 'shortName': 'A. F. R. d. Souza', 'position': 'F', 'userCount': 4, 'id': 797204};0;1;118569663;regular;goal;True;{'name': 'Diego Souza', 'slug': 'diego-souza', 'shortName': 'D. Souza', 'position': 'F', 'userCount': 688, 'id': 17880};;10
