game;accuratePass;challengeLost;dispossessed;fouls;goalAssist;goals;goodHighClaim;id;interceptionWon;keyPass;minutesPlayed;name;national;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;wasFouled;wonTackle
BHA X LEI 2018-03-31;13 (68%);1;2;2;;;;30502;2;0;90';Danny Simpson;False;2;D;;6.8;;;D. Simpson;0;0;0;leicester-city;LEI;31;Leicester City;3;0 (0);1 (0);8 (3);2 (1);13 (68%);1;0;1 (0)
BHA X LEI 2018-03-31;14 (82%);;1;1;;;;97409;1;0;75';Jürgen Locadia;False;0;M;;6.7;;;J. Locadia;1;1;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;0;1 (0);2 (1);6 (2);3 (3);14 (82%);0;2;0 (0)
BHA X LEI 2018-03-31;18 (62%);2;0;0;;;;47737;0;1;79';Marc Albrighton;False;0;M;;6.6;;;M. Albrighton;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);5 (0);6 (2);3 (1);18 (62%);1;0;1 (1)
BHA X LEI 2018-03-31;20 (76%);2;1;3;;;;21301;2;1;84';Beram Kayal;False;0;M;;6.6;;;B. Kayal;0;1;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;0;1 (1);0 (0);11 (4);3 (2);20 (76%);2;1;2 (2)
BHA X LEI 2018-03-31;9 (60%);;0;1;;;;19303;0;0;56';Shinji Okazaki;False;0;F;;6.6;;;S. Okazaki;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);0 (0);4 (3);1 (0);9 (60%);0;2;0 (0)
BHA X LEI 2018-03-31;1 (100%);;0;0;;;;1262;0;0;5';Christian Fuchs;False;0;D;;6.6;;;C. Fuchs;0;0;0;leicester-city;LEI;31;Leicester City;2;0 (0);0 (0);0 (0);0 (0);1 (100%);0;0;0 (0)
BHA X LEI 2018-03-31;11 (84%);1;1;0;;;;796374;0;0;34';Fousseni Diabaté;False;0;F;;6.5;;;F. Diabaté;0;0;0;leicester-city;LEI;31;Leicester City;0;2 (1);1 (0);5 (2);0 (0);11 (84%);0;1;0 (0)
BHA X LEI 2018-03-31;30 (69%);;1;2;;;;70900;1;1;90';Davy Pröpper;False;0;M;;6.5;;;D. Pröpper;0;0;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;2;4 (3);0 (0);9 (4);7 (1);30 (69%);0;1;0 (0)
BHA X LEI 2018-03-31;0 (0%);;0;0;;;;19884;0;0;6';Sam Baldock;False;0;F;;6.5;;;S. Baldock;0;0;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;0;0 (0);0 (0);0 (0);0 (0);0 (0%);0;0;0 (0)
BHA X LEI 2018-03-31;39 (79%);1;0;3;;;;14193;0;1;90';Gaëtan Bong;False;0;D;;6.5;;;G. Bong;0;1;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;3;0 (0);6 (0);9 (4);7 (4);39 (79%);2;0;2 (1)
BHA X LEI 2018-03-31;12 (48%);;0;0;;;2;134029;0;0;90';Mathew Ryan;False;0;G;0;6.4;0 (0);2;M. Ryan;0;0;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;0;0 (0);0 (0);1 (1);18 (5);12 (48%);0;0;0 (0)
BHA X LEI 2018-03-31;25 (75%);1;0;0;;;;76120;1;0;90';Ezequiel Schelotto;False;0;D;;6.4;;;E. M. Schelotto;1;0;0;brighton-hove-albion;BHA;30;Brighton & Hove Albion;3;3 (1);1 (0);15 (8);3 (2);25 (75%);1;3;1 (1)
BHA X LEI 2018-03-31;17 (63%);;2;0;;;;20097;1;1;90';Glenn Murray;False;0;F;;6.1;;;G. Murray;0;3;1;brighton-hove-albion;BHA;30;Brighton & Hove Albion;1;3 (0);1 (0);16 (6);0 (0);17 (63%);3;1;3 (2)
MUN X SWA 2018-03-31;40 (81%);1;1;0;1;1;;34120;2;2;75';Alexis Sánchez;False;0;M;;8.3;;;A. Sánchez;0;1;1;manchester-united;MUN;35;Manchester United;0;2 (1);2 (0);9 (6);3 (2);40 (81%);2;3;2 (2)
MUN X SWA 2018-03-31;94 (90%);1;1;0;;;;111802;1;3;90';Paul Pogba;False;0;M;;8.0;;;P. Pogba;1;0;0;manchester-united;MUN;35;Manchester United;1;3 (2);0 (0);10 (7);6 (2);94 (90%);1;3;1 (1)
MUN X SWA 2018-03-31;18 (75%);;2;1;;1;;78893;0;3;90';Romelu Lukaku;False;0;F;;7.8;;;R. Lukaku;0;0;3;manchester-united;MUN;35;Manchester United;0;2 (2);3 (1);7 (4);1 (1);18 (75%);0;1;0 (0)
MUN X SWA 2018-03-31;42 (85%);;1;1;;;;205508;1;1;76';Jesse Lingard;False;0;M;;7.7;;;J. Lingard;1;2;1;manchester-united;MUN;35;Manchester United;0;3 (2);3 (0);10 (7);0 (0);42 (85%);3;1;3 (2)
MUN X SWA 2018-03-31;74 (97%);;1;0;;;;143334;3;0;90';Victor Lindelöf;False;1;D;;7.5;;;V. Lindelöf;0;0;0;manchester-united;MUN;35;Manchester United;3;0 (0);0 (0);4 (3);3 (2);74 (97%);1;2;1 (0)
MUN X SWA 2018-03-31;22 (73%);;0;0;;;0;69378;0;0;90';David De Gea;False;0;G;0;7.4;0 (0);2;D. D. Gea;0;0;0;manchester-united;MUN;35;Manchester United;0;0 (0);0 (0);0 (0);11 (3);22 (73%);0;0;0 (0)
MUN X SWA 2018-03-31;43 (93%);;0;0;;;;47741;3;0;90';Chris Smalling;False;0;D;;7.3;;;C. Smalling;0;0;0;manchester-united;MUN;35;Manchester United;3;0 (0);0 (0);5 (5);3 (2);43 (93%);1;0;1 (1)
MUN X SWA 2018-03-31;47 (92%);1;0;0;;;;11820;1;1;90';Antonio Valencia;False;0;D;;7.2;;;A. Valencia;0;0;0;manchester-united;MUN;35;Manchester United;2;0 (0);1 (0);8 (5);2 (0);47 (92%);3;1;3 (2)
MUN X SWA 2018-03-31;83 (91%);;0;1;;;;10589;1;0;90';Ashley Young;False;0;D;;7.2;;;A. Young;0;0;0;manchester-united;MUN;35;Manchester United;3;2 (0);3 (0);8 (3);9 (6);83 (91%);1;1;1 (1)
MUN X SWA 2018-03-31;113 (94%);1;2;0;;;;44241;1;0;90';Nemanja Matić;False;0;M;;7.1;;;N. Matić;0;0;0;manchester-united;MUN;35;Manchester United;0;2 (2);1 (0);9 (6);2 (2);113 (94%);2;0;2 (1)
MUN X SWA 2018-03-31;28 (80%);1;0;2;;;;152414;2;0;90';Mike Van der Hoorn;False;1;D;;7.0;;;M. V. d. Hoorn;0;0;0;swansea-city;SWA;74;Swansea City;6;3 (2);1 (1);10 (6);4 (1);28 (80%);3;1;3 (2)
MUN X SWA 2018-03-31;20 (87%);;0;2;;;;38393;2;0;90';Federico Fernández;False;1;D;;7.0;;;F. Fernández;0;0;0;swansea-city;SWA;74;Swansea City;7;1 (0);0 (0);6 (3);6 (5);20 (87%);2;1;2 (2)
MUN X SWA 2018-03-31;68 (93%);;0;1;;;;28367;0;0;89';Juan Mata;False;0;M;;7.0;;;J. Mata;0;1;0;manchester-united;MUN;35;Manchester United;0;0 (0);6 (2);2 (2);5 (5);68 (93%);1;1;1 (1)
MUN X SWA 2018-03-31;32 (94%);1;1;1;;;;801460;0;1;45';Tom Carroll;False;0;M;;6.9;;;T. Carroll;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);4 (3);4 (1);4 (3);32 (94%);1;0;1 (0)
MUN X SWA 2018-03-31;7 (63%);;0;0;;;;610766;0;0;45';Tammy Abraham;False;0;F;;6.7;;;T. Abraham;0;0;2;swansea-city;SWA;74;Swansea City;0;2 (1);0 (0);3 (1);1 (0);7 (63%);0;0;0 (0)
MUN X SWA 2018-03-31;17 (89%);;1;0;;;;636;0;0;34';Wayne Routledge;False;0;M;;6.6;;;W. Routledge;1;0;0;swansea-city;SWA;74;Swansea City;0;1 (1);1 (0);2 (1);0 (0);17 (89%);0;0;0 (0)
MUN X SWA 2018-03-31;29 (82%);1;0;0;;;;313442;2;0;90';Alfie Mawson;False;0;D;;6.4;;;A. Mawson;0;0;0;swansea-city;SWA;74;Swansea City;7;0 (0);0 (0);3 (1);8 (3);29 (82%);0;1;0 (0)
MUN X SWA 2018-03-31;23 (95%);1;0;1;;;;82474;0;0;14';Ander Herrera;False;0;M;;6.4;;;A. Herrera;0;0;0;manchester-united;MUN;35;Manchester United;0;0 (0);0 (0);3 (1);2 (1);23 (95%);1;0;1 (0)
MUN X SWA 2018-03-31;9 (100%);;0;0;;;;38642;0;0;45';Sung-Yueng Ki;False;0;M;;6.4;;;S. Y. Ki;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);0 (0);0 (0);9 (100%);0;0;0 (0)
MUN X SWA 2018-03-31;32 (76%);;1;1;;;;32821;1;0;90';Kyle Naughton;False;0;D;;6.4;;;K. Naughton;0;0;0;swansea-city;SWA;74;Swansea City;2;2 (0);2 (0);11 (5);6 (3);32 (76%);3;1;3 (2)
MUN X SWA 2018-03-31;31 (77%);2;0;0;;;;30530;0;0;90';Andy King;False;0;M;;6.4;;;A. King;0;0;0;swansea-city;SWA;74;Swansea City;2;0 (0);0 (0);7 (3);3 (1);31 (77%);3;0;3 (2)
MUN X SWA 2018-03-31;30 (85%);4;3;5;;;;27035;1;0;90';André Ayew;False;0;F;;6.4;;;A. Ayew;0;0;0;swansea-city;SWA;74;Swansea City;1;1 (1);0 (0);21 (5);1 (1);30 (85%);3;0;3 (2)
MUN X SWA 2018-03-31;13 (48%);;0;0;;;1;15479;0;0;90';Łukasz Fabiański;False;0;G;0;6.4;0 (0);3;Ł. Fabiański;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);0 (0);19 (5);13 (48%);0;0;0 (0)
MUN X SWA 2018-03-31;8 (88%);;0;0;;;;814590;0;0;15';Marcus Rashford;False;0;F;;6.2;;;M. Rashford;0;0;0;manchester-united;MUN;35;Manchester United;1;5 (1);0 (0);6 (2);0 (0);8 (88%);1;0;1 (1)
MUN X SWA 2018-03-31;13 (86%);;2;0;;;;74440;2;0;56';Sam Clucas;False;0;M;;6.2;;;S. Clucas;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);2 (0);1 (0);13 (86%);0;0;0 (0)
MUN X SWA 2018-03-31;10 (66%);1;2;1;;;;14231;0;0;45';Nathan Dyer;False;0;M;;6.2;;;N. Dyer;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);1 (0);6 (2);2 (1);10 (66%);2;0;2 (2)
MUN X SWA 2018-03-31;19 (73%);;0;1;;;;27247;1;1;90';Martin Olsson;False;0;D;;6.1;;;M. Olsson;0;0;0;swansea-city;SWA;74;Swansea City;0;2 (0);5 (1);6 (2);1 (0);19 (73%);0;0;0 (0)
MUN X SWA 2018-03-31;0 (0%);;0;0;;;;879346;0;0;1';Scott McTominay;False;0;M;;–;;;S. McTominay;0;0;0;manchester-united;MUN;35;Manchester United;0;0 (0);0 (0);0 (0);0 (0);0 (0%);0;0;0 (0)
NEW X HUD 2018-03-31;57 (78%);;2;0;;;;36465;0;5;90';Jonjo Shelvey;False;0;M;;7.6;;;J. Shelvey;1;3;0;newcastle-united;NEW;39;Newcastle United;2;4 (1);1 (0);8 (3);18 (8);57 (78%);0;1;0 (0)
NEW X HUD 2018-03-31;52 (88%);;0;2;;;;14209;3;1;79';Mohamed Diamé;False;1;M;;7.6;;;M. Diamé;1;0;0;newcastle-united;NEW;39;Newcastle United;2;1 (1);0 (0);11 (8);4 (3);52 (88%);3;1;3 (2)
NEW X HUD 2018-03-31;24 (68%);;0;0;;;;138837;2;0;90';Terence Kongolo;False;1;D;;7.5;;;T. Kongolo;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;4;0 (0);1 (0);14 (12);4 (2);24 (68%);5;1;5 (4)
NEW X HUD 2018-03-31;45 (76%);1;0;1;;;;185995;2;0;90';Paul Dummett;False;1;D;;7.4;;;P. Dummett;0;0;0;newcastle-united;NEW;39;Newcastle United;8;0 (0);1 (0);9 (6);7 (3);45 (76%);2;0;2 (1)
NEW X HUD 2018-03-31;25 (67%);1;3;0;;1;;345195;1;1;90';Ayoze Pérez;False;0;F;;7.3;;;A. Pérez;0;1;1;newcastle-united;NEW;39;Newcastle United;3;2 (0);1 (0);14 (6);0 (0);25 (67%);2;3;2 (1)
NEW X HUD 2018-03-31;38 (79%);1;0;1;;;;314040;1;2;90';DeAndre Yedlin;False;0;D;;7.3;;;D. Yedlin;0;0;0;newcastle-united;NEW;39;Newcastle United;2;2 (1);6 (2);10 (4);4 (2);38 (79%);1;1;1 (1)
NEW X HUD 2018-03-31;13 (59%);;0;0;;;;96905;3;0;90';Christopher Schindler;False;1;D;;7.2;;;C. Schindler;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;11;0 (0);0 (0);5 (4);7 (1);13 (59%);3;0;3 (2)
NEW X HUD 2018-03-31;31 (75%);;1;1;;;;104813;3;1;90';Aaron Mooy;False;1;M;;7.1;;;A. Mooy;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;3;0 (0);3 (1);5 (3);6 (2);31 (75%);2;0;2 (2)
NEW X HUD 2018-03-31;91 (86%);2;0;1;;;;88528;1;0;90';Florian Lejeune;False;0;D;;7.1;;;F. Lejeune;1;0;0;newcastle-united;NEW;39;Newcastle United;2;1 (0);0 (0);11 (6);14 (7);91 (86%);4;0;4 (4)
NEW X HUD 2018-03-31;12 (52%);2;2;0;;;;180009;0;2;90';Alex Pritchard;False;0;F;;7.0;;;A. Pritchard;0;1;0;huddersfield-town;HUD;59;Huddersfield Town;1;4 (2);3 (2);13 (5);1 (0);12 (52%);3;0;3 (1)
NEW X HUD 2018-03-31;75 (86%);;0;1;;;;153444;1;0;90';Jamaal Lascelles;False;0;D;;7.0;;;J. Lascelles;0;0;0;newcastle-united;NEW;39;Newcastle United;8;0 (0);0 (0);4 (2);9 (3);75 (86%);0;1;0 (0)
NEW X HUD 2018-03-31;15 (78%);;0;0;;;0;42209;0;0;90';Martin Dúbravka;False;0;G;0;6.9;0 (0);0;M. Dúbravka;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);1 (1);7 (3);15 (78%);0;1;0 (0)
NEW X HUD 2018-03-31;23 (76%);;3;1;1;;;801391;1;1;90';Kenedy;False;0;M;;6.8;;;Kenedy;1;0;0;newcastle-united;NEW;39;Newcastle United;0;4 (1);3 (1);14 (5);1 (1);23 (76%);3;1;3 (1)
NEW X HUD 2018-03-31;29 (74%);;0;0;;;;305314;1;0;83';Tommy Smith;False;0;D;;6.8;;;T. Smith;1;0;0;huddersfield-town;HUD;59;Huddersfield Town;7;0 (0);1 (0);3 (3);8 (5);29 (74%);1;1;1 (1)
NEW X HUD 2018-03-31;1 (50%);;0;1;;;;49736;0;0;4';Scott Malone;False;0;D;;6.8;;;S. Malone;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;0 (0);2 (1);3 (2);0 (0);1 (50%);1;1;1 (1)
NEW X HUD 2018-03-31;12 (63%);;0;0;;;;232118;0;2;75';Dwight Gayle;False;0;F;;6.7;;;D. Gayle;1;4;1;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);2 (2);2 (1);12 (63%);1;0;1 (1)
NEW X HUD 2018-03-31;22 (78%);;0;3;;;;101393;3;0;90';Jonathan Hogg;False;2;M;;6.7;;;J. Hogg;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;1;0 (0);0 (0);7 (3);3 (0);22 (78%);2;0;2 (0)
NEW X HUD 2018-03-31;17 (81%);;0;0;;;;38096;0;0;86';Rajiv Van La Parra;False;0;M;;6.7;;;R. V. L. Parra;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;3 (2);1 (0);6 (5);0 (0);17 (81%);0;2;0 (0)
NEW X HUD 2018-03-31;18 (64%);;0;1;;;;26404;1;0;90';Zanka;False;1;D;;6.7;;;Zanka;1;0;0;huddersfield-town;HUD;59;Huddersfield Town;4;0 (0);0 (0);4 (3);7 (2);18 (64%);2;0;2 (2)
NEW X HUD 2018-03-31;3 (60%);;0;0;;;;345035;1;0;7';Steve Mounié;False;0;F;;6.6;;;S. Mounié;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;0 (0);0 (0);1 (0);0 (0);3 (60%);0;0;0 (0)
NEW X HUD 2018-03-31;6 (60%);;0;0;;;;190843;0;0;11';Isaac Hayden;False;0;M;;6.6;;;I. Hayden;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);4 (4);1 (0);6 (60%);0;0;0 (0)
NEW X HUD 2018-03-31;18 (52%);2;4;1;;;;171235;0;1;90';Laurent Depoitre;False;0;F;;6.6;;;L. Depoitre;0;1;0;huddersfield-town;HUD;59;Huddersfield Town;0;0 (0);0 (0);19 (8);0 (0);18 (52%);2;2;2 (2)
NEW X HUD 2018-03-31;4 (100%);1;1;0;;;;238708;1;0;15';Islam Slimani;False;0;F;;6.5;;;I. Slimani;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);2 (0);5 (1);0 (0);4 (100%);0;1;0 (0)
NEW X HUD 2018-03-31;6 (54%);;3;1;;;;114066;0;0;56';Elias Kachunga;False;0;M;;6.5;;;E. Kachunga;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;1;1 (1);1 (0);12 (3);0 (0);6 (54%);2;0;2 (2)
NEW X HUD 2018-03-31;18 (52%);;0;0;;;1;37514;1;0;90';Jonas Lössl;False;0;G;2;6.5;2 (2);2;J. Lössl;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;0 (0);0 (0);0 (0);31 (15);18 (52%);0;0;0 (0)
NEW X HUD 2018-03-31;10 (62%);;1;2;;;;117399;1;0;34';Collin Quaner;False;0;F;;6.4;;;C. Quaner;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;3 (1);1 (0);11 (4);4 (1);10 (62%);1;2;1 (1)
NEW X HUD 2018-03-31;16 (80%);;0;1;;;;42699;3;0;67';Matt Ritchie;False;0;M;;6.3;;;M. Ritchie;1;0;1;newcastle-united;NEW;39;Newcastle United;0;2 (0);3 (1);5 (0);1 (0);16 (80%);0;0;0 (0)
NEW X HUD 2018-03-31;8 (66%);;0;1;;;;152390;1;0;23';Christian Atsu;False;0;M;;6.2;;;C. Atsu;0;1;0;newcastle-united;NEW;39;Newcastle United;0;3 (0);0 (0);5 (0);0 (0);8 (66%);0;0;0 (0)
WAT X BOU 2018-03-31;34 (91%);;1;1;1;;;193554;3;4;75';Will Hughes;False;0;M;;7.9;;;W. Hughes;1;1;0;watford;WAT;24;Watford;0;1 (1);2 (0);10 (7);1 (1);34 (91%);4;2;4 (3)
WAT X BOU 2018-03-31;25 (89%);1;0;0;;1;;53739;1;1;81';Kiko Femenia;False;0;M;;7.6;;;Kiko;0;1;1;watford;WAT;24;Watford;0;0 (0);3 (1);2 (1);3 (2);25 (89%);1;0;1 (1)
WAT X BOU 2018-03-31;14 (66%);1;1;2;;1;;100621;1;1;90';Joshua King;False;0;F;;7.5;;;J. King;1;0;1;bournemouth;BOU;60;Bournemouth;3;7 (4);0 (0);25 (15);1 (0);14 (66%);3;3;3 (1)
WAT X BOU 2018-03-31;46 (85%);;0;0;;;;42707;1;1;90';Steve Cook;False;3;D;;7.5;;;S. Cook;0;1;0;bournemouth;BOU;60;Bournemouth;9;0 (0);0 (0);12 (9);8 (4);46 (85%);1;2;1 (0)
WAT X BOU 2018-03-31;8 (72%);;0;1;;;;44823;0;2;45';Junior Stanislas;False;1;M;;7.3;;;J. Stanislas;0;0;2;bournemouth;BOU;60;Bournemouth;0;2 (1);1 (1);3 (1);0 (0);8 (72%);0;0;0 (0)
WAT X BOU 2018-03-31;35 (81%);;1;0;;;;32213;1;1;90';Daryl Janmaat;False;0;D;;7.3;;;D. Janmaat;0;0;1;watford;WAT;24;Watford;2;2 (2);6 (0);7 (6);10 (6);35 (81%);3;1;3 (0)
WAT X BOU 2018-03-31;37 (78%);1;3;0;;;;138261;1;1;90';Ryan Fraser;False;1;D;;7.1;;;R. Fraser;0;0;0;bournemouth;BOU;60;Bournemouth;6;1 (1);10 (3);13 (9);4 (0);37 (78%);4;2;4 (4)
WAT X BOU 2018-03-31;2 (50%);;0;0;;1;;946;0;0;23';Jermain Defoe;False;0;F;;7.1;;;J. Defoe;0;1;1;bournemouth;BOU;60;Bournemouth;0;1 (0);0 (0);2 (0);0 (0);2 (50%);0;0;0 (0)
WAT X BOU 2018-03-31;44 (84%);;0;1;1;;;149663;0;1;90';Nathan Aké;False;1;D;;7.0;;;N. Aké;0;1;0;bournemouth;BOU;60;Bournemouth;4;0 (0);0 (0);6 (2);5 (2);44 (84%);1;0;1 (1)
WAT X BOU 2018-03-31;18 (52%);;2;2;;;;22109;0;0;90';Troy Deeney;False;0;F;;7.0;;;T. Deeney;2;0;1;watford;WAT;24;Watford;3;3 (2);0 (0);22 (8);4 (2);18 (52%);1;1;1 (1)
WAT X BOU 2018-03-31;46 (82%);3;0;0;;;;19343;3;1;90';Dan Gosling;False;0;M;;7.0;;;D. Gosling;0;0;0;bournemouth;BOU;60;Bournemouth;3;0 (0);0 (0);13 (8);4 (2);46 (82%);5;1;5 (2)
WAT X BOU 2018-03-31;28 (87%);;0;2;;1;;122701;1;0;90';Roberto Pereyra;False;0;M;;6.9;;;R. Pereyra;1;0;1;watford;WAT;24;Watford;0;5 (1);0 (0);9 (3);1 (1);28 (87%);0;2;0 (0)
WAT X BOU 2018-03-31;6 (100%);1;0;0;;;;14695;1;0;9';Andrew Surman;False;0;M;;6.9;;;A. Surman;0;0;1;bournemouth;BOU;60;Bournemouth;1;1 (1);0 (0);2 (1);1 (1);6 (100%);0;0;0 (0)
WAT X BOU 2018-03-31;33 (80%);1;2;2;;;;548188;0;0;90';Lewis Cook;False;0;M;;6.7;;;L. Cook;1;1;0;bournemouth;BOU;60;Bournemouth;1;3 (2);0 (0);12 (6);7 (5);33 (80%);3;1;3 (3)
WAT X BOU 2018-03-31;16 (76%);1;0;0;;;;185955;0;1;67';Jordon Ibe;False;0;M;;6.6;;;J. Ibe;1;0;1;bournemouth;BOU;60;Bournemouth;1;1 (0);3 (1);5 (3);5 (3);16 (76%);0;3;0 (0)
WAT X BOU 2018-03-31;41 (85%);1;0;0;;;;21501;0;1;90';Charlie Daniels;False;1;D;;6.6;;;C. Daniels;0;0;0;bournemouth;BOU;60;Bournemouth;4;1 (0);0 (0);5 (2);10 (6);41 (85%);1;0;1 (1)
WAT X BOU 2018-03-31;26 (70%);3;1;1;;;;16701;3;0;90';Étienne Capoue;False;0;M;;6.6;;;É. Capoue;1;1;0;watford;WAT;24;Watford;1;1 (1);0 (0);10 (5);6 (3);26 (70%);2;0;2 (2)
WAT X BOU 2018-03-31;14 (70%);;0;0;;;;11764;0;0;45';Marc Pugh;False;0;M;;6.6;;;M. Pugh;0;0;0;bournemouth;BOU;60;Bournemouth;2;1 (0);1 (1);3 (2);2 (0);14 (70%);1;0;1 (1)
WAT X BOU 2018-03-31;29 (70%);;0;1;;;;10597;1;0;90';Adrian Mariappa;False;2;D;;6.6;;;A. Mariappa;0;0;0;watford;WAT;24;Watford;2;0 (0);0 (0);11 (6);9 (4);29 (70%);2;0;2 (1)
WAT X BOU 2018-03-31;5 (71%);1;0;0;;;;840217;0;0;9';Richarlison;False;0;F;;6.5;;;Richarlison;0;0;0;watford;WAT;24;Watford;0;1 (1);1 (0);2 (1);1 (0);5 (71%);0;0;0 (0)
WAT X BOU 2018-03-31;8 (72%);;3;0;;;;113956;0;1;81';Callum Wilson;False;0;F;;6.5;;;C. Wilson;0;0;0;bournemouth;BOU;60;Bournemouth;2;0 (0);1 (0);8 (3);0 (0);8 (72%);1;1;1 (0)
WAT X BOU 2018-03-31;19 (61%);;0;0;;;1;17438;0;0;90';Orestis Karnezis;False;0;G;0;6.5;0 (0);4;O. Karnezis;0;0;0;watford;WAT;24;Watford;0;0 (0);0 (0);0 (0);28 (16);19 (61%);0;0;0 (0)
WAT X BOU 2018-03-31;19 (82%);;0;1;;;;15038;0;0;64';Sebastian Prödl;False;1;D;;6.5;;;S. Prödl;0;0;0;watford;WAT;24;Watford;2;0 (0);0 (0);6 (2);2 (0);19 (82%);1;0;1 (1)
WAT X BOU 2018-03-31;3 (50%);;1;3;;;;13148;0;0;15';Stefano Okaka;False;0;F;;6.5;;;S. Okaka;0;0;0;watford;WAT;24;Watford;0;0 (0);0 (0);4 (1);1 (1);3 (50%);0;0;0 (0)
WAT X BOU 2018-03-31;7 (87%);;0;0;;;;22200;0;0;26';Craig Cathcart;False;0;D;;6.4;;;C. Cathcart;0;0;0;watford;WAT;24;Watford;0;1 (0);0 (0);2 (1);3 (2);7 (87%);1;0;1 (1)
WAT X BOU 2018-03-31;23 (67%);;0;0;;;2;13918;0;0;90';Asmir Begović;False;0;G;0;6.4;1 (1);3;A. Begović;0;0;0;bournemouth;BOU;60;Bournemouth;1;0 (0);0 (0);1 (1);23 (12);23 (67%);0;0;0 (0)
WAT X BOU 2018-03-31;22 (56%);;1;2;1;;;16779;2;2;90';José Holebas;False;0;D;;6.3;;;J. Holebas;1;1;1;watford;WAT;24;Watford;0;3 (1);10 (2);10 (5);7 (1);22 (56%);1;0;1 (1)
WAT X BOU 2018-03-31;52 (89%);4;5;3;;;;96535;2;0;90';Abdoulaye Doucouré;False;0;M;;5.6;;;A. Doucouré;1;0;0;watford;WAT;24;Watford;0;0 (0);2 (0);15 (2);4 (2);52 (89%);2;0;2 (1)
WBA X BUR 2018-03-31;13 (61%);;1;0;;1;;50480;0;0;77';Chris Wood;False;0;F;;7.6;;;C. Wood;0;2;2;burnley;BUR;6;Burnley;0;1 (1);0 (0);11 (5);0 (0);13 (61%);0;1;0 (0)
WBA X BUR 2018-03-31;19 (79%);;3;1;;1;;35532;0;0;90';Salomón Rondón;False;0;F;;7.3;;;S. Rondón;0;0;3;west-bromwich-albion;WBA;8;West Bromwich Albion;0;1 (1);3 (0);18 (6);1 (0);19 (79%);0;2;0 (0)
WBA X BUR 2018-03-31;40 (76%);;0;1;;;;20752;3;0;90';Stephen Ward;False;0;D;;7.3;;;S. Ward;0;0;0;burnley;BUR;6;Burnley;10;0 (0);2 (0);16 (12);11 (5);40 (76%);2;3;2 (2)
WBA X BUR 2018-03-31;42 (85%);;0;0;;;;137774;1;0;90';Ben Mee;False;0;D;;7.2;;;B. Mee;0;0;1;burnley;BUR;6;Burnley;5;0 (0);0 (0);14 (9);10 (6);42 (85%);1;2;1 (1)
WBA X BUR 2018-03-31;19 (73%);1;2;1;;1;;27028;0;1;90';Ashley Barnes;False;0;F;;7.1;;;A. Barnes;1;1;1;burnley;BUR;6;Burnley;2;0 (0);0 (0);15 (4);1 (0);19 (73%);1;2;1 (0)
WBA X BUR 2018-03-31;33 (61%);2;0;0;;;;50027;0;0;90';Craig Dawson;False;1;D;;7.0;;;C. Dawson;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;6;0 (0);8 (3);15 (13);10 (3);33 (61%);3;1;3 (3)
WBA X BUR 2018-03-31;36 (76%);;0;6;;;;151037;0;0;90';Claudio Yacob;False;0;M;;6.9;;;C. Yacob;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;1;0 (0);0 (0);18 (10);3 (2);36 (76%);6;1;6 (4)
WBA X BUR 2018-03-31;59 (85%);1;0;0;;;;49647;1;0;90';Ashley Westwood;False;1;M;;6.9;;;A. Westwood;0;1;0;burnley;BUR;6;Burnley;0;1 (0);1 (0);3 (1);16 (12);59 (85%);0;0;0 (0)
