game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
SOU X ASV 2015-05-16;Filip Đuričić;southampton;F. Đuričić;69367;False;Southampton;45;;;0;5 (83%);0 (0);10';M;6.7;0;0;0;0 (0);0;0;0;;5 (83%);1;0 (0);0 (0);0;0;0;;;;;SOU
SOU X ASV 2015-05-16;Toby Alderweireld;southampton;T. Alderweireld;44575;False;Southampton;45;;;1;20 (74%);4 (1);90';D;6.6;0;0;0;0 (0);7;0;1;1;20 (74%);0;0 (0);7 (4);0;0;0;;;;;SOU
SOU X ASV 2015-05-16;Nathaniel Clyne;southampton;N. Clyne;43215;False;Southampton;45;;;0;30 (73%);1 (0);90';D;6.6;0;1;0;0 (0);2;0;1;;30 (73%);1;5 (0);11 (4);0;0;1;;;;;SOU
SOU X ASV 2015-05-16;Gabriel Agbonlahor;aston-villa;G. Agbonlahor;13167;False;Aston Villa;40;;;0;13 (81%);2 (2);33';F;6.6;2;0;0;0 (0);0;0;0;;13 (81%);0;0 (0);1 (1);0;1;0;;;;;ASV
SOU X ASV 2015-05-16;Charles N'Zogbia;aston-villa;C. N'Zogbia;789;False;Aston Villa;40;;;0;15 (100%);8 (4);57';F;6.6;0;0;0;3 (3);0;0;0;1;15 (100%);1;2 (0);0 (0);2;1;1;;;;;ASV
SOU X ASV 2015-05-16;Jack Grealish;aston-villa;J. Grealish;189061;False;Aston Villa;40;;;0;34 (100%);15 (8);82';F;6.5;0;0;0;2 (1);0;0;0;;34 (100%);1;4 (0);1 (1);3;7;2;;;;;ASV
SOU X ASV 2015-05-16;Victor Wanyama;southampton;V. Wanyama;45956;False;Southampton;45;;;1;27 (79%);12 (3);90';M;6.5;0;0;0;1 (1);2;0;3;3;27 (79%);1;0 (0);7 (3);0;0;5;;;;;SOU
SOU X ASV 2015-05-16;Maya Yoshida;southampton;M. Yoshida;24248;False;Southampton;45;;;0;3 (50%);2 (0);18';D;6.5;1;0;0;0 (0);1;1;0;;3 (50%);0;1 (0);1 (0);0;0;0;;;;;SOU
SOU X ASV 2015-05-16;Scott Sinclair;aston-villa;S. Sinclair;24055;False;Aston Villa;40;;;0;3 (75%);0 (0);8';M;6.5;0;0;0;0 (0);0;0;0;;3 (75%);0;0 (0);0 (0);0;0;0;;;;;ASV
SOU X ASV 2015-05-16;Alan Hutton;aston-villa;A. Hutton;9329;False;Aston Villa;40;;;1;37 (80%);5 (4);90';D;6.3;1;1;0;0 (0);3;0;1;;37 (80%);1;8 (2);5 (2);0;2;0;;;;;ASV
SOU X ASV 2015-05-16;Jores Okore;aston-villa;J. Okore;90341;False;Aston Villa;40;;;2;39 (86%);11 (6);90';D;6.1;0;0;0;2 (1);5;2;4;;39 (86%);0;1 (0);5 (2);0;1;0;;;;;ASV
SOU X ASV 2015-05-16;Matthew Lowton;aston-villa;M. Lowton;67507;False;Aston Villa;40;;;0;15 (83%);1 (0);23';D;6.1;0;0;0;0 (0);1;1;0;1;15 (83%);0;0 (0);2 (0);0;0;0;;;;;ASV
SOU X ASV 2015-05-16;Leandro Bacuna;aston-villa;L. Bacuna;74545;False;Aston Villa;40;;1;0;45 (84%);5 (1);67';D;6.0;0;0;0;1 (0);1;0;2;1;45 (84%);1;3 (1);4 (1);0;1;1;;;;;ASV
SOU X ASV 2015-05-16;Tom Cleverley;aston-villa;T. Cleverley;46432;False;Aston Villa;40;;;1;55 (84%);7 (3);90';M;6.0;0;0;0;1 (1);0;0;0;1;55 (84%);1;6 (1);1 (0);1;1;2;;;;;ASV
SOU X ASV 2015-05-16;Shay Given;aston-villa;S. Given;766;False;Aston Villa;40;;;0;14 (66%);0 (0);90';G;6.0;0;0;0;0 (0);2;0;1;;14 (66%);0;0 (0);13 (6);0;0;0;5;1;1 (1);0;ASV
SOU X ASV 2015-05-16;Ashley Westwood;aston-villa;A. Westwood;49647;False;Aston Villa;40;;;0;57 (87%);6 (2);90';M;5.9;0;1;0;0 (0);2;0;2;;57 (87%);0;0 (0);3 (2);1;2;1;;;;;ASV
SOU X ASV 2015-05-16;Ron Vlaar;aston-villa;R. Vlaar;9965;False;Aston Villa;40;;;0;34 (87%);4 (2);90';D;5.3;0;0;0;0 (0);5;0;2;1;34 (87%);0;0 (0);1 (0);0;1;0;;;;;ASV
SOU X ASV 2015-05-16;Eljero Elia;southampton;E. Elia;10668;False;Southampton;45;;;0;0 (0%);1 (0);5';F;–;0;0;0;1 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;SOU
BUR X STO 2015-05-16;Geoff Cameron;stoke-city;G. Cameron;48988;False;Stoke City;29;;;7;27 (64%);15 (13);90';D;7.9;0;0;0;1 (1);4;1;4;1;27 (64%);0;2 (1);9 (2);0;1;0;;;;;STO
BUR X STO 2015-05-16;Ryan Shawcross;stoke-city;R. Shawcross;27314;False;Stoke City;29;;;3;38 (82%);15 (12);90';D;7.9;0;1;0;0 (0);12;2;2;;38 (82%);1;0 (0);6 (3);0;3;3;;;;;STO
BUR X STO 2015-05-16;Jack Butland;stoke-city;J. Butland;98448;False;Stoke City;29;;;0;14 (37%);0 (0);90';G;7.5;0;0;0;0 (0);2;0;0;;14 (37%);0;0 (0);31 (8);0;0;0;4;1;0 (0);0;STO
BUR X STO 2015-05-16;Marc Muniesa;stoke-city;M. Muniesa;54311;False;Stoke City;29;;;2;39 (78%);7 (5);90';D;7.5;1;0;0;0 (0);10;1;1;1;39 (78%);1;0 (0);11 (4);0;1;0;;;;;STO
BUR X STO 2015-05-16;Ben Mee;burnley;B. Mee;137774;False;Burnley;6;;;0;21 (58%);10 (7);90';D;7.4;0;1;1;2 (2);7;0;4;;21 (58%);0;3 (1);7 (2);2;2;0;;;;;BUR
BUR X STO 2015-05-16;Jonathan Walters;stoke-city;J. Walters;19524;False;Stoke City;29;;;0;12 (60%);8 (5);59';M;7.4;1;1;0;2 (2);1;0;0;;12 (60%);2;2 (1);1 (0);0;0;0;;;;;STO
BUR X STO 2015-05-16;Tom Heaton;burnley;T. Heaton;18122;False;Burnley;6;;;0;17 (53%);1 (1);90';G;7.4;0;0;0;1 (1);0;0;0;;17 (53%);0;0 (0);25 (10);0;0;0;3;0;0 (0);0;BUR
BUR X STO 2015-05-16;Kieran Trippier;burnley;K. Trippier;69256;False;Burnley;6;;;4;23 (50%);6 (6);90';D;7.3;0;0;0;1 (1);2;0;4;;23 (50%);0;16 (3);18 (2);0;0;0;;;;;BUR
BUR X STO 2015-05-16;Erik Pieters;stoke-city;E. Pieters;17063;False;Stoke City;29;;;3;37 (80%);5 (4);90';D;7.3;0;0;0;0 (0);4;0;1;1;37 (80%);0;1 (0);7 (4);0;0;0;;;;;STO
BUR X STO 2015-05-16;Danny Ings;burnley;D. Ings;130181;False;Burnley;6;;;0;13 (65%);16 (7);90';F;7.2;3;0;2;5 (3);1;0;0;1;13 (65%);0;3 (0);0 (0);2;2;0;;;;;BUR
BUR X STO 2015-05-16;Charlie Adam;stoke-city;C. Adam;9360;False;Stoke City;29;;;2;31 (77%);13 (8);83';M;7.2;0;1;2;2 (2);0;0;2;2;31 (77%);2;9 (2);8 (4);2;3;1;;;;;STO
BUR X STO 2015-05-16;Glenn Whelan;stoke-city;G. Whelan;10535;False;Stoke City;29;;;3;44 (78%);12 (8);90';M;7.1;0;0;0;0 (0);4;1;2;1;44 (78%);0;2 (0);6 (1);0;1;1;;;;;STO
BUR X STO 2015-05-16;David Jones;burnley;D. Jones;773;False;Burnley;6;;;1;35 (89%);5 (2);88';M;7.1;1;0;0;2 (1);1;0;0;;35 (89%);2;0 (0);3 (2);0;0;0;;;;;BUR
BUR X STO 2015-05-16;Michael Duff;burnley;M. Duff;9884;False;Burnley;6;;;1;25 (65%);6 (3);90';D;7.0;0;0;0;0 (0);5;1;0;;25 (65%);0;0 (0);17 (7);0;0;2;;;;;BUR
BUR X STO 2015-05-16;Jason Shackell;burnley;J. Shackell;853;False;Burnley;6;;;0;35 (76%);10 (6);90';D;6.8;0;0;0;0 (0);6;1;1;1;35 (76%);0;0 (0);10 (5);0;2;1;;;;;BUR
BUR X STO 2015-05-16;Ashley Barnes;burnley;A. Barnes;27028;False;Burnley;6;;;1;6 (50%);12 (3);83';F;6.7;0;0;1;0 (0);3;0;0;;6 (50%);2;2 (0);1 (0);1;1;2;;;;;BUR
BUR X STO 2015-05-16;Steven​ N'Zonzi;stoke-city;S. N'Zonzi;51652;False;Stoke City;29;;;2;51 (91%);9 (3);90';M;6.5;0;1;0;2 (1);3;0;0;3;51 (91%);1;3 (0);3 (2);0;0;1;;;;;STO
BUR X STO 2015-05-16;Mame Biram Diouf;stoke-city;M. B. Diouf;22481;False;Stoke City;29;;;1;4 (40%);12 (7);90';F;6.5;1;1;1;2 (2);3;1;0;;4 (40%);0;1 (0);0 (0);1;2;2;;;;;STO
BUR X STO 2015-05-16;Peter Odemwingie;stoke-city;P. Odemwingie;3596;False;Stoke City;29;;;1;10 (76%);5 (2);31';F;6.5;0;0;0;0 (0);0;0;0;2;10 (76%);0;0 (0);1 (0);0;1;1;;;;;STO
BUR X STO 2015-05-16;George Boyd;burnley;G. Boyd;20653;False;Burnley;6;;;1;11 (78%);8 (2);90';M;6.4;0;0;0;0 (0);1;1;0;2;11 (78%);2;1 (1);0 (0);1;0;2;;;;;BUR
BUR X STO 2015-05-16;Scott Arfield;burnley;S. Arfield;17056;False;Burnley;6;;;2;34 (81%);18 (6);90';M;6.4;0;0;0;8 (3);0;0;2;1;34 (81%);1;1 (0);0 (0);2;1;4;;;;;BUR
BUR X STO 2015-05-16;Peter Crouch;stoke-city;P. Crouch;917;False;Stoke City;29;;;0;5 (71%);7 (0);21';F;6.2;0;0;0;0 (0);0;0;0;2;5 (71%);0;0 (0);0 (0);1;0;0;;;;;STO
BUR X STO 2015-05-16;Matthew Taylor;burnley;M. Taylor;864;False;Burnley;6;;;0;11 (57%);11 (2);65';M;6.1;0;0;2;3 (0);2;0;0;1;11 (57%);0;2 (0);4 (1);1;1;1;;;;;BUR
BUR X STO 2015-05-16;Michael Kightly;burnley;M. Kightly;19346;False;Burnley;6;;;1;9 (90%);10 (2);25';M;5.8;0;0;0;5 (1);0;0;0;2;9 (90%);0;1 (0);0 (0);0;0;1;;;;;BUR
BUR X STO 2015-05-16;Marko Arnautović;stoke-city;M. Arnautović;21927;False;Stoke City;29;;;0;15 (88%);8 (1);69';M;5.6;0;0;0;4 (0);0;0;1;;15 (88%);0;6 (0);2 (1);2;1;0;;;;;STO
BUR X STO 2015-05-16;Fredrik Ulvestad;burnley;F. Ulvestad;36922;False;Burnley;6;;;0;6 (75%);1 (1);2';M;–;0;0;0;1 (1);0;0;0;;6 (75%);0;0 (0);1 (0);0;0;0;;;;;BUR
BUR X STO 2015-05-16;Sam Vokes;burnley;S. Vokes;19633;False;Burnley;6;;;0;4 (66%);2 (0);7';F;–;0;0;0;0 (0);0;0;0;;4 (66%);0;0 (0);0 (0);0;0;1;;;;;BUR
BUR X STO 2015-05-16;Steve Sidwell;stoke-city;S. Sidwell;10468;False;Stoke City;29;;;0;4 (80%);0 (0);7';M;–;0;0;0;0 (0);1;0;1;;4 (80%);0;0 (0);0 (0);0;0;0;;;;;STO
QPR X NEW 2015-05-16;Leroy Fer;queens-park-rangers;L. Fer;31821;False;Queens Park Rangers;1;1;;8;20 (76%);25 (15);90';F;7.7;1;0;0;2 (1);2;0;1;2;20 (76%);1;1 (1);1 (0);4;2;0;;;;;QPR
QPR X NEW 2015-05-16;Daryl Janmaat;newcastle-united;D. Janmaat;32213;False;Newcastle United;39;;;5;18 (62%);12 (10);90';D;7.6;0;1;1;3 (2);4;0;2;;18 (62%);2;2 (1);7 (2);0;1;0;;;;;NEW
QPR X NEW 2015-05-16;Fabricio Coloccini;newcastle-united;F. Coloccini;3057;False;Newcastle United;39;;;5;11 (64%);14 (12);90';D;7.6;1;0;1;0 (0);10;0;4;1;11 (64%);0;0 (0);5 (2);0;0;0;;;;;NEW
QPR X NEW 2015-05-16;Alex McCarthy;queens-park-rangers;A. McCarthy;45502;False;Queens Park Rangers;1;;;0;12 (42%);0 (0);56';G;7.4;0;0;0;0 (0);1;0;0;;12 (42%);0;0 (0);26 (10);0;0;0;5;0;1 (1);2;QPR
QPR X NEW 2015-05-16;Jonás Gutiérrez;newcastle-united;J. Gutiérrez;12803;False;Newcastle United;39;;;5;22 (66%);18 (15);90';D;7.4;1;0;0;7 (6);4;1;0;1;22 (66%);1;1 (0);1 (0);1;4;0;;;;;NEW
QPR X NEW 2015-05-16;Charlie Austin;queens-park-rangers;C. Austin;97905;False;Queens Park Rangers;1;;1;1;10 (41%);14 (6);90';F;7.2;1;1;0;1 (1);2;0;0;1;10 (41%);2;4 (2);0 (0);2;0;1;;;;;QPR
QPR X NEW 2015-05-16;Moussa Sissoko;newcastle-united;M. Sissoko;27014;False;Newcastle United;39;;;3;34 (85%);25 (15);90';M;7.2;0;2;1;8 (5);2;0;4;;34 (85%);2;5 (0);0 (0);5;2;0;;;;;NEW
QPR X NEW 2015-05-16;Clint Hill;queens-park-rangers;C. Hill;10557;False;Queens Park Rangers;1;;;5;15 (65%);15 (10);90';D;7.2;0;0;0;0 (0);6;4;1;2;15 (65%);0;2 (0);7 (6);1;0;2;;;;;QPR
QPR X NEW 2015-05-16;Nedum Onuoha;queens-park-rangers;N. Onuoha;1082;False;Queens Park Rangers;1;;;2;10 (55%);10 (7);90';D;7.2;0;0;0;0 (0);6;0;4;;10 (55%);0;0 (0);3 (2);0;2;1;;;;;QPR
QPR X NEW 2015-05-16;Ayoze Pérez;newcastle-united;A. Pérez;345195;False;Newcastle United;39;;;3;19 (86%);22 (9);90';M;7.1;1;0;2;6 (4);3;0;2;2;19 (86%);1;1 (1);0 (0);2;2;2;;;;;NEW
QPR X NEW 2015-05-16;Matt Phillips;queens-park-rangers;M. Phillips;36466;False;Queens Park Rangers;1;1;1;2;20 (76%);15 (3);90';M;7.1;1;1;1;5 (1);1;0;2;2;20 (76%);3;1 (0);4 (2);5;0;1;;;;;QPR
QPR X NEW 2015-05-16;Richard Dunne;queens-park-rangers;R. Dunne;1089;False;Queens Park Rangers;1;;;3;20 (55%);11 (6);90';D;7.1;0;0;0;1 (1);9;2;3;1;20 (55%);0;0 (0);15 (4);0;0;0;;;;;QPR
QPR X NEW 2015-05-16;Paul Dummett;newcastle-united;P. Dummett;185995;False;Newcastle United;39;;;1;10 (55%);6 (4);90';D;6.9;0;1;0;0 (0);11;0;1;;10 (55%);1;0 (0);5 (1);0;0;0;;;;;NEW
QPR X NEW 2015-05-16;Sammy Ameobi;newcastle-united;S. Ameobi;152417;False;Newcastle United;39;;;1;1 (50%);8 (5);17';F;6.9;0;0;0;4 (3);1;0;0;;1 (50%);1;4 (1);0 (0);1;0;0;;;;;NEW
QPR X NEW 2015-05-16;Jack Colback;newcastle-united;J. Colback;40686;False;Newcastle United;39;;;2;30 (73%);10 (4);90';M;6.9;0;0;0;2 (1);2;0;5;;30 (73%);1;1 (0);5 (3);1;1;3;;;;;NEW
QPR X NEW 2015-05-16;Papiss Demba Cissé;newcastle-united;P. D. Cissé;8978;False;Newcastle United;39;;;0;5 (55%);5 (1);27';F;6.9;3;0;0;1 (0);1;0;1;;5 (55%);0;0 (0);2 (0);1;0;1;;;;;NEW
QPR X NEW 2015-05-16;Suk Young Yun;queens-park-rangers;S. Y. Yun;146945;False;Queens Park Rangers;1;;;5;5 (45%);9 (5);45';D;6.8;0;0;0;0 (0);1;0;1;2;5 (45%);0;0 (0);2 (0);0;0;1;;;;;QPR
QPR X NEW 2015-05-16;Steven Caulker;queens-park-rangers;S. Caulker;73685;False;Queens Park Rangers;1;;;2;10 (58%);5 (3);45';D;6.8;0;0;0;0 (0);6;1;2;;10 (58%);0;0 (0);4 (2);0;0;1;;;;;QPR
QPR X NEW 2015-05-16;Rémy Cabella;newcastle-united;R. Cabella;72998;False;Newcastle United;39;;;2;19 (63%);13 (5);73';M;6.8;1;0;1;5 (3);0;0;2;;19 (63%);0;1 (0);3 (0);3;0;2;;;;;NEW
QPR X NEW 2015-05-16;Emmanuel Rivière;newcastle-united;E. Rivière;38764;False;Newcastle United;39;1;;0;16 (66%);13 (4);63';F;6.8;1;0;0;1 (0);0;0;0;1;16 (66%);0;0 (0);0 (0);2;0;0;;;;;NEW
QPR X NEW 2015-05-16;Ryan Taylor;newcastle-united;R. Taylor;9773;False;Newcastle United;39;;;2;16 (59%);12 (6);64';M;6.8;0;1;2;0 (0);2;0;2;1;16 (59%);1;9 (4);6 (2);2;2;0;;;;;NEW
QPR X NEW 2015-05-16;Robert Green;queens-park-rangers;R. Green;836;False;Queens Park Rangers;1;;;0;5 (71%);0 (0);34';G;6.7;0;0;0;0 (0);2;0;0;;5 (71%);0;0 (0);6 (4);0;0;0;1;2;1 (1);0;QPR
QPR X NEW 2015-05-16;Karl Henry;queens-park-rangers;K. Henry;10570;False;Queens Park Rangers;1;;;1;25 (73%);7 (4);90';M;6.6;0;0;0;1 (1);0;0;0;2;25 (73%);0;1 (0);8 (3);0;1;1;;;;;QPR
QPR X NEW 2015-05-16;Rolando Aarons;newcastle-united;R. Aarons;581032;False;Newcastle United;39;;;1;5 (83%);4 (1);26';M;6.5;0;0;1;1 (0);0;0;0;;5 (83%);2;1 (0);0 (0);2;0;0;;;;;NEW
QPR X NEW 2015-05-16;Joey Barton;queens-park-rangers;J. Barton;1095;False;Queens Park Rangers;1;;;5;33 (67%);30 (10);90';M;6.3;1;1;0;3 (1);3;2;7;11;33 (67%);0;4 (1);11 (5);2;2;2;;;;;QPR
QPR X NEW 2015-05-16;Tim Krul;newcastle-united;T. Krul;18154;False;Newcastle United;39;;1;0;13 (32%);0 (0);90';G;6.2;0;0;0;0 (0);0;0;0;;13 (32%);1;0 (0);38 (12);0;0;0;2;0;1 (1);3;NEW
QPR X NEW 2015-05-16;Reece Grego-Cox;queens-park-rangers;R. Grego-Cox;786023;False;Queens Park Rangers;1;;;0;2 (33%);10 (2);45';M;6.0;0;0;0;1 (0);0;0;0;;2 (33%);0;1 (0);0 (0);2;1;1;;;;;QPR
QPR X NEW 2015-05-16;Junior Hoilett;queens-park-rangers;J. Hoilett;33478;False;Queens Park Rangers;1;;;0;7 (70%);11 (0);45';M;5.4;0;0;0;3 (0);0;0;0;1;7 (70%);0;2 (0);1 (0);3;0;1;;;;;QPR
SUN X LEI 2015-05-16;Sebastián Coates;sunderland;S. Coates;47443;False;Sunderland;41;;;4;11 (39%);16 (14);90';D;7.8;0;1;0;1 (1);8;1;4;1;11 (39%);0;0 (0);14 (2);0;0;1;;;;;SUN
SUN X LEI 2015-05-16;Billy Jones;sunderland;B. Jones;27338;False;Sunderland;41;;;5;14 (53%);17 (12);86';D;7.6;0;0;0;1 (1);5;0;2;;14 (53%);1;2 (0);9 (3);0;0;1;;;;;SUN
SUN X LEI 2015-05-16;Esteban Cambiasso;leicester-city;E. Cambiasso;2052;False;Leicester City;31;;;5;22 (61%);14 (11);90';M;7.5;0;1;0;3 (2);0;1;1;1;22 (61%);0;1 (1);7 (2);1;1;0;;;;;LEI
SUN X LEI 2015-05-16;Kasper Schmeichel;leicester-city;K. Schmeichel;1076;False;Leicester City;31;;;0;3 (17%);2 (1);90';G;7.5;0;0;0;0 (0);0;0;0;;3 (17%);0;0 (0);17 (3);0;0;0;3;0;0 (0);2;LEI
SUN X LEI 2015-05-16;John O'Shea;sunderland;J. O'Shea;763;False;Sunderland;41;;;3;19 (57%);10 (7);90';D;7.5;0;0;0;0 (0);12;2;4;1;19 (57%);0;0 (0);10 (3);1;0;1;;;;;SUN
SUN X LEI 2015-05-16;Lee Cattermole;sunderland;L. Cattermole;14210;False;Sunderland;41;;;4;28 (77%);15 (8);90';M;7.4;0;0;0;1 (0);4;0;3;;28 (77%);1;0 (0);7 (4);1;1;5;;;;;SUN
SUN X LEI 2015-05-16;Costel Pantilimon;sunderland;C. Pantilimon;42256;False;Sunderland;41;;;0;9 (37%);3 (3);90';G;7.2;0;0;0;0 (0);2;0;0;;9 (37%);0;0 (0);24 (9);0;1;0;0;1;3 (3);5;SUN
SUN X LEI 2015-05-16;Wes Morgan;leicester-city;W. Morgan;20375;False;Leicester City;31;;;1;11 (64%);8 (4);90';D;7.2;0;0;1;1 (1);4;0;4;;11 (64%);0;0 (0);4 (1);2;0;2;;;;;LEI
SUN X LEI 2015-05-16;Robert Huth;leicester-city;R. Huth;1203;False;Leicester City;31;;;1;8 (66%);7 (2);90';D;7.2;0;0;0;0 (0);9;1;4;;8 (66%);0;0 (0);4 (2);0;0;4;;;;;LEI
SUN X LEI 2015-05-16;Riyad Mahrez;leicester-city;R. Mahrez;158213;False;Leicester City;31;;;2;10 (47%);16 (8);67';F;7.1;0;1;2;6 (3);0;0;0;;10 (47%);2;7 (2);0 (0);2;3;0;;;;;LEI
SUN X LEI 2015-05-16;Connor Wickham;sunderland;C. Wickham;50485;False;Sunderland;41;;;2;17 (54%);20 (13);90';F;7.1;0;2;1;1 (1);0;0;1;;17 (54%);0;2 (1);0 (0);4;5;1;;;;;SUN
SUN X LEI 2015-05-16;Marcin Wasilewski;leicester-city;M. Wasilewski;18398;False;Leicester City;31;;;1;11 (55%);5 (3);90';D;7.1;0;0;0;0 (0);5;1;4;;11 (55%);0;0 (0);9 (2);0;0;1;;;;;LEI
SUN X LEI 2015-05-16;Marc Albrighton;leicester-city;M. Albrighton;47737;False;Leicester City;31;;;3;21 (52%);13 (9);90';M;7.0;0;0;0;4 (2);2;0;3;;21 (52%);2;19 (4);9 (2);0;3;0;;;;;LEI
SUN X LEI 2015-05-16;Andy King;leicester-city;A. King;30530;False;Leicester City;31;;;2;30 (71%);15 (8);90';M;7.0;0;0;0;0 (0);6;1;5;3;30 (71%);1;0 (0);4 (2);1;2;0;;;;;LEI
SUN X LEI 2015-05-16;Sebastian Larsson;sunderland;S. Larsson;524;False;Sunderland;41;;;3;25 (75%);15 (5);90';M;7.0;1;0;2;1 (0);1;2;2;4;25 (75%);2;6 (3);5 (2);0;1;3;;;;;SUN
SUN X LEI 2015-05-16;Patrick van Aanholt;sunderland;P. v. Aanholt;74577;False;Sunderland;41;;;1;26 (81%);10 (4);90';D;6.9;0;1;1;2 (1);1;2;6;2;26 (81%);1;5 (1);5 (2);2;2;0;;;;;SUN
SUN X LEI 2015-05-16;Andrej Kramarić;leicester-city;A. Kramarić;67647;False;Leicester City;31;;;0;3 (75%);3 (1);15';F;6.7;0;1;1;0 (0);1;0;0;;3 (75%);0;0 (0);0 (0);2;1;0;;;;;LEI
SUN X LEI 2015-05-16;Danny Drinkwater;leicester-city;D. Drinkwater;54330;False;Leicester City;31;;;2;13 (72%);6 (2);23';M;6.7;0;0;0;0 (0);1;0;0;;13 (72%);0;0 (0);2 (2);0;0;4;;;;;LEI
SUN X LEI 2015-05-16;Leonardo Ulloa;leicester-city;L. Ulloa;52691;False;Leicester City;31;;;1;19 (73%);24 (5);75';F;6.7;0;1;1;0 (0);2;1;0;2;19 (73%);0;0 (0);2 (1);1;2;3;;;;;LEI
SUN X LEI 2015-05-16;Liam Bridcutt;sunderland;L. Bridcutt;33852;False;Sunderland;41;;;1;14 (58%);10 (5);60';M;6.7;0;0;0;3 (2);0;0;0;;14 (58%);0;0 (0);2 (1);0;1;1;;;;;SUN
SUN X LEI 2015-05-16;Jamie Vardy;leicester-city;J. Vardy;173827;False;Leicester City;31;;;0;12 (66%);17 (5);90';F;6.5;0;0;2;4 (0);0;0;2;;12 (66%);1;1 (0);0 (0);1;2;1;;;;;LEI
SUN X LEI 2015-05-16;Steven Fletcher;sunderland;S. Fletcher;9216;False;Sunderland;41;;;0;1 (100%);2 (0);10';M;6.5;0;1;0;0 (0);0;0;0;;1 (100%);0;0 (0);0 (0);0;0;0;;;;;SUN
SUN X LEI 2015-05-16;Adam Johnson;sunderland;A. Johnson;834;False;Sunderland;41;;;0;5 (55%);6 (2);30';F;6.5;1;0;0;4 (1);0;0;0;;5 (55%);2;5 (1);1 (0);1;1;0;;;;;SUN
SUN X LEI 2015-05-16;Danny Graham;sunderland;D. Graham;827;False;Sunderland;41;;;0;7 (63%);11 (3);80';F;6.5;1;0;1;1 (0);2;0;0;;7 (63%);1;3 (1);0 (0);0;2;0;;;;;SUN
SUN X LEI 2015-05-16;Jeffrey Schlupp;leicester-city;J. Schlupp;148710;False;Leicester City;31;;;3;9 (47%);11 (5);90';M;6.4;0;0;0;3 (0);3;0;2;1;9 (47%);0;3 (0);4 (1);1;0;0;;;;;LEI
SUN X LEI 2015-05-16;Jermain Defoe;sunderland;J. Defoe;946;False;Sunderland;41;;;0;11 (84%);6 (1);90';F;6.3;0;0;0;4 (0);0;0;0;;11 (84%);2;1 (0);1 (1);0;1;1;;;;;SUN
SUN X LEI 2015-05-16;Anthony Reveillere;sunderland;A. Reveillere;3295;False;Sunderland;41;;;0;3 (100%);0 (0);4';D;–;0;0;0;0 (0);2;0;0;;3 (100%);0;0 (0);0 (0);0;0;0;;;;;SUN
TOT X HUL 2015-05-16;Érik Lamela;tottenham;É. Lamela;122702;False;Tottenham;33;;1;5;48 (85%);12 (8);90';M;8.1;0;1;2;2 (1);1;0;1;1;48 (85%);3;5 (1);2 (1);1;2;0;;;;;TOT
TOT X HUL 2015-05-16;Ryan Mason;tottenham;R. Mason;44567;False;Tottenham;33;;1;3;47 (92%);7 (5);79';M;7.9;0;0;0;1 (1);2;0;2;1;47 (92%);2;0 (0);3 (2);0;0;1;;;;;TOT
TOT X HUL 2015-05-16;Jan Vertonghen;tottenham;J. Vertonghen;16921;False;Tottenham;33;;;1;48 (96%);5 (4);90';D;7.7;0;0;0;0 (0);10;0;2;;48 (96%);0;0 (0);9 (7);0;0;0;;;;;TOT
TOT X HUL 2015-05-16;Danny Rose;tottenham;D. Rose;16586;False;Tottenham;33;1;;1;39 (84%);14 (6);90';D;7.6;1;0;0;3 (2);4;0;2;;39 (84%);0;1 (0);4 (1);2;2;4;;;;;TOT
TOT X HUL 2015-05-16;Eric Dier;tottenham;E. Dier;146101;False;Tottenham;33;;;1;44 (73%);5 (5);90';D;7.4;0;1;0;0 (0);3;1;4;;44 (73%);1;5 (0);5 (1);0;0;0;;;;;TOT
TOT X HUL 2015-05-16;James Chester;hull-city;J. Chester;46347;False;Hull City;96;;;4;46 (92%);11 (10);90';D;7.4;0;0;0;1 (1);4;2;5;1;46 (92%);0;0 (0);5 (3);0;1;0;;;;;HUL
TOT X HUL 2015-05-16;Federico Fazio;tottenham;F. Fazio;27569;False;Tottenham;33;;;2;36 (81%);5 (3);90';D;7.3;0;0;0;0 (0);10;3;3;1;36 (81%);0;0 (0);4 (2);0;0;0;;;;;TOT
TOT X HUL 2015-05-16;Hugo Lloris;tottenham;H. Lloris;9048;False;Tottenham;33;;;0;17 (51%);1 (0);90';G;7.3;0;0;0;0 (0);3;0;0;;17 (51%);0;0 (0);28 (12);0;0;0;1;3;3 (3);1;TOT
TOT X HUL 2015-05-16;Dame N'Doye;hull-city;D. N'Doye;30178;False;Hull City;96;;;3;19 (79%);19 (8);90';F;7.2;0;3;1;3 (2);0;0;1;1;19 (79%);2;1 (1);2 (1);5;2;2;;;;;HUL
TOT X HUL 2015-05-16;Tom Huddlestone;hull-city;T. Huddlestone;9689;False;Hull City;96;;;3;30 (96%);6 (5);71';M;7.2;0;0;0;0 (0);2;0;1;;30 (96%);1;1 (1);7 (6);1;1;0;;;;;HUL
