game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
MCI X LIV 2017-03-19;David Silva;manchester-city;D. Silva;11781;False;Manchester City;17;;;1;47 (90%);13 (7);90';M;7.5;0;1;0;4 (3);0;0;1;1;47 (90%);3;3 (2);2 (2);2;3;2;;;;;MCI
MCI X LIV 2017-03-19;James Milner;liverpool;J. Milner;791;False;Liverpool;44;1;;4;26 (68%);12 (8);90';D;7.5;1;0;0;1 (1);5;1;0;3;26 (68%);1;4 (1);8 (1);0;1;1;;;;;LIV
MCI X LIV 2017-03-19;Philippe Coutinho;liverpool;P. Coutinho;119159;False;Liverpool;44;;;3;18 (81%);11 (7);73';F;7.4;0;1;0;2 (1);0;0;1;2;18 (81%);2;10 (2);1 (0);1;2;0;;;;;LIV
MCI X LIV 2017-03-19;Roberto Firmino;liverpool;R. Firmino;143697;False;Liverpool;44;;;0;29 (76%);15 (6);89';F;7.3;2;2;0;3 (2);3;0;0;1;29 (76%);2;0 (0);1 (1);2;1;1;;;;;LIV
MCI X LIV 2017-03-19;Willy Caballero;manchester-city;W. Caballero;52741;False;Manchester City;17;;;0;17 (81%);1 (1);90';G;7.3;0;0;0;0 (0);2;0;0;;17 (81%);0;0 (0);6 (2);0;0;0;3;2;0 (0);1;MCI
MCI X LIV 2017-03-19;Ragnar Klavan;liverpool;R. Klavan;10122;False;Liverpool;44;;;4;25 (78%);6 (6);90';D;7.3;0;0;0;1 (1);9;0;1;;25 (78%);1;0 (0);9 (2);0;0;0;;;;;LIV
MCI X LIV 2017-03-19;Emre Can;liverpool;E. Can;138156;False;Liverpool;44;;;3;34 (82%);12 (8);90';M;7.1;0;0;0;1 (0);2;0;2;1;34 (82%);0;0 (0);5 (3);0;2;1;;;;;LIV
MCI X LIV 2017-03-19;Joël Matip;liverpool;J. Matip;51501;False;Liverpool;44;;;3;31 (88%);7 (4);90';D;7.1;0;1;2;0 (0);8;1;0;;31 (88%);1;0 (0);6 (4);0;0;0;;;;;LIV
MCI X LIV 2017-03-19;Yaya Touré;manchester-city;Y. Touré;14468;False;Manchester City;17;;;4;40 (81%);17 (9);65';M;7.1;0;0;0;2 (2);2;1;1;3;40 (81%);0;0 (0);7 (5);1;0;2;;;;;MCI
MCI X LIV 2017-03-19;Nathaniel Clyne;liverpool;N. Clyne;43215;False;Liverpool;44;;;4;29 (76%);10 (6);90';D;7.0;0;0;0;0 (0);0;0;5;3;29 (76%);0;0 (0);7 (2);0;2;1;;;;;LIV
MCI X LIV 2017-03-19;Georginio Wijnaldum;liverpool;G. Wijnaldum;22126;False;Liverpool;44;;;3;30 (85%);15 (9);90';M;7.0;0;0;0;7 (5);0;0;1;1;30 (85%);1;0 (0);3 (3);2;1;1;;;;;LIV
MCI X LIV 2017-03-19;John Stones;manchester-city;J. Stones;152077;False;Manchester City;17;;;1;65 (94%);4 (2);90';D;6.8;0;1;1;0 (0);0;2;2;;65 (94%);0;0 (0);2 (0);0;0;1;;;;;MCI
MCI X LIV 2017-03-19;Sergio Agüero;manchester-city;S. Agüero;17094;False;Manchester City;17;1;;0;18 (90%);15 (3);90';F;6.8;1;3;1;5 (2);0;0;0;1;18 (90%);1;0 (0);1 (1);6;1;0;;;;;MCI
MCI X LIV 2017-03-19;Fernandinho;manchester-city;Fernandinho;13630;False;Manchester City;17;;;5;38 (88%);15 (6);90';D;6.8;0;1;0;1 (0);1;1;5;1;38 (88%);0;3 (1);5 (4);1;1;3;;;;;MCI
MCI X LIV 2017-03-19;Bacary Sagna;manchester-city;B. Sagna;1053;False;Manchester City;17;;;0;25 (92%);0 (0);25';D;6.8;0;0;0;0 (0);1;0;2;;25 (92%);0;1 (0);0 (0);0;0;0;;;;;MCI
MCI X LIV 2017-03-19;Sadio Mané;liverpool;S. Mané;217704;False;Liverpool;44;;;2;22 (73%);20 (9);90';F;6.7;0;1;2;3 (0);0;0;1;2;22 (73%);1;4 (2);2 (2);4;4;2;;;;;LIV
MCI X LIV 2017-03-19;Simon Mignolet;liverpool;S. Mignolet;10406;False;Liverpool;44;;;0;20 (66%);0 (0);90';G;6.7;0;0;0;0 (0);1;0;0;;20 (66%);0;0 (0);15 (5);0;0;0;2;0;0 (0);0;LIV
MCI X LIV 2017-03-19;Leroy Sané;manchester-city;L. Sané;293519;False;Manchester City;17;;;2;23 (79%);10 (4);83';M;6.4;1;0;0;3 (1);1;0;0;;23 (79%);1;2 (0);0 (0);2;0;1;;;;;MCI
MCI X LIV 2017-03-19;Divock Origi;liverpool;D. Origi;190399;False;Liverpool;44;;;0;7 (87%);5 (2);17';F;6.4;0;0;0;1 (0);0;0;0;;7 (87%);0;0 (0);0 (0);1;0;0;;;;;LIV
MCI X LIV 2017-03-19;Fernando;manchester-city;Fernando;41837;False;Manchester City;17;;;0;13 (100%);2 (0);7';M;6.4;0;0;0;0 (0);0;0;0;1;13 (100%);0;0 (0);1 (1);0;0;0;;;;;MCI
MCI X LIV 2017-03-19;Adam Lallana;liverpool;A. Lallana;17054;False;Liverpool;44;;;3;28 (82%);14 (5);90';M;6.4;1;0;0;2 (1);1;0;1;2;28 (82%);2;1 (0);2 (1);5;1;0;;;;;LIV
MCI X LIV 2017-03-19;Gaël Clichy;manchester-city;G. Clichy;532;False;Manchester City;17;;;3;58 (86%);6 (3);90';D;6.4;0;0;0;1 (0);3;0;2;;58 (86%);0;0 (0);8 (4);0;0;1;;;;;MCI
MCI X LIV 2017-03-19;Raheem Sterling;manchester-city;R. Sterling;138534;False;Manchester City;17;;;0;20 (80%);17 (6);90';M;6.3;1;0;0;12 (6);0;0;0;3;20 (80%);2;1 (0);2 (1);1;0;1;;;;;MCI
MCI X LIV 2017-03-19;Lucas Leiva;liverpool;L. Leiva;27234;False;Liverpool;44;;;0;0 (0%);1 (0);1';M;–;0;0;0;0 (0);0;0;0;1;0 (0%);0;0 (0);1 (0);0;0;0;;;;;LIV
LIV X EVE 2017-04-01;Philippe Coutinho;liverpool;P. Coutinho;119159;False;Liverpool;44;1;1;1;31 (86%);13 (8);74';F;8.4;2;0;0;7 (6);0;0;0;2;31 (86%);3;1 (0);2 (1);2;1;0;;;;;LIV
LIV X EVE 2017-04-01;Phil Jagielka;everton;P. Jagielka;10507;False;Everton;48;;;0;44 (75%);14 (12);90';D;7.7;0;1;0;0 (0);11;2;5;;44 (75%);0;0 (0);13 (7);0;2;0;;;;;EVE
LIV X EVE 2017-04-01;Sadio Mané;liverpool;S. Mané;217704;False;Liverpool;44;1;;1;12 (57%);15 (9);57';F;7.6;1;0;0;3 (3);1;0;2;;12 (57%);0;0 (0);2 (0);1;1;1;;;;;LIV
LIV X EVE 2017-04-01;Lucas Leiva;liverpool;L. Leiva;27234;False;Liverpool;44;;1;9;58 (85%);32 (18);90';M;7.5;0;0;0;0 (0);4;0;3;3;58 (85%);1;0 (0);7 (6);2;0;3;;;;;LIV
LIV X EVE 2017-04-01;Ashley Williams;everton;A. Williams;20204;False;Everton;48;;1;4;39 (84%);7 (5);90';D;7.4;1;0;0;0 (0);4;2;1;;39 (84%);1;0 (0);9 (7);0;0;1;;;;;EVE
LIV X EVE 2017-04-01;Divock Origi;liverpool;D. Origi;190399;False;Liverpool;44;1;;1;5 (71%);13 (5);33';F;7.3;1;1;0;3 (1);0;0;0;;5 (71%);0;0 (0);0 (0);3;1;0;;;;;LIV
LIV X EVE 2017-04-01;Ross Barkley;everton;R. Barkley;98435;False;Everton;48;;;1;30 (65%);22 (10);90';F;7.3;1;0;1;6 (5);0;0;0;1;30 (65%);1;3 (2);3 (1);5;2;4;;;;;EVE
LIV X EVE 2017-04-01;Joël Matip;liverpool;J. Matip;51501;False;Liverpool;44;;;5;40 (88%);11 (6);90';D;7.1;0;0;0;0 (0);7;1;1;2;40 (88%);0;0 (0);6 (3);0;0;0;;;;;LIV
LIV X EVE 2017-04-01;Dejan Lovren;liverpool;D. Lovren;39480;False;Liverpool;44;;;0;23 (71%);9 (7);90';D;7.0;0;0;0;0 (0);7;0;1;1;23 (71%);0;0 (0);8 (4);0;2;0;;;;;LIV
LIV X EVE 2017-04-01;Kevin Mirallas;everton;K. Mirallas;3593;False;Everton;48;;;0;2 (100%);4 (3);8';F;7.0;0;1;0;3 (3);0;0;0;;2 (100%);0;1 (0);0 (0);1;0;0;;;;;EVE
LIV X EVE 2017-04-01;Trent Alexander-Arnold;liverpool;T. Alexander-Arnold;795064;False;Liverpool;44;;;0;12 (85%);2 (1);16';D;6.9;2;0;0;2 (1);0;0;0;;12 (85%);0;0 (0);2 (2);0;0;0;;;;;LIV
LIV X EVE 2017-04-01;Matthew Pennington;everton;M. Pennington;371366;False;Everton;48;1;;2;19 (76%);4 (2);67';D;6.9;1;0;0;0 (0);1;0;4;2;19 (76%);0;1 (0);4 (2);0;0;0;;;;;EVE
LIV X EVE 2017-04-01;Enner Valencia;everton;E. Valencia;106456;False;Everton;48;;;1;7 (87%);7 (4);24';F;6.8;0;0;0;2 (2);0;0;0;1;7 (87%);0;0 (0);1 (0);0;1;0;;;;;EVE
LIV X EVE 2017-04-01;Idrissa Gueye;everton;I. Gueye;106337;False;Everton;48;;;6;45 (91%);19 (11);90';M;6.8;0;0;0;2 (2);0;0;2;3;45 (91%);1;0 (0);4 (1);1;3;3;;;;;EVE
LIV X EVE 2017-04-01;Mason Holgate;everton;M. Holgate;781544;False;Everton;48;;;6;21 (50%);22 (12);90';M;6.7;1;1;0;2 (1);1;0;1;5;21 (50%);0;7 (1);9 (2);1;1;0;;;;;EVE
LIV X EVE 2017-04-01;Leighton Baines;everton;L. Baines;9766;False;Everton;48;;;1;30 (73%);8 (4);90';M;6.7;0;0;1;3 (0);0;0;1;;30 (73%);2;8 (4);6 (3);1;2;0;;;;;EVE
LIV X EVE 2017-04-01;Gareth Barry;everton;G. Barry;544;False;Everton;48;;;1;16 (94%);3 (2);23';M;6.7;0;0;0;0 (0);0;0;0;1;16 (94%);0;1 (0);3 (3);0;1;0;;;;;EVE
LIV X EVE 2017-04-01;Roberto Firmino;liverpool;R. Firmino;143697;False;Liverpool;44;;1;2;30 (75%);22 (7);89';F;6.6;0;0;0;6 (3);0;0;0;2;30 (75%);2;0 (0);1 (0);3;0;3;;;;;LIV
LIV X EVE 2017-04-01;Simon Mignolet;liverpool;S. Mignolet;10406;False;Liverpool;44;;;0;8 (33%);1 (1);90';G;6.6;0;0;0;1 (1);0;0;0;;8 (33%);0;0 (0);21 (5);0;0;0;3;0;0 (0);0;LIV
LIV X EVE 2017-04-01;James Milner;liverpool;J. Milner;791;False;Liverpool;44;;;3;47 (74%);12 (7);90';D;6.6;0;0;0;1 (1);4;0;2;3;47 (74%);0;2 (0);13 (2);0;1;1;;;;;LIV
LIV X EVE 2017-04-01;Romelu Lukaku;everton;R. Lukaku;78893;False;Everton;48;;;0;17 (68%);16 (5);90';F;6.5;0;0;0;1 (1);0;0;0;;17 (68%);1;2 (0);1 (1);2;0;1;;;;;EVE
LIV X EVE 2017-04-01;Nathaniel Clyne;liverpool;N. Clyne;43215;False;Liverpool;44;;;1;27 (84%);7 (1);90';D;6.5;0;0;0;0 (0);1;0;1;;27 (84%);0;2 (0);4 (3);1;0;3;;;;;LIV
LIV X EVE 2017-04-01;Georginio Wijnaldum;liverpool;G. Wijnaldum;22126;False;Liverpool;44;;;0;39 (90%);6 (2);90';M;6.5;0;0;0;2 (1);0;0;1;1;39 (90%);1;0 (0);1 (0);1;0;0;;;;;LIV
LIV X EVE 2017-04-01;Tom Davies;everton;T. Davies;795058;False;Everton;48;;;2;17 (65%);16 (6);66';M;6.3;0;0;0;1 (1);0;0;2;4;17 (65%);0;0 (0);2 (1);1;2;1;;;;;EVE
LIV X EVE 2017-04-01;Dominic Calvert-Lewin;everton;D. Calvert-Lewin;372344;False;Everton;48;;;1;12 (66%);17 (7);82';F;6.2;0;0;0;2 (0);0;0;0;;12 (66%);0;0 (0);0 (0);4;1;0;;;;;EVE
LIV X EVE 2017-04-01;Emre Can;liverpool;E. Can;138156;False;Liverpool;44;;;0;36 (78%);17 (4);90';M;6.1;0;0;3;0 (0);1;1;0;1;36 (78%);2;0 (0);2 (2);4;3;6;;;;;LIV
LIV X EVE 2017-04-01;Joel Robles;everton;J. Robles;93796;False;Everton;48;;;0;13 (50%);1 (1);90';G;6.0;0;0;0;0 (0);0;0;0;;13 (50%);0;0 (0);22 (9);0;1;0;2;0;0 (0);0;EVE
LIV X EVE 2017-04-01;Ragnar Klavan;liverpool;R. Klavan;10122;False;Liverpool;44;;;0;0 (0%);0 (0);1';D;–;0;0;0;0 (0);1;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;LIV
BUR X TOT 2017-04-01;Eric Dier;tottenham;E. Dier;146101;False;Tottenham;33;1;;1;70 (88%);12 (8);90';D;8.3;1;0;0;0 (0);10;0;1;;70 (88%);1;1 (0);11 (7);0;1;1;;;;;TOT
BUR X TOT 2017-04-01;Toby Alderweireld;tottenham;T. Alderweireld;44575;False;Tottenham;33;;;3;35 (79%);7 (5);90';D;7.8;1;0;0;0 (0);10;1;1;;35 (79%);0;0 (0);11 (3);0;0;0;;;;;TOT
BUR X TOT 2017-04-01;Stephen Ward;burnley;S. Ward;20752;False;Burnley;6;;;5;31 (66%);7 (7);90';D;7.6;0;1;0;2 (2);4;1;1;;31 (66%);2;4 (1);11 (3);0;0;0;;;;;BUR
BUR X TOT 2017-04-01;Jan Vertonghen;tottenham;J. Vertonghen;16921;False;Tottenham;33;;;1;40 (71%);6 (4);90';D;7.6;0;0;0;1 (1);7;1;1;;40 (71%);0;0 (0);17 (7);0;0;0;;;;;TOT
BUR X TOT 2017-04-01;Christian Eriksen;tottenham;C. Eriksen;105734;False;Tottenham;33;;;1;48 (82%);7 (3);90';F;7.4;2;0;4;2 (1);1;0;1;;48 (82%);3;3 (0);9 (5);2;1;0;;;;;TOT
BUR X TOT 2017-04-01;Hugo Lloris;tottenham;H. Lloris;9048;False;Tottenham;33;;;0;27 (73%);1 (1);90';G;7.4;0;0;0;0 (0);1;0;0;;27 (73%);0;0 (0);22 (12);0;1;0;2;1;0 (0);1;TOT
BUR X TOT 2017-04-01;Matthew Lowton;burnley;M. Lowton;67507;False;Burnley;6;;;5;24 (75%);8 (6);90';D;7.3;0;0;0;0 (0);5;0;3;;24 (75%);1;4 (1);8 (2);0;0;1;;;;;BUR
BUR X TOT 2017-04-01;Mousa Dembélé;tottenham;M. Dembélé;9865;False;Tottenham;33;;;3;42 (93%);11 (8);46';M;7.2;0;0;0;2 (2);1;0;2;;42 (93%);0;0 (0);2 (2);1;1;2;;;;;TOT
BUR X TOT 2017-04-01;Dele Alli;tottenham;D. Alli;198028;False;Tottenham;33;;1;1;32 (78%);11 (5);90';F;7.1;0;3;1;3 (1);0;0;0;1;32 (78%);3;0 (0);3 (1);2;3;0;;;;;TOT
BUR X TOT 2017-04-01;Heung-Min Son;tottenham;H. M. Son;111505;False;Tottenham;33;1;;0;3 (60%);3 (0);17';M;7.1;1;1;0;0 (0);0;0;0;;3 (60%);1;0 (0);0 (0);2;0;0;;;;;TOT
BUR X TOT 2017-04-01;Ashley Barnes;burnley;A. Barnes;27028;False;Burnley;6;;;2;16 (66%);24 (9);90';F;7.1;1;1;2;0 (0);1;2;0;1;16 (66%);3;0 (0);0 (0);3;2;1;;;;;BUR
BUR X TOT 2017-04-01;Harry Winks;tottenham;H. Winks;545780;False;Tottenham;33;;;1;33 (86%);4 (2);45';M;6.9;0;0;0;1 (1);0;1;0;1;33 (86%);2;2 (0);6 (5);0;0;0;;;;;TOT
BUR X TOT 2017-04-01;Scott Arfield;burnley;S. Arfield;17056;False;Burnley;6;;;2;23 (74%);5 (2);78';M;6.9;0;2;0;0 (0);1;0;0;1;23 (74%);1;4 (2);3 (1);0;0;1;;;;;BUR
BUR X TOT 2017-04-01;Victor Wanyama;tottenham;V. Wanyama;45956;False;Tottenham;33;;;0;23 (88%);2 (2);44';M;6.8;0;0;0;2 (2);1;0;0;;23 (88%);0;0 (0);1 (1);0;0;0;;;;;TOT
BUR X TOT 2017-04-01;George Boyd;burnley;G. Boyd;20653;False;Burnley;6;;;3;11 (84%);10 (5);74';M;6.8;0;1;1;1 (0);0;0;0;1;11 (84%);0;1 (0);1 (0);1;1;1;;;;;BUR
BUR X TOT 2017-04-01;Ben Mee;burnley;B. Mee;137774;False;Burnley;6;;;2;23 (69%);11 (7);90';D;6.7;0;0;0;0 (0);8;1;2;3;23 (69%);0;0 (0);13 (8);0;1;1;;;;;BUR
BUR X TOT 2017-04-01;Michael Keane;burnley;M. Keane;110846;False;Burnley;6;;;1;23 (71%);8 (5);90';D;6.7;0;1;0;0 (0);4;0;0;;23 (71%);0;0 (0);6 (4);0;0;2;;;;;BUR
BUR X TOT 2017-04-01;Andre Gray;burnley;A. Gray;73951;False;Burnley;6;;;0;10 (71%);4 (1);56';F;6.7;0;0;1;1 (0);0;1;0;;10 (71%);1;3 (2);0 (0);2;0;0;;;;;BUR
BUR X TOT 2017-04-01;Sam Vokes;burnley;S. Vokes;19633;False;Burnley;6;;;0;4 (33%);6 (3);34';F;6.7;1;0;0;0 (0);0;0;0;;4 (33%);1;0 (0);0 (0);0;0;1;;;;;BUR
BUR X TOT 2017-04-01;Tom Heaton;burnley;T. Heaton;18122;False;Burnley;6;;;0;18 (66%);0 (0);90';G;6.7;0;0;0;0 (0);0;0;0;;18 (66%);0;0 (0);23 (14);0;0;0;5;0;0 (0);0;BUR
BUR X TOT 2017-04-01;Ben Davies;tottenham;B. Davies;94758;False;Tottenham;33;;;1;29 (76%);13 (6);90';M;6.6;1;0;0;1 (1);5;1;0;;29 (76%);0;3 (0);2 (0);2;0;0;;;;;TOT
BUR X TOT 2017-04-01;Kieran Trippier;tottenham;K. Trippier;69256;False;Tottenham;33;;;0;50 (80%);5 (1);90';M;6.6;0;1;1;1 (0);1;1;0;;50 (80%);1;4 (1);6 (1);2;0;0;;;;;TOT
BUR X TOT 2017-04-01;Steven Defour;burnley;S. Defour;5942;False;Burnley;6;;;1;4 (66%);4 (1);12';M;6.6;0;0;0;2 (0);0;0;1;1;4 (66%);0;0 (0);0 (0);0;0;0;;;;;BUR
BUR X TOT 2017-04-01;Vincent Janssen;tottenham;V. Janssen;339901;False;Tottenham;33;;;0;18 (78%);15 (3);73';F;6.5;1;0;0;3 (1);0;0;1;;18 (78%);1;0 (0);2 (1);4;2;2;;;;;TOT
BUR X TOT 2017-04-01;Joey Barton;burnley;J. Barton;1095;False;Burnley;6;;;2;32 (64%);13 (7);90';M;6.5;0;0;1;0 (0);1;0;2;3;32 (64%);1;2 (1);7 (5);1;1;1;;;;;BUR
BUR X TOT 2017-04-01;Robbie Brady;burnley;R. Brady;267621;False;Burnley;6;;;0;4 (57%);3 (2);16';M;6.4;0;0;0;2 (1);0;0;0;;4 (57%);0;1 (0);2 (0);0;1;0;;;;;BUR
BUR X TOT 2017-04-01;Jeff Hendrick;burnley;J. Hendrick;115441;False;Burnley;6;;;1;25 (75%);1 (1);90';M;6.3;0;0;0;0 (0);3;0;0;;25 (75%);1;1 (1);5 (3);0;0;0;;;;;BUR
BUR X TOT 2017-04-01;Moussa Sissoko;tottenham;M. Sissoko;27014;False;Tottenham;33;;;0;17 (81%);7 (0);45';M;6.2;0;1;0;0 (0);0;0;1;1;17 (81%);0;1 (0);1 (0);3;0;1;;;;;TOT
CHE X CRY 2017-04-01;Cesc Fàbregas;chelsea;C. Fàbregas;518;False;Chelsea;38;1;;3;71 (83%);14 (7);89';M;8.5;2;0;1;2 (2);0;0;1;4;71 (83%);7;7 (1);11 (8);1;2;1;;;;;CHE
CHE X CRY 2017-04-01;Christian Benteke;crystal-palace;C. Benteke;45970;False;Crystal Palace;7;1;1;0;14 (53%);28 (17);90';F;8.3;1;1;0;6 (4);2;0;0;1;14 (53%);2;0 (0);0 (0);0;2;4;;;;;CRY
CHE X CRY 2017-04-01;Wayne Hennessey;crystal-palace;W. Hennessey;16620;False;Crystal Palace;7;;;0;17 (47%);0 (0);90';G;8.3;0;0;0;0 (0);1;0;0;;17 (47%);0;0 (0);35 (16);0;0;0;10;0;0 (0);3;CRY
CHE X CRY 2017-04-01;Wilfried Zaha;crystal-palace;W. Zaha;111850;False;Crystal Palace;7;1;1;3;13 (92%);22 (13);90';M;7.9;2;1;0;5 (5);1;0;0;;13 (92%);1;0 (0);0 (0);9;5;0;;;;;CRY
CHE X CRY 2017-04-01;Eden Hazard;chelsea;E. Hazard;27583;False;Chelsea;38;;1;0;58 (82%);7 (4);90';F;7.9;1;0;2;3 (2);0;0;0;;58 (82%);3;5 (2);1 (1);1;2;1;;;;;CHE
CHE X CRY 2017-04-01;Marcos Alonso;chelsea;M. Alonso;69408;False;Chelsea;38;;;3;28 (77%);8 (7);74';M;7.4;1;0;0;3 (2);2;0;0;;28 (77%);0;5 (3);2 (1);0;0;0;;;;;CHE
CHE X CRY 2017-04-01;Pedro;chelsea;Pedro;35428;False;Chelsea;38;;;4;57 (85%);13 (8);90';M;7.3;1;0;1;5 (3);0;0;1;;57 (85%);4;12 (3);4 (1);3;1;0;;;;;CHE
CHE X CRY 2017-04-01;Yohan Cabaye;crystal-palace;Y. Cabaye;3574;False;Crystal Palace;7;;;4;22 (84%);7 (4);90';M;7.2;0;0;0;1 (0);5;0;5;2;22 (84%);1;5 (1);3 (2);0;0;0;;;;;CRY
CHE X CRY 2017-04-01;Mamadou Sakho;crystal-palace;M. Sakho;21134;False;Crystal Palace;7;;;1;16 (94%);4 (3);90';D;7.1;0;0;0;1 (1);9;0;5;;16 (94%);0;0 (0);1 (1);0;1;0;;;;;CRY
CHE X CRY 2017-04-01;Damien Delaney;crystal-palace;D. Delaney;10038;False;Crystal Palace;7;;;0;2 (66%);1 (1);30';D;7.1;0;0;0;0 (0);5;3;0;;2 (66%);0;0 (0);0 (0);0;0;0;;;;;CRY
CHE X CRY 2017-04-01;Luka Milivojević;crystal-palace;L. Milivojević;50294;False;Crystal Palace;7;;;3;21 (84%);11 (5);90';M;6.9;0;0;0;0 (0);2;1;2;;21 (84%);0;0 (0);3 (1);0;2;6;;;;;CRY
CHE X CRY 2017-04-01;Nemanja Matić;chelsea;N. Matić;44241;False;Chelsea;38;;;1;46 (86%);4 (2);59';M;6.9;2;0;0;0 (0);0;0;0;;46 (86%);1;0 (0);11 (7);1;1;0;;;;;CHE
CHE X CRY 2017-04-01;James Tomkins;crystal-palace;J. Tomkins;32124;False;Crystal Palace;7;;;0;11 (100%);2 (0);45';D;6.9;0;1;0;0 (0);5;1;1;;11 (100%);0;0 (0);4 (4);0;0;0;;;;;CRY
CHE X CRY 2017-04-01;David Luiz;chelsea;D. Luiz;21300;False;Chelsea;38;;;3;45 (93%);14 (6);90';D;6.9;2;0;0;0 (0);2;0;2;2;45 (93%);1;0 (0);7 (6);0;1;3;;;;;CHE
CHE X CRY 2017-04-01;Scott Dann;crystal-palace;S. Dann;20278;False;Crystal Palace;7;;;0;2 (50%);0 (0);15';D;6.9;0;0;0;0 (0);2;2;0;;2 (50%);0;0 (0);3 (1);0;0;0;;;;;CRY
CHE X CRY 2017-04-01;Martin Kelly;crystal-palace;M. Kelly;39472;False;Crystal Palace;7;;;1;0 (0%);2 (1);30';D;6.7;0;0;0;0 (0);2;0;0;;0 (0%);0;0 (0);1 (0);0;0;0;;;;;CRY
CHE X CRY 2017-04-01;Jason Puncheon;crystal-palace;J. Puncheon;19593;False;Crystal Palace;7;;;3;15 (83%);8 (3);90';M;6.7;0;1;0;0 (0);0;0;1;1;15 (83%);1;2 (0);3 (2);0;0;3;;;;;CRY
CHE X CRY 2017-04-01;Gary Cahill;chelsea;G. Cahill;9628;False;Chelsea;38;;;2;42 (85%);12 (6);90';D;6.6;0;0;0;1 (0);6;0;2;1;42 (85%);1;0 (0);6 (2);0;2;1;;;;;CHE
CHE X CRY 2017-04-01;Willian;chelsea;Willian;31417;False;Chelsea;38;;;0;18 (94%);2 (1);31';M;6.5;0;1;0;0 (0);0;0;0;1;18 (94%);1;8 (1);3 (2);0;1;0;;;;;CHE
CHE X CRY 2017-04-01;Diego Costa;chelsea;D. Costa;21212;False;Chelsea;38;;;1;21 (77%);13 (4);90';F;6.5;2;3;4;0 (0);1;0;0;1;21 (77%);0;0 (0);1 (1);4;1;2;;;;;CHE
CHE X CRY 2017-04-01;N'Golo Kanté;chelsea;N. Kanté;234148;False;Chelsea;38;;;0;71 (94%);5 (1);90';M;6.4;0;0;0;0 (0);0;0;0;1;71 (94%);0;1 (0);2 (2);1;1;2;;;;;CHE
CHE X CRY 2017-04-01;Jeffrey Schlupp;crystal-palace;J. Schlupp;148710;False;Crystal Palace;7;;;0;16 (66%);11 (6);90';D;6.4;0;1;0;5 (2);6;0;0;1;16 (66%);1;0 (0);5 (1);1;1;0;;;;;CRY
CHE X CRY 2017-04-01;Michy Batshuayi;chelsea;M. Batshuayi;147745;False;Chelsea;38;;;0;4 (100%);2 (0);16';F;6.4;0;0;0;0 (0);0;0;0;;4 (100%);0;1 (0);0 (0);0;0;1;;;;;CHE
CHE X CRY 2017-04-01;Joel Ward;crystal-palace;J. Ward;39183;False;Crystal Palace;7;;;0;6 (42%);4 (1);90';D;6.4;0;0;0;1 (0);5;0;0;1;6 (42%);0;1 (1);6 (1);0;1;0;;;;;CRY
CHE X CRY 2017-04-01;César Azpilicueta;chelsea;C. Azpilicueta;21555;False;Chelsea;38;;;3;46 (85%);15 (8);90';D;6.4;0;1;0;0 (0);4;0;0;2;46 (85%);0;2 (0);4 (2);0;2;1;;;;;CHE
CHE X CRY 2017-04-01;Andros Townsend;crystal-palace;A. Townsend;47992;False;Crystal Palace;7;;;1;7 (70%);10 (2);60';M;6.3;0;0;0;2 (1);2;1;2;3;7 (70%);1;1 (1);2 (0);2;0;1;;;;;CRY
CHE X CRY 2017-04-01;Thibaut Courtois;chelsea;T. Courtois;70988;False;Chelsea;38;;;0;20 (100%);1 (0);90';G;6.2;0;0;0;0 (0);0;0;0;1;20 (100%);0;0 (0);4 (4);0;0;0;1;0;0 (0);1;CHE
CHE X CRY 2017-04-01;Ruben Loftus-Cheek;chelsea;R. Loftus-Cheek;284441;False;Chelsea;38;;;0;1 (100%);0 (0);1';M;–;0;0;0;0 (0);0;0;0;;1 (100%);0;0 (0);0 (0);0;0;0;;;;;CHE
HUL X WES 2017-04-01;Cheikhou Kouyaté;west-ham-united;C. Kouyaté;45944;False;West Ham United;37;;;2;41 (91%);10 (8);89';M;7.5;0;0;1;2 (2);2;0;8;1;41 (91%);0;0 (0);3 (2);0;3;0;;;;;WES
HUL X WES 2017-04-01;Andrew Robertson;hull-city;A. Robertson;262911;False;Hull City;96;1;;2;31 (64%);8 (4);90';M;7.3;1;0;0;2 (2);4;0;1;1;31 (64%);0;1 (0);5 (0);2;0;0;;;;;HUL
HUL X WES 2017-04-01;Andrea Ranocchia;hull-city;A. Ranocchia;49518;False;Hull City;96;1;;3;25 (75%);12 (3);90';D;7.3;1;0;0;0 (0);8;0;2;2;25 (75%);0;0 (0);2 (0);0;0;3;;;;;HUL
HUL X WES 2017-04-01;Kamil Grosicki;hull-city;K. Grosicki;33689;False;Hull City;96;;2;0;10 (83%);3 (1);45';M;7.3;1;1;0;1 (0);0;0;1;;10 (83%);2;2 (1);2 (0);0;1;1;;;;;HUL
